Position,"Track Name",Artist,URL
1,Diosa,"Myke Towers",https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky
2,Favorito,Camilo,https://open.spotify.com/track/0jT8Nl0shPS8115is0wD2Q
3,"Nunca Estoy","C. Tangana",https://open.spotify.com/track/6f4LYJwICqxoAILj82kwB0
4,"Yo Perreo Sola","Bad Bunny",https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw
5,TBT,"Sebastian Yatra",https://open.spotify.com/track/4s45VgkknMFkdiGoUcjxQU
6,"Soldadito de Hierro","Nil Moliner",https://open.spotify.com/track/1wWSi1N5mBif8926JR78Ju
7,"Toosie Slide",Drake,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
8,"Sola & Vacía","Casper Magico",https://open.spotify.com/track/46V4kseB66GjFGklCgynGX
9,DOSIS,Dvicio,https://open.spotify.com/track/0AJKRuWjsVn6B43gm5HfjV
10,"THE SCOTTS","THE SCOTTS",https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
11,"A Dónde Vamos",Morat,https://open.spotify.com/track/671sG3ETDxC3L6qcGIrHRM
12,"Sueño (con Pablo Alborán)",Beret,https://open.spotify.com/track/71M1szVbVYZM5M6QlIm6aC
13,"Contando Lunares (feat. Cruz Cafuné)","Don Patricio",https://open.spotify.com/track/6uW0PIRcyZLvkoonm763xD
14,Loco,Beéle,https://open.spotify.com/track/2J9B63FawlTaPdg4eH5X03
15,goosebumps,"Travis Scott",https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
16,"Be Kind (with Halsey)",Marshmello,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
17,"Caminando por la vida",Melendi,https://open.spotify.com/track/3v1dCP3hk2djfWryqfp7sx
18,Escriurem,"Miki Núñez",https://open.spotify.com/track/42dX767ZcsJN2hiBZkFCbh
19,"Si por mi fuera",Beret,https://open.spotify.com/track/3W87IIdSOE63W0Qyhy7r2b
20,"Antes de Morirme (feat. Rosalía)","C. Tangana",https://open.spotify.com/track/7aFBy1CBLGnZE1Iv6TvEZE
21,"Sigues Con El","Dímelo Flow",https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
22,"Me Provocas",Dynoro,https://open.spotify.com/track/7sEwsJK7Ol0J6PFV9nioxu
23,"Bohemian Rhapsody - 2011 Mix",Queen,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
24,"Un Año","Sebastian Yatra",https://open.spotify.com/track/2vrpcQNg6itmgVZWsNjWe0
25,"Tutu - Remix",Camilo,https://open.spotify.com/track/727DZ6qsujnLdNNLooqqZT
26,Ocean,"KAROL G",https://open.spotify.com/track/6qoIFQfdmaQF9A1gb67tR7
27,Cristina,"Sebastian Yatra",https://open.spotify.com/track/703iVQrfbQsXt7Uzgy1h8k
28,Bonita,Juanes,https://open.spotify.com/track/3ewwb5s3WHYqEdkBnwKlTS
29,"Mujer Bruja","Lola Indigo",https://open.spotify.com/track/2o2PFz6MLkKXVDYlzDAVH7
30,"Pa amb Oli I Sal",Blaumut,https://open.spotify.com/track/7mKkpSKp0Gba3aWSkcVvL2
31,Youngblood,"5 Seconds of Summer",https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
32,Underdog,"Alicia Keys",https://open.spotify.com/track/3FGiFUJRRp5RGikVrs6kig
33,"Para Que el Mundo lo Vea","Arnau Griso",https://open.spotify.com/track/4dqR44eVmK4S9gbJPcxQWW
34,"hot girl bummer",blackbear,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
35,"Somewhere Only We Know",Keane,https://open.spotify.com/track/0ll8uFnc0nANY35E0Lfxvg
36,"Coronao Now (Remix)","El Alfa",https://open.spotify.com/track/047WmwIeerHyIUstFAEz5A
37,"Pirueta (with Arcangel, Chencho Corleone, feat. Wisin & Yandel, Myke Towers)","Dímelo Flow",https://open.spotify.com/track/5tx7TTJEcrV5642l0Sn2sD
38,"Lost In Japan","Shawn Mendes",https://open.spotify.com/track/79esEXlqqmq0GPz0xQSZTV
39,Copenhague,"Vetusta Morla",https://open.spotify.com/track/4bZEZhCq2kqUxnMacXVl5x
40,"105 F Remix",KEVVO,https://open.spotify.com/track/1aUGxXCz9QimNkKeiJtzZ7
41,"Tiburones - Remix","Ricky Martin",https://open.spotify.com/track/73HSOVmGMA0Qfo4ujlM1GF
42,"Donna (feat. Andrés Dvicio)","Sergio Dalma",https://open.spotify.com/track/03WLXQtzvBFf6WTTnZEopO
43,"Transmets Energia",Buhos,https://open.spotify.com/track/1PN5u1HFeRKkl74aCmSg0K
44,"No Hay Nadie Más","Sebastian Yatra",https://open.spotify.com/track/3IPJg1sdqLj12kFIndaonN
45,"Bella Ciao - Música Original de la Serie la Casa de Papel/ Money Heist","Manu Pilas",https://open.spotify.com/track/3lWzVNe1yFZlkeBBzUuZYu
46,"Perdiendo la Cabeza","Carlos Rivera",https://open.spotify.com/track/2GTCK8zYHwkcu0i0jtKjFz
47,"Don't Go Breaking My Heart","Elton John",https://open.spotify.com/track/7HW5WIw7ZgZORCzUxv5gW5
48,Sacrifice,"Elton John",https://open.spotify.com/track/0e3yhVeNaTfKIWQRw9U9sY
49,"Can We Kiss Forever?",Kina,https://open.spotify.com/track/58wyJLv6yH1La9NIZPl3ne
50,"El Fin del Mundo","La La Love You",https://open.spotify.com/track/5SeYlZyKVENMOxiSPQkKyw
