Position,"Track Name",Artist,URL
1,Tusa,"KAROL G",https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
2,Morado,"J Balvin",https://open.spotify.com/track/3mQ6SLdxxaL52Yte7KF2Ks
3,Diosa,"Myke Towers",https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky
4,"Me Gusta",Shakira,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a
5,"Blinding Lights","The Weeknd",https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
6,+,Aitana,https://open.spotify.com/track/5Cbo7oz78gqkzV3EAM63VA
7,"Don't Start Now","Dua Lipa",https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
8,"RITMO (Bad Boys For Life)","Black Eyed Peas",https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
9,Yummy,"Justin Bieber",https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
10,Medusa,"Jhay Cortez",https://open.spotify.com/track/3qM0vBxIe4VUbK0Z0smuVP
11,"Si por mi fuera",Beret,https://open.spotify.com/track/3W87IIdSOE63W0Qyhy7r2b
12,Aventura,Lunay,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon
13,Tabú,"Pablo Alborán",https://open.spotify.com/track/471HeGJPKw07MObixON0Um
14,Memories,"Maroon 5",https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
15,ROXANNE,"Arizona Zervas",https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
16,"Adore You","Harry Styles",https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
17,"A Dónde Vamos",Morat,https://open.spotify.com/track/671sG3ETDxC3L6qcGIrHRM
18,DOSIS,Dvicio,https://open.spotify.com/track/0cDumxvNKhydP1Cmon2S6E
19,"La Rubia - Remix 2","La Nueva Escuela",https://open.spotify.com/track/7KKTnv81z6DmfPIGsZWjOW
20,"What A Man Gotta Do","Jonas Brothers",https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
21,"bad guy","Billie Eilish",https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
22,"Yo x Ti, Tu x Mi",ROSALÍA,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
23,"My Oh My (feat. DaBaby)","Camila Cabello",https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
24,"La Mentira (feat. Joaquín Sabina)","Dani Martín",https://open.spotify.com/track/21by4HhbV3w4uUNrotR02z
25,Baianá,Bakermat,https://open.spotify.com/track/430efk5Jc5wGay4EWP4snS
26,"Soltera - Remix",Lunay,https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z
27,"QUE PRETENDES","J Balvin",https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
28,"Beautiful People (feat. Khalid)","Ed Sheeran",https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
29,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
30,"No Te Debí Besar","C. Tangana",https://open.spotify.com/track/1KdwnsWOvhM53vezy5ROuf
31,"What If I Told You That I Love You","Ali Gatie",https://open.spotify.com/track/3cqPu20DGTGUoZtbJH2Dmi
32,Créeme,"KAROL G",https://open.spotify.com/track/4EKZsrsCKyqr64FBHLc0DU
33,"Antes de Morirme (feat. Rosalía)","C. Tangana",https://open.spotify.com/track/7aFBy1CBLGnZE1Iv6TvEZE
34,Torn,"Ava Max",https://open.spotify.com/track/2GdxQw8NwoeH8tKySg6nym
35,"Suave - Remix","Jey Blessing",https://open.spotify.com/track/6K7V47wFpfam2aeE893rbL
36,"Soldadito de Hierro (feat. Dani Fernández)","Nil Moliner",https://open.spotify.com/track/4pZexFtInZMw1mf6S5l13M
37,"Could You Be Loved","Bob Marley & The Wailers",https://open.spotify.com/track/5O4erNlJ74PIF6kGol1ZrC
38,Suicidal,"YNW Melly",https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
39,"Lucid Dreams","Juice WRLD",https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
40,Bruises,"Lewis Capaldi",https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
41,Late,"Pol Granch",https://open.spotify.com/track/2rjCYP9ibN6tYXNWF6AqSk
42,"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",Aerosmith,https://open.spotify.com/track/6lEuFGrUqR9Yc6hSsHPnYP
43,Camins,"Sopa De Cabra",https://open.spotify.com/track/3XN9GOkJsXFALvfFbzTAN6
44,"Como Llora",Juanfran,https://open.spotify.com/track/52zq2a71SGs3f1vJuv59ui
45,Soldi,Mahmood,https://open.spotify.com/track/4szQkW1CDHqbRZGltXJdd3
46,Atrévete,"Yago Roche",https://open.spotify.com/track/07Lxxln9lZ8m0hT6EySTCe
47,"Walking On Sunshine","Katrina & The Waves",https://open.spotify.com/track/05wIrZSwuaVWhcv5FfqeH0
48,"Wind Of Change",Scorpions,https://open.spotify.com/track/3ovjw5HZZv43SxTwApooCM
49,"En Peu de Guerra","Els Catarres",https://open.spotify.com/track/4yrP9i1qRx4tR16jH2MPm7
50,Cupido,"Air Magno",https://open.spotify.com/track/1bnndvVP4nEr2XGU1YFh1W
