Position,"Track Name",Artist,URL
1,Caramelo,Ozuna,https://open.spotify.com/track/5Jm4w8jmPEBTLjI9vH4fXo
2,"UN DIA (ONE DAY) (Feat. Tainy)","J Balvin",https://open.spotify.com/track/0EhpEsp4L0oRGM0vmeaN5e
3,"Ayer Me Llamó Mi Ex (feat. Lenny Santos)",KHEA,https://open.spotify.com/track/6C6mUonH6MNdSg5pw7kOc9
4,"Tattoo - Remix with Camilo","Rauw Alejandro",https://open.spotify.com/track/4ZRrLHqzhGRXYj2qcB4s5S
5,"Jerusalema (feat. Nomcebo Zikode)","Master KG",https://open.spotify.com/track/2MlOUXmcofMackX3bxfSwi
6,"you broke me first","Tate McRae",https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
7,Favorito,Camilo,https://open.spotify.com/track/0jT8Nl0shPS8115is0wD2Q
8,"La Tóxica",Farruko,https://open.spotify.com/track/15OjBeqNX3bShsGYQbteRv
9,"Mi Religión","Nil Moliner",https://open.spotify.com/track/5zNlrLpJFZt3RvRe9A0Hed
10,"Nunca Estoy","C. Tangana",https://open.spotify.com/track/6f4LYJwICqxoAILj82kwB0
11,"Pegao / Me Miro y La Mire (TikTok Hit)",Omega,https://open.spotify.com/track/4Pzk85DqWoLqptyA5IlhLk
12,"Rain On Me (with Ariana Grande)","Lady Gaga",https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
13,"ily (i love you baby) (feat. Emilee)","Surf Mesa",https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
14,"TKN (feat. Travis Scott)",ROSALÍA,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7
15,"Blinding Lights","The Weeknd",https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
16,"The Bright Side","Stay Homas",https://open.spotify.com/track/4FT39hcPLSrP02YDBqOGLe
17,Celébrate,"Miki Núñez",https://open.spotify.com/track/60TClTKDePeUjKyfotkLEg
18,"Marta, Sebas, Guille y los demás",Amaral,https://open.spotify.com/track/30ddpolNHwXlrS5XO8MiiO
19,Mirándote,Rvfv,https://open.spotify.com/track/6wywJ7RutAY0JL7cMP7uFN
20,"lovely (with Khalid)","Billie Eilish",https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
21,"Hotel California - 2013 Remaster",Eagles,https://open.spotify.com/track/40riOy7x9W7GXjyGp4pjAv
22,"La Presión","Lalo Ebratt",https://open.spotify.com/track/0LXk0yWcGfACtMKX0igobq
23,"Smile (with The Weeknd)","Juice WRLD",https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF
24,"¿Qué Ha Pasao'?","Abraham Mateo",https://open.spotify.com/track/5fxnoiUBJ5DMAQEYb2uFOr
25,Physical,"Dua Lipa",https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW
26,Astronomia,Vicetone,https://open.spotify.com/track/665AK0ovB11McZRwfa852G
27,"Shape of You","Ed Sheeran",https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
28,"In My Mind",Dynoro,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
29,Safaera,"Bad Bunny",https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y
30,"Let Her Go",Passenger,https://open.spotify.com/track/2jyjhRf6DVbMPU5zxagN2h
31,"El Farsante",Ozuna,https://open.spotify.com/track/5EId1m4DNwTf3at31w8bPJ
32,"Similares (feat. Sinsinati)","Efecto Pasillo",https://open.spotify.com/track/74CBYERIN0oOdZ6x9h2L3R
33,"Englishman In New York",Sting,https://open.spotify.com/track/4KFM3A5QF2IMcc6nHsu3Wp
34,"Should I Stay or Should I Go - Remastered","The Clash",https://open.spotify.com/track/39shmbIHICJ2Wxnk1fPSdz
35,Africa,TOTO,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
36,"Paint It, Black","The Rolling Stones",https://open.spotify.com/track/63T7DJ1AFDD6Bn8VzG6JE8
37,"Vaina Loca",Ozuna,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
38,GOOBA,6ix9ine,https://open.spotify.com/track/6qiiDtFAJjyEhoZVcf6ovL
39,"Hips Don't Lie (feat. Wyclef Jean)",Shakira,https://open.spotify.com/track/3ZFTkvIE7kyPt6Nu3PEa7V
40,"Nothing Else Matters",Metallica,https://open.spotify.com/track/0nLiqZ6A27jJri2VCalIUs
41,"Sing It With Me","JP Cooper",https://open.spotify.com/track/6JA7luAMEbqSI2VZe5mLHg
42,changes,XXXTENTACION,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
43,"Tu Foto del DNI",Marmi,https://open.spotify.com/track/1p5BmwIT38llLiRkcEyBDi
44,"The Passenger (LaLaLa)",LUM!X,https://open.spotify.com/track/2A0CxheiQGQdCiKtOR7jMP
45,Sincero,"31 FAM",https://open.spotify.com/track/5GMmrnC4Dlia2MYuEAy6d6
46,"Moves Like Jagger - Studio Recording From The Voice Performance","Maroon 5",https://open.spotify.com/track/7pYfyrMNPn3wtoCyqcTVoI
47,"Blue (Da Ba Dee) - Gabry Ponte Ice Pop Radio","Eiffel 65",https://open.spotify.com/track/2yAVzRiEQooPEJ9SYx11L3
48,"3 Nights","Dominic Fike",https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX
49,"Never Gonna Give You Up","Rick Astley",https://open.spotify.com/track/4uLU6hMCjMI75M1A2tKUQC
50,"TiK ToK",Kesha,https://open.spotify.com/track/0HPD5WQqrq7wPWR7P7Dw1i
