Position,"Track Name",Artist,URL
1,Favorito,Camilo,https://open.spotify.com/track/0jT8Nl0shPS8115is0wD2Q
2,PORFA,Feid,https://open.spotify.com/track/4TOmcZvw0gHa7GiXRbcYAW
3,Relación,Sech,https://open.spotify.com/track/3ZG8N7aWw2meb6UrI5ZmnZ
4,Tattoo,"Rauw Alejandro",https://open.spotify.com/track/7na7Bk98usp84FaOJFPv3d
5,"Blinding Lights","The Weeknd",https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
6,"ily (i love you baby) (feat. Emilee)","Surf Mesa",https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
7,"Toosie Slide",Drake,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
8,"Si Tú La Quieres","David Bisbal",https://open.spotify.com/track/35qwAQ3oZeKAMhR3hCV9IM
9,+,Aitana,https://open.spotify.com/track/5Cbo7oz78gqkzV3EAM63VA
10,"Break My Heart","Dua Lipa",https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
11,"Loco - Remix",Farruko,https://open.spotify.com/track/6nGM44ZP7vSo0istUW2MOq
12,"Intentions (feat. Quavo)","Justin Bieber",https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
13,"Me Rehúso","Danny Ocean",https://open.spotify.com/track/6ifUES3keWjwXgae8pXI3o
14,"Caminando por la vida",Melendi,https://open.spotify.com/track/3v1dCP3hk2djfWryqfp7sx
15,"Una Lluna a l'Aigua",Txarango,https://open.spotify.com/track/1U6JWvRennx9ej9KJOYwDm
16,"Como Camarón",Estopa,https://open.spotify.com/track/1VB4sadHjFcFklHcZuoROi
17,Inolvidable,"Ovy On The Drums",https://open.spotify.com/track/0OTtnwUO8natNWSwdZvXVF
18,"lovely (with Khalid)","Billie Eilish",https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
19,"Quiéreme Mientras Se Pueda","Manuel Turizo",https://open.spotify.com/track/34LI7rwi9H8w2S5KTHnv1M
20,"TBT - Remix","Sebastian Yatra",https://open.spotify.com/track/2SdwRMzLw1vKClRinPqtuU
21,"Adicto (with Anuel AA & Ozuna)",Tainy,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
22,"With Or Without You - Remastered",U2,https://open.spotify.com/track/6ADSaE87h8Y3lccZlBJdXH
23,Mirándote,Rvfv,https://open.spotify.com/track/6wywJ7RutAY0JL7cMP7uFN
24,Celébrate,"Miki Núñez",https://open.spotify.com/track/60TClTKDePeUjKyfotkLEg
25,"I Don't Care (with Justin Bieber)","Ed Sheeran",https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
26,"Baila Baila Baila",Ozuna,https://open.spotify.com/track/5PXsZaT8cOxb4mXrA20PMQ
27,"Ella Quiere Beber - Remix","Anuel AA",https://open.spotify.com/track/3f5lA8nnc4YYF1qf78WpHw
28,"Tu Fas","Doctor Prats",https://open.spotify.com/track/3ctPgGrBfjWRiowL0Do8W5
29,"Livin' On A Prayer","Bon Jovi",https://open.spotify.com/track/37ZJ0p5Jm13JPevGcx4SkF
30,"Nothing Else Matters",Metallica,https://open.spotify.com/track/0nLiqZ6A27jJri2VCalIUs
31,"Ain't No Mountain High Enough","Marvin Gaye",https://open.spotify.com/track/7tqhbajSfrz2F7E1Z75ASX
32,Falling,"Harry Styles",https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
33,"Pa' Llamar Tu Atención (feat. MC Bin Laden)","C. Tangana",https://open.spotify.com/track/2vEY3cNwXYxIG4fPAoN14q
34,"Destino o casualidad",Melendi,https://open.spotify.com/track/2sMxswHr9wX7kTUHULvJBJ
35,"Somewhere Only We Know",Keane,https://open.spotify.com/track/0ll8uFnc0nANY35E0Lfxvg
36,"On My Way","Alan Walker",https://open.spotify.com/track/7KhHA3mzt7A3LFlOJEAKpI
37,"Es Gratis","Arnau Griso",https://open.spotify.com/track/2nkUKzO4H7h2LpAMnTXVPr
38,"Dusk Till Dawn - Radio Edit",ZAYN,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv
39,"Me equivocaría otra vez","Fito y Fitipaldis",https://open.spotify.com/track/5SMdW9cbM4wTMMPI8Ck08a
40,"Don't You (Forget About Me)","Simple Minds",https://open.spotify.com/track/3fH4KjXFYMmljxrcGrbPj9
41,"Total Eclipse of the Heart","Bonnie Tyler",https://open.spotify.com/track/7wuJGgpTNzbUyn26IOY6rj
42,"I Still Haven't Found What I'm Looking For",U2,https://open.spotify.com/track/6wpGqhRvJGNNXwWlPmkMyO
43,"Es gratis - Acústico","Arnau Griso",https://open.spotify.com/track/0GKlIuZcQCiv8bvWgRNiAb
44,"Lights Up","Harry Styles",https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb
45,"Sunday Bloody Sunday - Remastered 2008",U2,https://open.spotify.com/track/6C4LXC9UFH1IKiHYOp0BiJ
46,"Cuando Suba La Marea",Amaral,https://open.spotify.com/track/326OjKhvaCXNIaddeRhrZw
47,"Devuélveme a mi chica","Hombres G",https://open.spotify.com/track/1Wrzhfa5bNlqvsnCztz190
48,"Transmets Energia",Buhos,https://open.spotify.com/track/1PN5u1HFeRKkl74aCmSg0K
49,"Sign of the Times","Harry Styles",https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN
50,"Laxed – Siren Beat","Jawsh 685",https://open.spotify.com/track/3BJiF37kmX4HCfYSO7qBnQ
