Position,"Track Name",Artist,URL
1,Safaera,"Bad Bunny",https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y
2,Amarillo,"J Balvin",https://open.spotify.com/track/6zEgnpM0qYmHLDnh8WPejL
3,"Toosie Slide",Drake,https://open.spotify.com/track/127QTOFJsJQp5LbJbu3A1y
4,Favorito,Camilo,https://open.spotify.com/track/0jT8Nl0shPS8115is0wD2Q
5,"Blinding Lights","The Weeknd",https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
6,"Say So","Doja Cat",https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
7,"ily (i love you baby) (feat. Emilee)","Surf Mesa",https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
8,"The Box","Roddy Ricch",https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
9,"Break My Heart","Dua Lipa",https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
10,"Sunday Best",Surfaces,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
11,Memories,"Maroon 5",https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
12,"El Efecto","Rauw Alejandro",https://open.spotify.com/track/4SJHHpKhcuXwDsCsPqshXj
13,Presiento,Morat,https://open.spotify.com/track/2V4hc5gplg7EXlrRUvD4rp
14,"Quédate conmigo",Pole.,https://open.spotify.com/track/5tzOL69W6lCp4gAomIXMnJ
15,"I'm Yours","Jason Mraz",https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW
16,"What A Man Gotta Do","Jonas Brothers",https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
17,"I Don't Care (with Justin Bieber)","Ed Sheeran",https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
18,"Si Me Dices Que Sí",Reik,https://open.spotify.com/track/56Ta1O7Jxxpjnc6cWdDKUo
19,"everything i wanted","Billie Eilish",https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
20,"Soldadito de Hierro (feat. Dani Fernández)","Nil Moliner",https://open.spotify.com/track/4pZexFtInZMw1mf6S5l13M
21,Sirenas,Taburete,https://open.spotify.com/track/4unOsvr9C2NqI9aJXrxpCy
22,Skechers,DripReport,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
23,"Tal Vez","Paulo Londra",https://open.spotify.com/track/5jW3rF4URMdK7tO2xjS5EI
24,"Lola Bunny","Lola Indigo",https://open.spotify.com/track/7IzbHY75UhGztauT7U5eKb
25,Señorita,"Shawn Mendes",https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
26,"BUTTERFLY EFFECT","Travis Scott",https://open.spotify.com/track/6xcJyGpfZbuuiequtnlKt4
27,"Shape of You","Ed Sheeran",https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
28,"HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX","Travis Scott",https://open.spotify.com/track/7h0d2h0fUmzbs7zeFigJPn
29,"Back In Black",AC/DC,https://open.spotify.com/track/08mG3Y1vljYA6bvDt4Wqkj
30,"No Puedo Vivir Sin Ti","Los Ronaldos",https://open.spotify.com/track/1EC0JRoSi9YL5zExd3Euc3
31,Usted,"Juan Magán",https://open.spotify.com/track/3JAuTxQUTSjoV1XsYngT0P
32,"Smells Like Teen Spirit",Nirvana,https://open.spotify.com/track/1f3yAtsJtY87CTmM8RLnxf
33,"Como vas?","Kidd Keo",https://open.spotify.com/track/77E6BhaBLsIMmW5nAyXGTy
34,"Cuerpo en Venta",Noriel,https://open.spotify.com/track/2B94bbI1a4LyBpK1439oP7
35,Younger,"Jonas Blue",https://open.spotify.com/track/4D7ERaKgv8NAeck8RzUtRz
36,Créeme,"KAROL G",https://open.spotify.com/track/4EKZsrsCKyqr64FBHLc0DU
37,"Barcelona S'il·lumina",Buhos,https://open.spotify.com/track/45QIyRw4u7swlisLopddtX
38,"No Judgement","Niall Horan",https://open.spotify.com/track/2sGF7DBXvL2GjkbG606m1G
39,"Stay With Me","Sam Smith",https://open.spotify.com/track/7876ppTxozBmoZ2EZZqV1i
40,"Pa Los Gustos Los Colores",Javiielo,https://open.spotify.com/track/6EWWkqE4aFlZRyoFwwOT8u
41,"I'm Still Standing","Elton John",https://open.spotify.com/track/1jDJFeK9x3OZboIAHsY9k2
42,Roxanne,"The Police",https://open.spotify.com/track/3EYOJ48Et32uATr9ZmLnAo
43,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",https://open.spotify.com/track/40OMBMYRk5IQL6xCzGM0JA
44,"Thunderclouds (feat. Sia, Diplo, and Labrinth)",Sia,https://open.spotify.com/track/4lJNen4SMTIJMahALc3DcB
45,"Castle on the Hill","Ed Sheeran",https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
46,"Hold On, We're Going Home",Drake,https://open.spotify.com/track/6jdOi5U5LBzQrc4c1VT983
47,"Me Falta el Aliento",Estopa,https://open.spotify.com/track/7Lgarpf1OqaXsUTjKZ34mK
48,"No Es Justo","J Balvin",https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7
49,"High Fashion (feat. Mustard)","Roddy Ricch",https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
50,"The London (feat. J. Cole & Travis Scott)","Young Thug",https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
