Position,"Track Name",Artist,URL
1,"Toosie Slide",Drake,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
2,"Mil Tequilas","Chema Rivas",https://open.spotify.com/track/0qvfIq8RsH3sOZk9JIuUhn
3,"La flaca","Jarabe De Palo",https://open.spotify.com/track/2LsbizbOeNa4x6qsi2jAMb
4,"Nunca Estoy","C. Tangana",https://open.spotify.com/track/6f4LYJwICqxoAILj82kwB0
5,Safaera,"Bad Bunny",https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y
6,"ily (i love you baby) (feat. Emilee)","Surf Mesa",https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
7,"Dime Bbsita",Robledo,https://open.spotify.com/track/5mBWQ675Eb4j4fn6iuNnOe
8,Agua,"Jarabe De Palo",https://open.spotify.com/track/5omgFpiMt1CGHjQGfkwzvz
9,"Hola, Nena (feat. Omar Montes)","Nyno Vargas",https://open.spotify.com/track/2EAwcFW9NeuhnZ0q5aYhFL
10,Locura,"Cali Y El Dandee",https://open.spotify.com/track/5379uuUPHodsdVhy8pIAAr
11,"Sueño (con Pablo Alborán)",Beret,https://open.spotify.com/track/71M1szVbVYZM5M6QlIm6aC
12,"Say So","Doja Cat",https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
13,"Ride It",Regard,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
14,Bonito,"Jarabe De Palo",https://open.spotify.com/track/5FiB1uNoGZE4PenzZd7Imu
15,"Some Say",Nea,https://open.spotify.com/track/4poybupy26pTWPr9zY1i7h
16,"Si Me Dices Que Sí",Reik,https://open.spotify.com/track/56Ta1O7Jxxpjnc6cWdDKUo
17,Morado,"J Balvin",https://open.spotify.com/track/35KmOEIUqAGn02t7n4qaIr
18,"Si por mi fuera",Beret,https://open.spotify.com/track/3W87IIdSOE63W0Qyhy7r2b
19,"The Box","Roddy Ricch",https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
20,"Baila Conmigo (feat. Kelly Ruiz)",Dayvi,https://open.spotify.com/track/4Clmg1g8n2yBYG13Z1oSdG
21,Mirándote,Rvfv,https://open.spotify.com/track/6wywJ7RutAY0JL7cMP7uFN
22,"Mi Persona Favorita","Alejandro Sanz",https://open.spotify.com/track/1O4dGIPUXUanseRdv4fNzw
23,Blanco,"J Balvin",https://open.spotify.com/track/5pXy29xzxR3aTB0SYRI590
24,"Yo x Ti, Tu x Mi",ROSALÍA,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
25,"Me Vale","Miki Núñez",https://open.spotify.com/track/2ptZxf0K480OMZbODKZhVC
26,"El Secreto de las Tortugas - Version 2010","Maldita Nerea",https://open.spotify.com/track/5AYNOmMBFz451CcOo7NTcF
27,"Losing My Religion",R.E.M.,https://open.spotify.com/track/31AOj9sFz2gM0O3hMARRBx
28,"All Around The World (La La La)",R3HAB,https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp
29,"MONEY TILL I DIE","Kidd Keo",https://open.spotify.com/track/1MMhI6ISQt0UOVtU6DoAtE
30,"No Te Debí Besar","C. Tangana",https://open.spotify.com/track/1KdwnsWOvhM53vezy5ROuf
31,"Sweet Child O' Mine","Guns N' Roses",https://open.spotify.com/track/7o2CTH4ctstm8TNelqjb51
32,"Like It Is",Kygo,https://open.spotify.com/track/4dyrqiXUcK29hzrL2elqO3
33,"In My Mind",Dynoro,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
34,"Cuando Te Besé","Becky G",https://open.spotify.com/track/74wEiOpnvCe1tCTWKGSYta
35,"La Difícil",Camilo,https://open.spotify.com/track/6fNJm8sYmCBbmkKpKgTReA
36,"SOS (feat. Aloe Blacc)",Avicii,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5
37,"La Puerta Violeta",Rozalén,https://open.spotify.com/track/42ZASSKlh3UtYCgwZb8lBS
38,Thunderstruck,AC/DC,https://open.spotify.com/track/57bgtoPSgt236HzfBOd8kj
39,Liar,"Camila Cabello",https://open.spotify.com/track/073ILU1C3APNRGF66VhtyA
40,"The Less I Know The Better","Tame Impala",https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
41,Underdog,"Alicia Keys",https://open.spotify.com/track/3FGiFUJRRp5RGikVrs6kig
42,"Romeo y Julieta","Jarabe De Palo",https://open.spotify.com/track/7BQo49Dyko57AIFaHMcAi2
43,"Ya No Quiero Ná","Lola Indigo",https://open.spotify.com/track/4f5yHCv21vkIMRjmlmxaxk
44,"Sweet Dreams (Are Made of This) - Remastered",Eurythmics,https://open.spotify.com/track/1TfqLAPs4K3s2rJMoCokcS
45,Wow.,"Post Malone",https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
46,"Pumped Up Kicks","Foster The People",https://open.spotify.com/track/7w87IxuO7BDcJ3YUqCyMTT
47,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofia Reyes",https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b
48,"Trueno: Bzrp Freestyle Sessions, Vol. 6",Bizarrap,https://open.spotify.com/track/4jTKJOFxaqEcm558JYi4Dh
49,"El Mismo Aire",Camilo,https://open.spotify.com/track/3a29UVSEIj6x3YcfKs2rdi
50,"New Rules","Dua Lipa",https://open.spotify.com/track/2xJCMIJfcNYDc5iR0sAm2O
