Position,"Track Name",Artist,URL
1,Caramelo,Ozuna,https://open.spotify.com/track/3gD4J3RUHy4OUuZ3qAiaiG
2,Relación,Sech,https://open.spotify.com/track/3ZG8N7aWw2meb6UrI5ZmnZ
3,PAM,"Justin Quiles",https://open.spotify.com/track/0eeKDrQxjqNl5bX5VCHDcn
4,"Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie",Tainy,https://open.spotify.com/track/1pqnQ41XbfKjaFu6M0eGJp
5,"Tattoo - Remix with Camilo","Rauw Alejandro",https://open.spotify.com/track/4ZRrLHqzhGRXYj2qcB4s5S
6,"Watermelon Sugar","Harry Styles",https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
7,"La Curiosidad","Jay Wheeler",https://open.spotify.com/track/4HYDUMY0xSpeBr0AMY9cUz
8,"Pa toda la vida (feat. Mozart La Para)","Don Patricio",https://open.spotify.com/track/6DDb7XRNUzeHmSoTbw5nmm
9,MAMACITA,"Black Eyed Peas",https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3
10,"El Manual","Anuel AA",https://open.spotify.com/track/7kOf0qHO4Rcwk6QJifZDRJ
11,"Breaking Me",Topic,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
12,"Se iluminaba","Fred De Palma",https://open.spotify.com/track/3VPOZWtj8mM89IiRNygxgS
13,"Mil Tequilas","Chema Rivas",https://open.spotify.com/track/0qvfIq8RsH3sOZk9JIuUhn
14,"Savage Love (Laxed - Siren Beat)","Jawsh 685",https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
15,"Ay, DiOs Mío!","KAROL G",https://open.spotify.com/track/7x4ASXYEKfQBCewcZhK776
16,"TKN (feat. Travis Scott)",ROSALÍA,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7
17,"Si Tú La Quieres","David Bisbal",https://open.spotify.com/track/35qwAQ3oZeKAMhR3hCV9IM
18,"Roses - Imanbek Remix","SAINt JHN",https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
19,"4 besos","Lola Indigo",https://open.spotify.com/track/49QwoSLuV69Fd8bwTqdZvs
20,"Una Foto en Blanco y Negro","David Otero",https://open.spotify.com/track/4BNqM0h2wukiQkAUKZjurV
21,Favorito,Camilo,https://open.spotify.com/track/0jT8Nl0shPS8115is0wD2Q
22,"Sueño (con Pablo Alborán)",Beret,https://open.spotify.com/track/71M1szVbVYZM5M6QlIm6aC
23,"Una Mala (Remix)","El Completo Rd",https://open.spotify.com/track/2maGaB3fNqQnyrG3FDiaW3
24,"ily (i love you baby) (feat. Emilee)","Surf Mesa",https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
25,"Tak Tiki Tak","Harry Nach",https://open.spotify.com/track/7gwwt1IaAWwmB7af0AcuBM
26,"Fútbol & Rumba (feat. Enrique Iglesias)","Anuel AA",https://open.spotify.com/track/2hDe0Ls5mVqs1XJqv7sbcM
27,"Rain On Me (with Ariana Grande)","Lady Gaga",https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
28,Bailemos,"Dani Fernández",https://open.spotify.com/track/5EnaxC9amhXY55ezw87SL8
29,Amarillo,"J Balvin",https://open.spotify.com/track/6zEgnpM0qYmHLDnh8WPejL
30,"In Your Eyes","The Weeknd",https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
31,Rojo,"J Balvin",https://open.spotify.com/track/380HmhwTE2NJgawn1NwkXi
32,"Some Say",Nea,https://open.spotify.com/track/4poybupy26pTWPr9zY1i7h
33,"Me Provocas",Dynoro,https://open.spotify.com/track/7sEwsJK7Ol0J6PFV9nioxu
34,Supalonely,BENEE,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
35,"Kings & Queens","Ava Max",https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
36,"PA' ROMPERLA","Bad Bunny",https://open.spotify.com/track/5XqCz18k96K8tx6DAYM97i
37,"Blinding Lights","The Weeknd",https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
38,"Loco - Remix",Farruko,https://open.spotify.com/track/6nGM44ZP7vSo0istUW2MOq
39,Enemigos,Aitana,https://open.spotify.com/track/5XUtUnUsJ1PAkLZIiCfUD5
40,"La Rubia - Remix 2","La Nueva Escuela",https://open.spotify.com/track/7KKTnv81z6DmfPIGsZWjOW
41,Tusa,"KAROL G",https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
42,"Break My Heart","Dua Lipa",https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
43,Azul,"J Balvin",https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1
44,"Me Gusta",Shakira,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a
45,Princesas,Pereza,https://open.spotify.com/track/3hlWUNjAlbZ6nOjAbrivBv
46,"Calma - Remix","Pedro Capó",https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
47,"Before You Go","Lewis Capaldi",https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
48,"Kikiki (feat. Yay)","Kidd Keo",https://open.spotify.com/track/22YVt0f3WR4XaK6l1TEgOr
49,ADMV,Maluma,https://open.spotify.com/track/3eJMSq78dDaFb7VvhNFnq6
50,"La Cama - Remix",Lunay,https://open.spotify.com/track/2tGENA8xef0wABdHvyXwv9
