Position,"Track Name",Artist,URL
1,Tusa,"KAROL G",https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
2,"Me Gusta",Shakira,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a
3,Morado,"J Balvin",https://open.spotify.com/track/3mQ6SLdxxaL52Yte7KF2Ks
4,"Don't Start Now","Dua Lipa",https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
5,Yummy,"Justin Bieber",https://open.spotify.com/track/41L3O37CECZt3N7ziG2z7l
6,Indeciso,Reik,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14
7,Tabú,"Pablo Alborán",https://open.spotify.com/track/471HeGJPKw07MObixON0Um
8,"Dance Monkey","Tones And I",https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
9,Presiento,Morat,https://open.spotify.com/track/2V4hc5gplg7EXlrRUvD4rp
10,"La Playa","Myke Towers",https://open.spotify.com/track/6768f4xbHQBpJo5lvFVNvs
11,"Me vas a ver",Beret,https://open.spotify.com/track/3iVwzH29gquHzkrZuy3M4w
12,"Vas A Quedarte",Aitana,https://open.spotify.com/track/0fwIHsKXNEcb57u2um7z9I
13,Infeliz,Arcangel,https://open.spotify.com/track/4z6wo6PJG4Fve45OXK6D9m
14,"Dancing With A Stranger (with Normani)","Sam Smith",https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
15,"I Don't Care (with Justin Bieber)","Ed Sheeran",https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
16,"In My Mind",Dynoro,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
17,Ellos,"Ceky Viciny",https://open.spotify.com/track/7bDboJVS7UlQBZj8lsvz2g
18,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
19,Perfect,"Ed Sheeran",https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
20,One,U2,https://open.spotify.com/track/3G69vJMWsX6ZohTykad2AU
21,Recuerdo,TINI,https://open.spotify.com/track/3DjInVTE03icrWsq2UZV9n
22,"Amigos Con Derechos",Reik,https://open.spotify.com/track/4yVO0wOhXsZC1RuPgHP524
23,"rockstar (feat. 21 Savage)","Post Malone",https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
24,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,https://open.spotify.com/track/1v7L65Lzy0j0vdpRjJewt1
25,"Here Comes The Sun - Remastered 2009","The Beatles",https://open.spotify.com/track/6dGnYIeXmHdcikdzNNDMm2
26,"Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson",https://open.spotify.com/track/02dRkCEc8Q5ch4TTcnLxOn
27,"La Forma en Que Me Miras","Super Yei",https://open.spotify.com/track/6t94PGXYAuo9GbJEnMpPcW
28,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)","benny blanco",https://open.spotify.com/track/1WSGTYKLEpKfNQYYW5Oymt
29,"Duro y Suave","Leslie Grace",https://open.spotify.com/track/31M5m42C3EGlbydf9XB5to
30,"Kiss Me","Sixpence None The Richer",https://open.spotify.com/track/754kgU5rWscRTfvlsuEwFp
31,"Own It (feat. Ed Sheeran & Burna Boy)",Stormzy,https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR
32,"Don't Speak","No Doubt",https://open.spotify.com/track/7H8zey5My6uNdD2TxeCb9F
33,"Hey DJ",CNCO,https://open.spotify.com/track/1XgpK29CGGjZnxPYkiRbh4
34,Caro,"Bad Bunny",https://open.spotify.com/track/6it15CsDlkqB7N4lF0C1qM
35,"Don't Go Breaking My Heart","Elton John",https://open.spotify.com/track/7HW5WIw7ZgZORCzUxv5gW5
36,"Walk Me Home",P!nk,https://open.spotify.com/track/6jfEZdUJ2Yla6h7gTJgKuo
37,Toxic,"Britney Spears",https://open.spotify.com/track/6I9VzXrHxO9rA9A5euc8Ak
38,"Safe And Sound","Capital Cities",https://open.spotify.com/track/6Z8R6UsFuGXGtiIxiD8ISb
39,"To My Love - Tainy Remix","Bomba Estéreo",https://open.spotify.com/track/5LciLoxa1gK70yIUeoHgRx
40,Apologize,OneRepublic,https://open.spotify.com/track/1NrJYpdAi7uosDRPmSYrsG
41,"No Woman, No Cry - Live At The Lyceum, London/1975","Bob Marley & The Wailers",https://open.spotify.com/track/423hwXFgoN8RYmqLoLuVvY
42,"Hijo de la Luna",Mecano,https://open.spotify.com/track/3yxeZZnFJDmw72ID4whKXR
43,"En Cero",Yandel,https://open.spotify.com/track/51uLQESb4VnYAbs5WtGxho
44,Pompeii,Bastille,https://open.spotify.com/track/3gbBpTdY8lnQwqxNCcf795
45,"Bring Me To Life",Evanescence,https://open.spotify.com/track/0COqiPhxzoWICwFCS4eZcp
46,"Power Over Me","Dermot Kennedy",https://open.spotify.com/track/4tViDtaHuSLnh7HVJTrKhs
47,Merlí,"Miss Caffeina",https://open.spotify.com/track/6uHnEgzqlfiSHJwNajOcVj
48,"Fiesta Pagana","Mägo de Oz",https://open.spotify.com/track/02dphTJYUQ9pmdNC52iyOz
49,"Sin ti no soy nada",Amaral,https://open.spotify.com/track/7cQ7axcCXsa963OluHTWlS
50,"Con Calma - Remix","Daddy Yankee",https://open.spotify.com/track/4au7FRcgZzChASRYu279xH
