Position,"Track Name",Artist,URL
1,PAM,"Justin Quiles",https://open.spotify.com/track/0eeKDrQxjqNl5bX5VCHDcn
2,Relación,Sech,https://open.spotify.com/track/3ZG8N7aWw2meb6UrI5ZmnZ
3,Favorito,Camilo,https://open.spotify.com/track/0jT8Nl0shPS8115is0wD2Q
4,"El Efecto","Rauw Alejandro",https://open.spotify.com/track/4SJHHpKhcuXwDsCsPqshXj
5,"Watermelon Sugar","Harry Styles",https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
6,"Si Tú La Quieres","David Bisbal",https://open.spotify.com/track/35qwAQ3oZeKAMhR3hCV9IM
7,"Roses - Imanbek Remix","SAINt JHN",https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
8,"El Manual","Anuel AA",https://open.spotify.com/track/7kOf0qHO4Rcwk6QJifZDRJ
9,"Yo Perreo Sola","Bad Bunny",https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw
10,Colocao,"Nicki Nicole",https://open.spotify.com/track/7MCFjPDImfjQv7GynHgVrR
11,"Una Mala (Remix)","El Completo Rd",https://open.spotify.com/track/2maGaB3fNqQnyrG3FDiaW3
12,"death bed (coffee for your head)",Powfu,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
13,"Sola & Vacía","Casper Magico",https://open.spotify.com/track/46V4kseB66GjFGklCgynGX
14,Tusa,"KAROL G",https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
15,"De Tranquilote","Danny Romero",https://open.spotify.com/track/1IDFcb3cjkj2dhv3UaxX9b
16,TBT,"Sebastian Yatra",https://open.spotify.com/track/4s45VgkknMFkdiGoUcjxQU
17,"Bajo La Mesa",Morat,https://open.spotify.com/track/7BEPdOI0neT6p7PnLViqmH
18,"Blueberry Faygo","Lil Mosey",https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
19,"RITMO (Bad Boys For Life)","Black Eyed Peas",https://open.spotify.com/track/4NCsrTzgVfsDo8nWyP8PPc
20,"Una Lluna a l'Aigua",Txarango,https://open.spotify.com/track/1U6JWvRennx9ej9KJOYwDm
21,"Si Me Dices Que Sí",Reik,https://open.spotify.com/track/56Ta1O7Jxxpjnc6cWdDKUo
22,goosebumps,"Travis Scott",https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
23,"Si por mi fuera",Beret,https://open.spotify.com/track/3W87IIdSOE63W0Qyhy7r2b
24,Tutu,Camilo,https://open.spotify.com/track/1Ol5LmdNDNpFu1oNwfgkux
25,"In Your Eyes (feat. Alida)","Robin Schulz",https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC
26,"Kings & Queens","Ava Max",https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
27,Zapatillas,"El Canto Del Loco",https://open.spotify.com/track/42VgiRyg0YjtRVLiPFNxPJ
28,"TBT - Remix","Sebastian Yatra",https://open.spotify.com/track/2SdwRMzLw1vKClRinPqtuU
29,"Adore You","Harry Styles",https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
30,"Mi Persona Favorita","Alejandro Sanz",https://open.spotify.com/track/1O4dGIPUXUanseRdv4fNzw
31,Perfect,"Ed Sheeran",https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
32,"La Santa","Bad Bunny",https://open.spotify.com/track/69vlMrzHwATKzupwNcUPyK
33,"Fantasias - Unplugged","Rauw Alejandro",https://open.spotify.com/track/6qqd7DGn2VXzxsR4k3Ycun
34,"Peter Pan","El Canto Del Loco",https://open.spotify.com/track/1gkBsKxTpVHIn1nLf05CUo
35,Falling,"Harry Styles",https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
36,"Nothing Else Matters",Metallica,https://open.spotify.com/track/0nLiqZ6A27jJri2VCalIUs
37,"Hey, Soul Sister",Train,https://open.spotify.com/track/4HlFJV71xXKIGcU3kRyttv
38,"I Want to Know What Love Is - 1999 Remaster",Foreigner,https://open.spotify.com/track/1JLn8RhQzHz3qDqsChcmBl
39,Heaven,Avicii,https://open.spotify.com/track/0vrmHPfoBadXVr2n0m1aqZ
40,"No Me Acuerdo",Thalía,https://open.spotify.com/track/1G586ld1gbaECg4Bc6w40O
41,"Cadillac solitario",Loquillo,https://open.spotify.com/track/60HibhiSF8eBC2w4DWgorI
42,"2 Hearts (feat. Gia Koka)","Sam Feldt",https://open.spotify.com/track/0EdgK7ASb4kfRkW8pVMN02
43,"Dust in the Wind",Kansas,https://open.spotify.com/track/6zeE5tKyr8Nu882DQhhSQI
44,Piensan,"Myke Towers",https://open.spotify.com/track/1A9PKAFEHMWgXNLpgf7k4J
45,"After Party","Don Toliver",https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
46,"God's Plan",Drake,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
47,"La Llamada",Leiva,https://open.spotify.com/track/5ZCamgcqvkckdf2FdfYuth
48,"Lo Que Pasó, Pasó","Daddy Yankee",https://open.spotify.com/track/6z5Xrx58p5Bs18RIe6KXbI
49,"Devuélveme a mi chica","Hombres G",https://open.spotify.com/track/1Wrzhfa5bNlqvsnCztz190
50,"I Follow Rivers - The Magician Remix","Lykke Li",https://open.spotify.com/track/6UAgnw2w3AVwLg1p7sE7v4
