Position,"Track Name",Artist,URL
1,"Blinding Lights","The Weeknd",https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
2,Tattoo,"Rauw Alejandro",https://open.spotify.com/track/7na7Bk98usp84FaOJFPv3d
3,Tusa,"KAROL G",https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
4,+,Aitana,https://open.spotify.com/track/5Cbo7oz78gqkzV3EAM63VA
5,Muévelo,"Nicky Jam",https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ
6,"Roses - Imanbek Remix","SAINt JHN",https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
7,Tabú,"Pablo Alborán",https://open.spotify.com/track/471HeGJPKw07MObixON0Um
8,Aventura,Lunay,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon
9,"Se iluminaba","Fred De Palma",https://open.spotify.com/track/3VPOZWtj8mM89IiRNygxgS
10,"Lo siento",Beret,https://open.spotify.com/track/5o2M4yHxo9kyNLdgihFeV1
11,"No Time To Die","Billie Eilish",https://open.spotify.com/track/73SpzrcaHk0RQPFP73vqVR
12,Prendío,Rvfv,https://open.spotify.com/track/1pUq8PePQRODKRKwY2nvC8
13,Mirándote,Rvfv,https://open.spotify.com/track/6wywJ7RutAY0JL7cMP7uFN
14,"HIGHEST IN THE ROOM","Travis Scott",https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
15,"I Don't Care (with Justin Bieber)","Ed Sheeran",https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
16,"Pegamos Tela",Lérica,https://open.spotify.com/track/4punHldq7Jfx0Plu7SdjQ0
17,"when the party's over","Billie Eilish",https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
18,"i'm so tired...",Lauv,https://open.spotify.com/track/4vjpLMyL3ZO6aphdYr8XYw
19,"La flaca","Jarabe De Palo",https://open.spotify.com/track/2LsbizbOeNa4x6qsi2jAMb
20,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",https://open.spotify.com/track/40OMBMYRk5IQL6xCzGM0JA
21,"MALAMENTE - Cap.1: Augurio",ROSALÍA,https://open.spotify.com/track/1B0BQaSRHxhI0AUlItY3LK
22,"La Boca","Mau y Ricky",https://open.spotify.com/track/0UQwlF2pRkr1lMN6kNNUj3
23,"The Scientist",Coldplay,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle
24,"Here Comes The Sun - Remastered 2009","The Beatles",https://open.spotify.com/track/6dGnYIeXmHdcikdzNNDMm2
25,"Por la boca vive el pez","Fito y Fitipaldis",https://open.spotify.com/track/24UStI5AYA7g5ufFDh3LH0
26,"It's You","Ali Gatie",https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
27,"Quédate conmigo",Pole.,https://open.spotify.com/track/3T1egHTtRtYoal4SPUJAAe
28,"Enamórate De Alguien Más",Morat,https://open.spotify.com/track/1fXKStjVOTmBEwjAnFSNkc
29,Azukita,"Steve Aoki",https://open.spotify.com/track/6FeTled691bl3j2Npf7oo8
30,"In Your Eyes (feat. Alida)","Robin Schulz",https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC
31,Ojalá,Beret,https://open.spotify.com/track/75KrTLbcLWgCcldZGxZR12
32,"La Cintura","Alvaro Soler",https://open.spotify.com/track/6VUJQqyeQhAZHkQbSDqLtI
33,Valentina,"31 FAM",https://open.spotify.com/track/5bs5tYbTt8XkRKZkc2TDXd
34,"Too Good At Goodbyes","Sam Smith",https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
35,"A Sky Full of Stars",Coldplay,https://open.spotify.com/track/0FDzzruyVECATHXKHFs9eJ
36,"Noches de bohemia - Radio Edit","Navajita Platea",https://open.spotify.com/track/1JpZMDDAkfhnrO6nXIQZ2g
37,Cero,"Dani Martín",https://open.spotify.com/track/49KC8Lp7unw5HC0RxoYUV0
38,Mami,"Paloma Mami",https://open.spotify.com/track/64IRsSyqwD0CBbFAfrR0rT
39,"Pa ti pa mí na má","Demarco Flamenco",https://open.spotify.com/track/2013yX7IujgpGJHzz6Qqsi
40,"Young, Wild & Free (feat. Bruno Mars)","Snoop Dogg",https://open.spotify.com/track/6YbhspuOar1D9WSSnfe7ds
41,"you should see me in a crown","Billie Eilish",https://open.spotify.com/track/3XF5xLJHOQQRbWya6hBp7d
42,"Make It To Heaven (with Raye)","David Guetta",https://open.spotify.com/track/5dS2dvXVPe7AR6UwBpnomW
43,"This Girl (Kungs Vs. Cookin' On 3 Burners)",Kungs,https://open.spotify.com/track/1A8j067qyiNwQnZT0bzUpZ
44,"Aunque Tu No Lo Sepas","El Canto Del Loco",https://open.spotify.com/track/0iASz3FoYYtX1SL1iQra8r
45,"Galway Girl","Ed Sheeran",https://open.spotify.com/track/0afhq8XCExXpqazXczTSve
46,"Marvin Gaye (feat. Wale) - Remix","Charlie Puth",https://open.spotify.com/track/4LfkoDOt4mhrbo8Ndk37sQ
47,"Can't Feel My Face","The Weeknd",https://open.spotify.com/track/22VdIZQfgXJea34mQxlt81
48,"Banana Pancakes","Jack Johnson",https://open.spotify.com/track/0BgbobvykXxEvxo2HhCuvM
49,"En Cero",Yandel,https://open.spotify.com/track/51uLQESb4VnYAbs5WtGxho
50,Jungle,"Tash Sultana",https://open.spotify.com/track/7ol59kVwq3DQyyjKZ2DRzy
