Position,"Track Name",Artist,URL
1,Relación,Sech,https://open.spotify.com/track/3ZG8N7aWw2meb6UrI5ZmnZ
2,Caramelo,Ozuna,https://open.spotify.com/track/3gD4J3RUHy4OUuZ3qAiaiG
3,"TKN (feat. Travis Scott)",ROSALÍA,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7
4,"La Curiosidad","Jay Wheeler",https://open.spotify.com/track/4HYDUMY0xSpeBr0AMY9cUz
5,"El Manual","Anuel AA",https://open.spotify.com/track/7kOf0qHO4Rcwk6QJifZDRJ
6,"Hasta Que Dios Diga","Anuel AA",https://open.spotify.com/track/06s3QtMJVXw1AJX3UfvZG1
7,"Pa toda la vida (feat. Mozart La Para)","Don Patricio",https://open.spotify.com/track/6DDb7XRNUzeHmSoTbw5nmm
8,"Savage Love (Laxed - Siren Beat)","Jawsh 685",https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
9,"Si Tú La Quieres","David Bisbal",https://open.spotify.com/track/35qwAQ3oZeKAMhR3hCV9IM
10,"Watermelon Sugar","Harry Styles",https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
11,Flamenkito,Lérica,https://open.spotify.com/track/4fsj5oMLYrCUlTDs4P9qw5
12,"Stuck with U (with Justin Bieber)","Ariana Grande",https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
13,Tattoo,"Rauw Alejandro",https://open.spotify.com/track/7na7Bk98usp84FaOJFPv3d
14,"Una Foto en Blanco y Negro","David Otero",https://open.spotify.com/track/4BNqM0h2wukiQkAUKZjurV
15,Azul,"J Balvin",https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1
16,"Loco - Remix",Farruko,https://open.spotify.com/track/6nGM44ZP7vSo0istUW2MOq
17,"Me Provocas",Dynoro,https://open.spotify.com/track/7sEwsJK7Ol0J6PFV9nioxu
18,"Soldadito de Hierro","Nil Moliner",https://open.spotify.com/track/1wWSi1N5mBif8926JR78Ju
19,Tusa,"KAROL G",https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
20,"Banana (feat. Shaggy) - DJ FLe - Minisiren Remix",Conkarah,https://open.spotify.com/track/0dZpw3h6KZhcHec61qwevZ
21,"Como Camarón",Estopa,https://open.spotify.com/track/1VB4sadHjFcFklHcZuoROi
22,"Bajo La Mesa",Morat,https://open.spotify.com/track/7BEPdOI0neT6p7PnLViqmH
23,"La flaca","Jarabe De Palo",https://open.spotify.com/track/2LsbizbOeNa4x6qsi2jAMb
24,Safaera,"Bad Bunny",https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y
25,"11 PM",Maluma,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d
26,China,"Anuel AA",https://open.spotify.com/track/0KkIkfsLEJbrcIhYsCL7L5
27,"Fantasias - Remix","Rauw Alejandro",https://open.spotify.com/track/0A37XY67wSdGqkGjtfW6aV
28,4K,"El Alfa",https://open.spotify.com/track/4xI3U4sDj1TPmO9Iz5TkYp
29,"Someone You Loved","Lewis Capaldi",https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
30,"Say So","Doja Cat",https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
31,ADMV,Maluma,https://open.spotify.com/track/3eJMSq78dDaFb7VvhNFnq6
32,"bad guy","Billie Eilish",https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
33,"What A Man Gotta Do","Jonas Brothers",https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
34,"Déjala Que Baile (with Alejandro Sanz & Arkano)",Melendi,https://open.spotify.com/track/2KK9N6iBAisA0booTu3bGd
35,Muévelo,"Nicky Jam",https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ
36,goosebumps,"Travis Scott",https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
37,"Sunday Best",Surfaces,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
38,"Otro Trago",Sech,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr
39,"La Bebe - Remix","Anuel AA",https://open.spotify.com/track/3DyiAk1BzIF8rq9rimypG4
40,"LA CANCIÓN","J Balvin",https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
41,"Stunnin' (feat. Harm Franklin)","Curtis Waters",https://open.spotify.com/track/2D0dj3hVkRQJCp63cxCPEx
42,"I Don't Care (with Justin Bieber)","Ed Sheeran",https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
43,"BYE ME FUI","Bad Bunny",https://open.spotify.com/track/0FktnzDqjClqU6iqOZVEs2
44,"SICKO MODE","Travis Scott",https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
45,"La Presión","Lalo Ebratt",https://open.spotify.com/track/0LXk0yWcGfACtMKX0igobq
46,"Go Crazy","Chris Brown",https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
47,"El Secreto de las Tortugas - Version 2010","Maldita Nerea",https://open.spotify.com/track/5AYNOmMBFz451CcOo7NTcF
48,"Antes de que cuente diez","Fito y Fitipaldis",https://open.spotify.com/track/3xiNRrrVROKlHrflHGNTfG
49,"Tutu - Remix",Camilo,https://open.spotify.com/track/727DZ6qsujnLdNNLooqqZT
50,"Tu jardín con enanitos",Melendi,https://open.spotify.com/track/6yCjU5j6YHbux2VQCBTTE1
