Position,"Track Name",Artist,URL
1,"Blinding Lights","The Weeknd",https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
2,Diosa,"Myke Towers",https://open.spotify.com/track/3JHpk0DOTOzyh0777JFAky
3,"Dance Monkey","Tones And I",https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
4,"Si Veo a Tu Mamá","Bad Bunny",https://open.spotify.com/track/41wtwzCZkXwpnakmwJ239F
5,"everything i wanted","Billie Eilish",https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
6,"Sunday Best",Surfaces,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
7,"bad guy","Billie Eilish",https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
8,"Que Tire Pa Lante","Daddy Yankee",https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1
9,"Con Calma","Daddy Yankee",https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
10,Zorra,"Bad Gyal",https://open.spotify.com/track/0OP1RzrglC008kj79Httv3
11,"Someone You Loved","Lewis Capaldi",https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
12,Shallow,"Lady Gaga",https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
13,Circles,"Post Malone",https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
14,Happier,Marshmello,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
15,"MALA SANTA","Becky G",https://open.spotify.com/track/5e50NiIlOc2YJIftHzoehd
16,"Yo x Ti, Tu x Mi",ROSALÍA,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
17,Easy,"Jhay Cortez",https://open.spotify.com/track/7fTsw0IKbbPDN19keS32tF
18,"Tant de bo",Suu,https://open.spotify.com/track/4PUxQfRnxk0WIcdURld3du
19,"Sueño (con Pablo Alborán)",Beret,https://open.spotify.com/track/71M1szVbVYZM5M6QlIm6aC
20,Bésame,"David Bisbal",https://open.spotify.com/track/7kcSKOl5rR4zGxFNYhkeRX
21,"Mi accidente preferido (con Juancho Sidecars y Sidecars)",Despistaos,https://open.spotify.com/track/4EoL9ORsqIQOppIpQFuPDK
22,"Losing It",FISHER,https://open.spotify.com/track/6ho0GyrWZN3mhi9zVRW7xi
23,Desconocidos,"Mau y Ricky",https://open.spotify.com/track/56f5qnyAlZdlz8wrUDA50h
24,IDGAF,"Dua Lipa",https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
25,"Hey, Soul Sister",Train,https://open.spotify.com/track/4HlFJV71xXKIGcU3kRyttv
26,Valeria,Dvicio,https://open.spotify.com/track/38aFz2uMPRWYdP4OH0LvvR
27,"LA LATINA","Rels B",https://open.spotify.com/track/0FqT9GmM94Zd0WreIvOFwB
28,Cupido,"Air Magno",https://open.spotify.com/track/1bnndvVP4nEr2XGU1YFh1W
29,Infeliz,Arcangel,https://open.spotify.com/track/4z6wo6PJG4Fve45OXK6D9m
30,"Wish You Were Here","Pink Floyd",https://open.spotify.com/track/6mFkJmJqdDVQ1REhVfGgd1
31,"Freed from Desire",Gala,https://open.spotify.com/track/3Ucr6hQQuY8cZ0UqXV8uO2
32,"Stairway to Heaven - Remaster","Led Zeppelin",https://open.spotify.com/track/5CQ30WqJwcep0pYcV4AMNc
33,"Cicatrices (feat. Indara)","Sergio Contreras",https://open.spotify.com/track/17nYNma8AncLFqOBk6tu6m
34,"'Till I Collapse",Eminem,https://open.spotify.com/track/4xkOaSrkexMciUUogZKVTS
35,"Je veux",Zaz,https://open.spotify.com/track/734dz1YaFITwawPpM25fSt
36,"Los Porros No","El Jincho",https://open.spotify.com/track/2weJ7dM0vLgT0asSOBDrLv
37,Otherside,"Red Hot Chili Peppers",https://open.spotify.com/track/64BbK9SFKH2jk86U3dGj2P
38,"La Plata",Juanes,https://open.spotify.com/track/3ohI7OM6ZDLsekgXWaJ4vt
39,"Pan y mantequilla","Efecto Pasillo",https://open.spotify.com/track/2kZJ5wrpq1gCdHmVEjahoH
40,"California Dreamin' - Single Version","The Mamas & The Papas",https://open.spotify.com/track/4s6LhHAV5SEsOV0lC2tjvJ
41,"Tra Tra Tra Remix - Remix","Ghetto Kids",https://open.spotify.com/track/4YqCBC4FwzGXuhixt5cgmm
42,"Yesterday - Remastered 2009","The Beatles",https://open.spotify.com/track/3BQHpFgAp4l80e1XslIjNI
43,"The Logical Song - Remastered 2010",Supertramp,https://open.spotify.com/track/6mHOcVtsHLMuesJkswc0GZ
44,"Comfortably Numb","Pink Floyd",https://open.spotify.com/track/5HNCy40Ni5BZJFw1TKzRsC
45,"23 de Junio","Vetusta Morla",https://open.spotify.com/track/3NolL8Ds5qRrYQSVUBKicn
46,"Te Regalo","Carla Morrison",https://open.spotify.com/track/2Ye46ZY2LKOQTPXaauQisB
47,"Smooth Criminal - 2012 Remaster","Michael Jackson",https://open.spotify.com/track/2bCQHF9gdG5BNDVuEIEnNk
48,"Que Bonita la Vida","Dani Martín",https://open.spotify.com/track/3ovHHDCD4wZUiYmI53Nkfa
49,"You Know I'm No Good","Amy Winehouse",https://open.spotify.com/track/4zQuwW24dweWcaX0fEJkP2
50,"Me Colé en una Fiesta",Mecano,https://open.spotify.com/track/7zteNrLJJwjGa8e2IodVOp
