Position,"Track Name",Artist,URL
1,Favorito,Camilo,https://open.spotify.com/track/0jT8Nl0shPS8115is0wD2Q
2,"Se iluminaba","Fred De Palma",https://open.spotify.com/track/3VPOZWtj8mM89IiRNygxgS
3,"Blinding Lights","The Weeknd",https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
4,Amarillo,"J Balvin",https://open.spotify.com/track/6zEgnpM0qYmHLDnh8WPejL
5,"Roses - Imanbek Remix","SAINt JHN",https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
6,Tusa,"KAROL G",https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
7,"Mil Tequilas","Chema Rivas",https://open.spotify.com/track/0qvfIq8RsH3sOZk9JIuUhn
8,"Toosie Slide",Drake,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
9,"SICKO MODE","Travis Scott",https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
10,"4 besos","Lola Indigo",https://open.spotify.com/track/49QwoSLuV69Fd8bwTqdZvs
11,+,Aitana,https://open.spotify.com/track/5Cbo7oz78gqkzV3EAM63VA
12,"Si Tú La Quieres","David Bisbal",https://open.spotify.com/track/35qwAQ3oZeKAMhR3hCV9IM
13,Muévelo,"Nicky Jam",https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ
14,"Before You Go","Lewis Capaldi",https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
15,DOSIS,Dvicio,https://open.spotify.com/track/0AJKRuWjsVn6B43gm5HfjV
16,Physical,"Dua Lipa",https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW
17,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
18,"Intentions (feat. Quavo)","Justin Bieber",https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
19,"Break My Heart","Dua Lipa",https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
20,Astronomia,Vicetone,https://open.spotify.com/track/665AK0ovB11McZRwfa852G
21,"Don't Start Now","Dua Lipa",https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
22,"A Dónde Vamos",Morat,https://open.spotify.com/track/671sG3ETDxC3L6qcGIrHRM
23,"Adore You","Harry Styles",https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
24,"Vas A Quedarte",Aitana,https://open.spotify.com/track/0fwIHsKXNEcb57u2um7z9I
25,Falling,"Trevor Daniel",https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
26,"Una Foto en Blanco y Negro","David Otero",https://open.spotify.com/track/4BNqM0h2wukiQkAUKZjurV
27,Tutu,Camilo,https://open.spotify.com/track/1Ol5LmdNDNpFu1oNwfgkux
28,"De Tranquilote","Danny Romero",https://open.spotify.com/track/1IDFcb3cjkj2dhv3UaxX9b
29,Rueda,Chimbala,https://open.spotify.com/track/4NDHYPVJ5zLnR8yYZsMDsu
30,"Baila Conmigo (feat. Kelly Ruiz)",Dayvi,https://open.spotify.com/track/4Clmg1g8n2yBYG13Z1oSdG
31,"What A Man Gotta Do","Jonas Brothers",https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
32,"Una Lluna a l'Aigua",Txarango,https://open.spotify.com/track/1U6JWvRennx9ej9KJOYwDm
33,"Sueño (con Pablo Alborán)",Beret,https://open.spotify.com/track/71M1szVbVYZM5M6QlIm6aC
34,Prendío,Rvfv,https://open.spotify.com/track/1pUq8PePQRODKRKwY2nvC8
35,"Otro Trago",Sech,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr
36,"Godzilla (feat. Juice WRLD)",Eminem,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
37,"Que Calor (with J Balvin & El Alfa)","Major Lazer",https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3
38,"I’m Ready (with Demi Lovato)","Sam Smith",https://open.spotify.com/track/1fipvP2zmef6vN2IwXfJhY
39,Jangueo,"Alex Rose",https://open.spotify.com/track/5m3jpKkgkfoMcym1qjToFg
40,Bailemos,"Dani Fernández",https://open.spotify.com/track/5EnaxC9amhXY55ezw87SL8
41,"In Your Eyes (feat. Alida)","Robin Schulz",https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC
42,Disparos,"Dani Fernández",https://open.spotify.com/track/2F75mXaavRl0hm3rtM15cq
43,Señorita,"Shawn Mendes",https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
44,Skechers,DripReport,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
45,"everything i wanted","Billie Eilish",https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
46,"Some Say",Nea,https://open.spotify.com/track/4poybupy26pTWPr9zY1i7h
47,Dolerme,ROSALÍA,https://open.spotify.com/track/2reL9PAUza4PUtbjqW1fRf
48,Believer,"Imagine Dragons",https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
49,"Sweet Child O' Mine","Guns N' Roses",https://open.spotify.com/track/7o2CTH4ctstm8TNelqjb51
50,"Como Si Fueras a Morir Mañana",Leiva,https://open.spotify.com/track/4aAfLSx9IthpC3Pw5pNk3E
