Position,"Track Name",Artist,URL
1,"Tattoo - Remix with Camilo","Rauw Alejandro",https://open.spotify.com/track/4ZRrLHqzhGRXYj2qcB4s5S
2,"Savage Love (Laxed - Siren Beat)","Jawsh 685",https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
3,"Mamichula - con Nicki Nicole",Trueno,https://open.spotify.com/track/4pXW6ZAHBz7ODXTRKklWrM
4,"Mil Tequilas","Chema Rivas",https://open.spotify.com/track/0qvfIq8RsH3sOZk9JIuUhn
5,Favorito,Camilo,https://open.spotify.com/track/0jT8Nl0shPS8115is0wD2Q
6,"Watermelon Sugar","Harry Styles",https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
7,"Fútbol & Rumba (feat. Enrique Iglesias)","Anuel AA",https://open.spotify.com/track/2hDe0Ls5mVqs1XJqv7sbcM
8,"Alocao (With Bad Gyal)","Omar Montes",https://open.spotify.com/track/6RyuoOJXNzlVWpfC5xQyeI
9,"Roses - Imanbek Remix","SAINt JHN",https://open.spotify.com/track/2Wo6QQD1KMDWeFkkjLqwx5
10,Confía,Sech,https://open.spotify.com/track/5kbps8unnGH4raN5WduZuq
11,"Head & Heart (feat. MNEK)","Joel Corry",https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
12,"El Efecto - Remix","Rauw Alejandro",https://open.spotify.com/track/74j34STf8L6uADnTN69ohv
13,"Blinding Lights","The Weeknd",https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
14,"Before You Go","Lewis Capaldi",https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
15,"Party Girl",StaySolidRocky,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP
16,Azul,"J Balvin",https://open.spotify.com/track/2lCkncy6bIB0LTMT7kvrD1
17,ADMV,Maluma,https://open.spotify.com/track/3eJMSq78dDaFb7VvhNFnq6
18,PORFA,Feid,https://open.spotify.com/track/4TOmcZvw0gHa7GiXRbcYAW
19,Volcans,Buhos,https://open.spotify.com/track/5AnPNGsEt7cOjSGmBDq8e2
20,"exile (feat. Bon Iver)","Taylor Swift",https://open.spotify.com/track/4pvb0WLRcMtbPGmtejJJ6y
21,"Enchochado de Ti","Don Patricio",https://open.spotify.com/track/6G8TNOdTBpBPmDdJAvoVhA
22,"Lo siento",Beret,https://open.spotify.com/track/5o2M4yHxo9kyNLdgihFeV1
23,"Una Lluna a l'Aigua",Txarango,https://open.spotify.com/track/1U6JWvRennx9ej9KJOYwDm
24,"The Bright Side","Stay Homas",https://open.spotify.com/track/4FT39hcPLSrP02YDBqOGLe
25,Flexin',"Lit Killah",https://open.spotify.com/track/0hwEhPxCBLKiqeBMZavGAv
26,"Adan y Eva","Paulo Londra",https://open.spotify.com/track/132ALUzVLmqYB4UsBj5qD6
27,Inolvidable,"Ovy On The Drums",https://open.spotify.com/track/0OTtnwUO8natNWSwdZvXVF
28,Rueda,Chimbala,https://open.spotify.com/track/4NDHYPVJ5zLnR8yYZsMDsu
29,"Mi Gente","J Balvin",https://open.spotify.com/track/7COfe3P7KgfwDwIRB8LIDw
30,"LA CANCIÓN","J Balvin",https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
31,"Like It Is",Kygo,https://open.spotify.com/track/4dyrqiXUcK29hzrL2elqO3
32,"Vino Tinto",Estopa,https://open.spotify.com/track/15m2Op4d1ZtX0ScPaDNKcd
33,Despacito,"Luis Fonsi",https://open.spotify.com/track/6habFhsOp2NvshLv26DqMb
34,"Smells Like Teen Spirit",Nirvana,https://open.spotify.com/track/1f3yAtsJtY87CTmM8RLnxf
35,Falling,"Trevor Daniel",https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
36,GOOBA,6ix9ine,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo
37,"Peter Pan","El Canto Del Loco",https://open.spotify.com/track/1gkBsKxTpVHIn1nLf05CUo
38,"Lo Quiero Todo",Macaco,https://open.spotify.com/track/6gpLTvmHWj12Z03hFgixkH
39,Depende,"Jarabe De Palo",https://open.spotify.com/track/6aaPUBUFw9KEW1p1inVQv9
40,"nana triste","Natalia Lacunza",https://open.spotify.com/track/721Lxh9pNJJhNERON4Zjmw
41,"QUE PRETENDES","J Balvin",https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
42,"Ya mi mama me decía",Guitarricadelafuente,https://open.spotify.com/track/2AviITab6bCBtts9zJIPYz
43,Bruises,"Lewis Capaldi",https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
44,"Enamórate De Alguien Más",Morat,https://open.spotify.com/track/1fXKStjVOTmBEwjAnFSNkc
45,"Hips Don't Lie (feat. Wyclef Jean)",Shakira,https://open.spotify.com/track/3ZFTkvIE7kyPt6Nu3PEa7V
46,"TBT - Remix","Sebastian Yatra",https://open.spotify.com/track/2SdwRMzLw1vKClRinPqtuU
47,Moonlight,XXXTENTACION,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
48,"What's Up?","4 Non Blondes",https://open.spotify.com/track/0jWgAnTrNZmOGmqgvHhZEm
49,"La Camisa Negra",Juanes,https://open.spotify.com/track/2EM9zpAc7PVeoAydmbfVIL
50,"You're Beautiful","James Blunt",https://open.spotify.com/track/3vsNteZn6E5qBSSBO78W7b
