,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
34,"Yo x Ti, Tu x Mi",ROSALÍA,100187,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
35,"Hola Señorita",GIMS,98486,https://open.spotify.com/track/5vLEmh5EolySKTvXsyWSOg
36,"Takeaway (feat. Lennon Stella)","The Chainsmokers",95326,https://open.spotify.com/track/6wo37KVqFJhtuxPTpLCcfe
37,"Wieder Lila",Samra,95029,https://open.spotify.com/track/2kkcJ8tSDV42LdWcPjy6We
38,"Ma belle","Moha La Squale",94583,https://open.spotify.com/track/3Aq1SJ1hWlfazx8IIC6u1D
39,"The London (feat. J. Cole & Travis Scott)","Young Thug",93879,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
40,"La Haine",Luciano,93298,https://open.spotify.com/track/1ERXF9U6jJlnhYMHRXSAKG
41,"Run Run Run",Capo,90854,https://open.spotify.com/track/65NX0qTlnZTDYzTypKfOWD
42,"Dove e quando","Benji & Fede",90735,https://open.spotify.com/track/5BAJMdCQqax0oBQigQTl5h
43,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",85799,https://open.spotify.com/track/40OMBMYRk5IQL6xCzGM0JA
44,Instagram,"Dimitri Vegas & Like Mike",85151,https://open.spotify.com/track/0U6bQIAh6MCGo1xjbIIx2S
45,Shallow,"Lady Gaga",84848,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
46,"All Around The World (La La La)",R3HAB,84221,https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp
47,"She Got Me","Luca Hänni",81763,https://open.spotify.com/track/6TNK1SFt77MvTFoiTloiFQ
48,"Im Film",Luciano,81642,https://open.spotify.com/track/7KkRdt5G4MsF1Dm0QobdRZ
49,"Don't Call Me Up",Mabel,79333,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
50,Intro,Luciano,79173,https://open.spotify.com/track/0HCYxrWonHDExEzdRTNAkN
51,"Mad Love",Mabel,78483,https://open.spotify.com/track/0Zp10WiPeEi6EUJZvWcNT9
52,"Verliebt in einen Gangster 2 (feat. Nura)","18 Karat",77289,https://open.spotify.com/track/3idg3BQI5yc5wnfItAgKkT
53,"Con Calma","Daddy Yankee",75807,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
54,gENAuSo,Dardan,75667,https://open.spotify.com/track/5nmVf5dSgH4A25qsev28Mi
55,"Babushka Boi","A$AP Rocky",74529,https://open.spotify.com/track/643PW82aBMUa1FiWi5VQY7
56,Hustle,Luciano,74096,https://open.spotify.com/track/7xiIK3P1S8ioOAOohOLNIN
57,"Jetzt rufst du an",Loredana,73711,https://open.spotify.com/track/5opjywL6TBjJRF22TcFDMo
58,"Let Me Down Slowly","Alec Benjamin",73591,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
59,"Diamonds (feat. Capital Bra)","Summer Cem",71665,https://open.spotify.com/track/2QpxC2yag7Ec7Ut1dovXKb
60,"Junior Neymar","EREN CAN",71598,https://open.spotify.com/track/2y2Y9NYYK9pSqbTIaSxu1X
61,Soldi,Mahmood,71459,https://open.spotify.com/track/4szQkW1CDHqbRZGltXJdd3
62,"Money In The Grave (Drake ft. Rick Ross)",Drake,71009,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
63,Nummer,Ufo361,70789,https://open.spotify.com/track/4kna7DSzKjH1Be7Y3XYxYL
64,Narcotic,Younotus,69061,https://open.spotify.com/track/7M9w4C8WenlvWfNRAulZOX
65,"boyfriend (with Social House)","Ariana Grande",69053,https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t
66,"Old Town Road","Lil Nas X",68807,https://open.spotify.com/track/0F7FA14euOIX8KcbEturGH
67,Millies,Luciano,68496,https://open.spotify.com/track/1i6cv3eEA1MY4DGIve1eDq
68,Callaita,"Bad Bunny",67708,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
69,Brillis,"SHIRIN DAVID",67596,https://open.spotify.com/track/0sHeIbgbNzKF8rGspC1FHV
70,"Otro Trago - Remix",Sech,67141,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL
71,"Never Go Back","Dennis Lloyd",66723,https://open.spotify.com/track/2QrXzOqLCVDRZHkToA0tSR
72,Hennessy,Luciano,66578,https://open.spotify.com/track/2u7WWxwkTkLg45DsjoyiEL
73,"No Guidance (feat. Drake)","Chris Brown",65137,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
74,"SOS (feat. Aloe Blacc)",Avicii,64437,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5
75,"11 PM",Maluma,64024,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d
76,"Besch ready für die Liebi vo mer?",Hecht,63995,https://open.spotify.com/track/6HsL5G1DzVENh9chNyRg1Y
77,"Sweet but Psycho","Ava Max",63926,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
78,"Cuban Links",Luciano,63190,https://open.spotify.com/track/7FpMKHQtl1CHqssSwIUWhx
79,Madame,Luciano,63078,https://open.spotify.com/track/7Bn002jiyCXjbWxtgDJ7U3
80,"All This Love (feat. Harlœ)","Robin Schulz",61509,https://open.spotify.com/track/0nxYyX5PIHJqF4VSb4CIFV
81,"Glad You Came",VIZE,61324,https://open.spotify.com/track/0Nq7JtZtjHjJ2fprzzgwio
82,"Be Honest (feat. Burna Boy)","Jorja Smith",61252,https://open.spotify.com/track/5pAbCxt9e3f81lOmjIXwzd
83,"Leben vor dem Tod",Sido,61165,https://open.spotify.com/track/1sGorUUJzayxTA5JF2Yt8c
84,"Calma - Remix","Pedro Capó",60054,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
85,Neptun,"KC Rebell",59829,https://open.spotify.com/track/3GmfHF5RUe6r5C9UbvIXQp
86,"BUTTERFLY EFFECT","Travis Scott",59497,https://open.spotify.com/track/6xcJyGpfZbuuiequtnlKt4
87,"fuck, i'm lonely",Lauv,59405,https://open.spotify.com/track/322tcqPhma7F6hfCeLisx0
88,"In My Mind",Dynoro,59139,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
89,Punto,"Loco Escrito",59057,https://open.spotify.com/track/17Xaa5Iikz9Mhqzkgg4Wy4
90,"lovely (with Khalid)","Billie Eilish",57853,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
91,"Slide Away","Miley Cyrus",57335,https://open.spotify.com/track/44ADyYoY5liaRa3EOAl4uf
92,"Go Loko (feat. Tyga, Jon Z)",YG,57030,https://open.spotify.com/track/1kK6DwzyXJSp58u5HYWwuD
93,"Im Plus",Luciano,56896,https://open.spotify.com/track/2aUVGOsyUJhAJWBs5aIrFY
94,"SICKO MODE","Travis Scott",56475,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
95,"Ya Salame",Luciano,55987,https://open.spotify.com/track/2QmkQBc5x7AfKh8nv8MIX9
96,"Rollerblades (feat. KC Rebell)","Summer Cem",55703,https://open.spotify.com/track/3nTDSbzJoMnqcxWbVVrpza
97,"500 PS","Bonez MC",54724,https://open.spotify.com/track/4UOXo3xWnxYdTf3sFyRaUG
98,"You Need To Calm Down","Taylor Swift",53514,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
99,"when the party's over","Billie Eilish",53305,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
100,Sucker,"Jonas Brothers",52814,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
101,Zombie,Samra,52587,https://open.spotify.com/track/6fDC5DIa4bt6NbPZWR1yxM
102,"Always Remember Us This Way","Lady Gaga",52094,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
103,goosebumps,"Travis Scott",51926,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
104,"High Hopes","Panic! At The Disco",51900,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
105,Benzin,Olexesh,51628,https://open.spotify.com/track/2Tidd473qI44pMi5eV3lFg
106,"Adicto (with Anuel AA & Ozuna)",Tainy,51303,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
107,"No Name",MERO,50944,https://open.spotify.com/track/3NIRDSC2fcfOZkpx8UPMYd
108,"Be Alright","Dean Lewis",50882,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
109,"Elle est bonne sa mère",Vegedream,49743,https://open.spotify.com/track/7j56bK7gq6iV7zsD6lbP4J
110,Tricheur,Nekfeu,49526,https://open.spotify.com/track/7C7GtWZmyicqjBDbAWPsCp
111,"Speechless (feat. Erika Sirola)","Robin Schulz",49264,https://open.spotify.com/track/1rCcsYnmqbMYdkG7kS9GC5
112,"So Am I","Ava Max",49262,https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7
113,Panini,"Lil Nas X",49068,https://open.spotify.com/track/6fTt0CH2t0mdeB2N9XFG5r
114,"Safety (feat. DJ Snake)",GASHI,48083,https://open.spotify.com/track/1mzARUs2kMMxcKh1ome5aX
115,"One Thing Right",Marshmello,48038,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
116,"Loco Odyssee",Luciano,48031,https://open.spotify.com/track/12cQ67l8fKsj1axnaN9j6z
117,"Truth Hurts",Lizzo,47970,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
118,Pookie,"Aya Nakamura",47724,https://open.spotify.com/track/2QpUWi6VSNOt2WyH5FIeLD
119,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",47710,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
120,Lover,"Taylor Swift",47541,https://open.spotify.com/track/1dGr1c8CrMLDpV6mPbImSI
121,"Norman fucking Rockwell","Lana Del Rey",47294,https://open.spotify.com/track/3RIgHHpnFKj5Rni1shokDj
122,"ON OFF (feat. Maître Gims)","SHIRIN DAVID",46917,https://open.spotify.com/track/554Ip3S1rbeES9TNWXGoK1
123,"QUE PRETENDES","J Balvin",46804,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
124,"Bohemian Rhapsody - 2011 Mix",Queen,46664,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
125,"Maman ne le sait pas (feat. Niska)",Ninho,46535,https://open.spotify.com/track/5c2HadbVTsMKjja4gohEFI
126,Bonbon,Kalazh44,46499,https://open.spotify.com/track/2KIXeJqdCFV3Y7IBJyqnMV
127,"7 rings","Ariana Grande",46461,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
128,"Vermissen (feat. Henning May)",Juju,45950,https://open.spotify.com/track/07f2b3CTdgKKlhv0mqUksz
129,"Happy Now",Kygo,45883,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4
130,"cOcO MAmA",Dardan,45744,https://open.spotify.com/track/3rn5zo49rHQdIR4G8wvXNb
131,"If I Can't Have You","Shawn Mendes",45578,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
132,"Never Really Over","Katy Perry",45364,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
133,"LA CANCIÓN","J Balvin",45351,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
134,STARGAZING,"Travis Scott",44852,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m
135,"Kal Kal",Noah,44850,https://open.spotify.com/track/211uzLvGARhIKcPycGEg91
136,"Soltera (Remix)",Lunay,44650,https://open.spotify.com/track/2qMnZF5Ja2WvmfbblByQza
137,Bruises,"Lewis Capaldi",44621,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
138,"What I Like About You (feat. Theresa Rex)","Jonas Blue",44594,https://open.spotify.com/track/4NSW0Km5ZG60L8FthUebPJ
139,"3 Nights","Dominic Fike",44584,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u
140,"Doin' Time","Lana Del Rey",44028,https://open.spotify.com/track/0Oqc0kKFsQ6MhFOLBNZIGX
141,079,"Lo & Leduc",43920,https://open.spotify.com/track/3dfCKQy9JY2ixI58zTeUn9
142,"Te Robaré","Nicky Jam",43816,https://open.spotify.com/track/6v0lAdFF4haL8xjBIUjtOw
143,"Giant (with Rag'n'Bone Man)","Calvin Harris",43756,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd
144,"Una volta ancora (feat. Ana Mena)","Fred De Palma",43704,https://open.spotify.com/track/6gaeewGjNiQhWOUkWRSLTa
145,"Won't Be Late (feat. Drake)","Swae Lee",42751,https://open.spotify.com/track/2sqsNXfN0HtgDEgaHXiUTa
146,"Cherry Lady","Capital Bra",42260,https://open.spotify.com/track/4j5WelE5mkf9A2jmts729h
147,"Call You Mine","The Chainsmokers",42154,https://open.spotify.com/track/1SNiXDwSilLujcYdvfqVpT
148,"No Me Conoce - Remix","Jhay Cortez",42120,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
149,Ritual,Tiësto,42005,https://open.spotify.com/track/3M9Apu4OZfylLTFKvgEtKa
150,Outro,Luciano,41757,https://open.spotify.com/track/5AdM89osACAIcoXMH1k9NA
151,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",41164,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
152,Nautilus,Shindy,41072,https://open.spotify.com/track/4qOTcNt9fUBA1PhA2VFg8W
153,"Body (feat. brando)","Loud Luxury",40975,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
154,"Maghreb Gang (feat. French Montana & Khaled)","Farid Bang",40812,https://open.spotify.com/track/1IBUPdwV9TvaipSODdt8QY
155,"Don't Stop Me Now - 2011 Mix",Queen,40697,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7
156,"Fire On Fire - From ""Watership Down""","Sam Smith",40644,https://open.spotify.com/track/5rFj8OzffT0iggSjcBaeND
157,Teeth,"5 Seconds of Summer",40637,https://open.spotify.com/track/26wLOs3ZuHJa2Ihhx6QIE6
158,Happier,Marshmello,40558,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
159,Play,K-391,40422,https://open.spotify.com/track/4jp4Z02kzzg8gK0NmDGgml
160,"Bad Liar","Imagine Dragons",40360,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
161,"Shape of You","Ed Sheeran",40304,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
162,Médicament,Niska,40273,https://open.spotify.com/track/55mCsKCo4bPuYtZvHppp8z
163,Africa,TOTO,40150,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
164,"Eastside (with Halsey & Khalid)","benny blanco",40133,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
165,Shot,Ufo361,39964,https://open.spotify.com/track/5HaEwK6Oml3ofO2XXSMEsV
166,"Tu m'appelles (feat. PEACHY)","Adel Tawil",39948,https://open.spotify.com/track/5GO0ZraYzDtjpRzqMfsfLy
167,DNA,"KC Rebell",39750,https://open.spotify.com/track/43DtCXAz2qUJ4YiTX6ICT0
168,"rockstar (feat. 21 Savage)","Post Malone",39221,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
169,"Tausend Tattoos",Sido,39104,https://open.spotify.com/track/2PAYSgrVOBz8RJqp9B7QLu
170,"bad guy (with Justin Bieber)","Billie Eilish",39025,https://open.spotify.com/track/3yNZ5r3LKfdmjoS3gkhUCT
171,"Baila Baila Baila",Ozuna,38967,https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG
172,Rolex,"Capital Bra",38881,https://open.spotify.com/track/38lQ7lYhN3eSWepnZHaiBF
173,Problèmes,PLK,38664,https://open.spotify.com/track/5Q9gwUMjyhkgrQCB3EzIEZ
174,"bury a friend","Billie Eilish",38546,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
175,"Balance ton quoi",Angèle,38477,https://open.spotify.com/track/2jX5c5RFp0A9E1GDsvGxIa
176,Motivation,Normani,38395,https://open.spotify.com/track/0rIAC4PXANcKmitJfoqmVm
177,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)","DJ Snake",38387,https://open.spotify.com/track/0KoiMHhqKLoL4xM54rcWYY
178,"Allei im Chino","Lo & Leduc",38301,https://open.spotify.com/track/3YrJuLIKoGPRbvRCc47nAV
179,"The Man","Taylor Swift",38244,https://open.spotify.com/track/3RauEVgRgj1IuWdJ9fDs70
180,"RR 9.1","Koba LaD",37895,https://open.spotify.com/track/28fP6qcMGPfYOjrx8AOWFn
181,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",37580,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
182,Prinzessa,"Capital Bra",37520,https://open.spotify.com/track/0Tq0EhQpVeQJwV3E3P5Jti
183,"Fuck it I love you","Lana Del Rey",37353,https://open.spotify.com/track/7MtVPRGtZl6rPjMfLoI3Lh
184,Sixteen,"Ellie Goulding",36947,https://open.spotify.com/track/4PkIDTPGedm0enzdvilLNd
185,Heaven,Avicii,36798,https://open.spotify.com/track/0vrmHPfoBadXVr2n0m1aqZ
186,Wow.,"Post Malone",36532,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
187,04:30,Ufo361,36523,https://open.spotify.com/track/4SCM1b1vS70TtNQmO7Lo7B
188,Mary,Bausa,36521,https://open.spotify.com/track/2Jij6ebp6ToNKOn5DWlGxV
189,"MIA (feat. Drake)","Bad Bunny",36401,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
190,"Falling Like The Stars","James Arthur",36330,https://open.spotify.com/track/15xWRPHQMeqgdkGzInx3PY
191,Better,Khalid,36299,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
192,Tutu,Camilo,36207,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ
193,"Au DD",PNL,36063,https://open.spotify.com/track/5lCxlSBFyP5g4EhVypAoOu
194,Believer,"Imagine Dragons",35880,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
195,"Für immer uf di","Patent Ochsner",35772,https://open.spotify.com/track/03qgnFtJlddquRV1Edde9i
196,Online,"Lo & Leduc",35656,https://open.spotify.com/track/02lrLUFGeL86bsMjkGe7Gs
197,"Otro Trago",Sech,35563,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr
198,"Ride It",Regard,35342,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
199,Perfect,"Ed Sheeran",35149,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
200,"Dior 2001",RIN,35050,https://open.spotify.com/track/6WusSsncC0Oo9sFHKwQii6
