,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
155,"rockstar (feat. 21 Savage)","Post Malone",44343,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
156,"Papers (feat. Ninho)",Zola,44239,https://open.spotify.com/track/3vmoC735YdyvsrF0HtbmGn
157,Cataleya,Samra,44211,https://open.spotify.com/track/3MrTi2XjvQCZm8V1P1ryuR
158,"Promises (with Sam Smith)","Calvin Harris",43852,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
159,Natural,"Imagine Dragons",43635,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT
160,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",43401,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
161,2002,Anne-Marie,43108,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
162,Warnung,"Kontra K",42743,https://open.spotify.com/track/2FPkRkjYQ4S8g1gVBslCfU
163,Villajoyosa,"Patent Ochsner",42659,https://open.spotify.com/track/4NfCD3XMShOOR3EtV0QZm1
164,Perfect,"Ed Sheeran",42447,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
165,"Puerto Rico",Fero47,42376,https://open.spotify.com/track/0ypCvaP431mEM6znlVHNRP
166,"Capital Bra je m'appelle","Capital Bra",42355,https://open.spotify.com/track/5bAZzGAgjY3SZHmciyh8h7
167,Moonlight,XXXTENTACION,42330,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
168,"Gib Ihm","SHIRIN DAVID",42304,https://open.spotify.com/track/5iIgIxtMNeogKaFUfvuAbs
169,"MIDDLE CHILD","J. Cole",42184,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
170,PUPPE,Rammstein,41800,https://open.spotify.com/track/2iFgHPoa7FNHwgLnjXzu7F
171,"Deux frères",PNL,41633,https://open.spotify.com/track/6hzi3AGB39FjxFqcjgbWs7
172,Fading,"Alle Farben",41199,https://open.spotify.com/track/2RP8Svo0pMwZXnVcmOffDw
173,"All Day And Night - Jax Jones & Martin Solveig Present Europa","Jax Jones",41070,https://open.spotify.com/track/11o2y87vqODipLK98a1v34
174,"Boy With Luv (feat. Halsey)",BTS,41019,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
175,Fragen,Azet,40986,https://open.spotify.com/track/3gs4lX2JSAFc8v8piogE3i
176,Better,Khalid,40927,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
177,Yapma,"C ARMA",40890,https://open.spotify.com/track/1194zYf7UfSXP4omxVTmPa
178,"Walk Me Home",P!nk,40661,https://open.spotify.com/track/6jfEZdUJ2Yla6h7gTJgKuo
179,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",40582,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
180,SAD!,XXXTENTACION,40548,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
181,"Immer auf der Straße (feat. GZUZ)","18 Karat",40498,https://open.spotify.com/track/75BkOj9E4rIerxcXwFMcsX
182,Shotgun,"George Ezra",40135,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
183,"Pure Water (with Migos)",Mustard,40068,https://open.spotify.com/track/63cd4JkwGgYJrbOizbfmsp
184,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)","benny blanco",39883,https://open.spotify.com/track/1WSGTYKLEpKfNQYYW5Oymt
185,"Ya Salame",Luciano,39801,https://open.spotify.com/track/0EDSU9JYeKABA14OcOuM7b
186,"La vie qu'on mène",Ninho,39569,https://open.spotify.com/track/0Jh6iWjna1wk5le0Ahn7No
187,"Better Now","Post Malone",39256,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
188,"Taste (feat. Offset)",Tyga,39213,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
189,Believer,"Imagine Dragons",38918,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
190,"Glad You Came",VIZE,38879,https://open.spotify.com/track/0Nq7JtZtjHjJ2fprzzgwio
191,"Going Bad (feat. Drake)","Meek Mill",38737,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
192,"Goddamn (feat. A Boogie wit da Hoodie)",Tyga,38718,https://open.spotify.com/track/0Zl4G9qcdXV5hVhdOirNHG
193,"Love Someone","Lukas Graham",38631,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r
194,Djadja,"Aya Nakamura",38625,https://open.spotify.com/track/7sKDftgGirHWTVFMtJoDoh
195,Africa,TOTO,38445,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
196,"Perfekt (feat. Sofiane)","RAF Camora",38381,https://open.spotify.com/track/38KR9aB0bPkjM4gKhKr7tr
197,"Falling Like The Stars","James Arthur",38233,https://open.spotify.com/track/15xWRPHQMeqgdkGzInx3PY
198,"Goutte d'eau",Ninho,38168,https://open.spotify.com/track/0rQbvQpjQ6QeeCAnVRzokf
199,"Hobby Hobby",MERO,38166,https://open.spotify.com/track/0dmrz4V5kiezQAqQ3VqGob
200,"I Like It","Cardi B",37984,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
