Position,Track Name,Artist,Streams,URL,Week,Region
1,Con Calma,Daddy Yankee,2594272,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m,2019-02-22,Argentina
2,Calma - Remix,Pedro Capó,2471247,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019-02-22,Argentina
3,Secreto,Anuel AA,1987995,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0,2019-02-22,Argentina
4,Adan y Eva,Paulo Londra,1916509,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk,2019-02-22,Argentina
5,Desconocidos,Mau y Ricky,1450571,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ,2019-02-22,Argentina
6,Adictiva,Daddy Yankee,1289275,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP,2019-02-22,Argentina
7,Reggaeton,J Balvin,1234255,https://open.spotify.com/track/2D3z17LBMJ2HEHeBFFjTLi,2019-02-22,Argentina
8,Sin Culpa (feat. DrefQuila),Duki,1220416,https://open.spotify.com/track/3dLiBBKbeUIhzGNeuo5JGS,2019-02-22,Argentina
9,MIA (feat. Drake),Bad Bunny,1217864,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2019-02-22,Argentina
10,Un Año,Sebastian Yatra,1189593,https://open.spotify.com/track/5BDP2tky8oMQJPS33frKVp,2019-02-22,Argentina
11,Baila Baila Baila,Ozuna,1126631,https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG,2019-02-22,Argentina
12,Forever Alone,Paulo Londra,1098205,https://open.spotify.com/track/5NPzbTzFxIQPaheZuPhn4f,2019-02-22,Argentina
13,Amanece,Anuel AA,1057214,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH,2019-02-22,Argentina
14,Me Voy,Rombai,1031747,https://open.spotify.com/track/22sESxzbY1O1E19xjOTaYf,2019-02-22,Argentina
15,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,963632,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019-02-22,Argentina
16,Ya No Tiene Novio,Sebastian Yatra,911382,https://open.spotify.com/track/7uQmJ1jgNzBpATSoWKSPFu,2019-02-22,Argentina
17,Imposible,Luis Fonsi,878261,https://open.spotify.com/track/4cuGZb0iFyHtwaSKdKrJkF,2019-02-22,Argentina
18,Puntos Suspensivos,Piso 21,838369,https://open.spotify.com/track/04cd1MHVq1D8v1nuTZoCdv,2019-02-22,Argentina
19,7 rings,Ariana Grande,822530,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,2019-02-22,Argentina
20,Ella Quiere Beber - Remix,Anuel AA,818649,https://open.spotify.com/track/2cYnZNzFRFK0H7vSNxPsUq,2019-02-22,Argentina
21,Cuando Te Besé,Becky G,780215,https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy,2019-02-22,Argentina
22,Te Vi,Piso 21,772616,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd,2019-02-22,Argentina
23,NI BIEN NI MAL,Bad Bunny,712313,https://open.spotify.com/track/278kSqsZIiYp8p3QjYAqa8,2019-02-22,Argentina
24,Bubalu,Becky G,686692,https://open.spotify.com/track/7dNwJbsT0sg1le5kVugGJb,2019-02-22,Argentina
25,PPP,Kevin Roldan,680827,https://open.spotify.com/track/1DcxnVNFAyVl2sDQ646pXS,2019-02-22,Argentina
26,Créeme,KAROL G,669503,https://open.spotify.com/track/1mT47pKLXUwPYGwB91GcNz,2019-02-22,Argentina
27,Ta To Gucci (Remix),Cauty,663788,https://open.spotify.com/track/7kuRvjpeUcn6qNV9IBXC2C,2019-02-22,Argentina
28,Me Vas a Extrañar - En Vivo,Damas Gratis,661502,https://open.spotify.com/track/3CACzG9I3AoKUKA3ODE5zW,2019-02-22,Argentina
29,Amigos Con Derechos,Reik,633968,https://open.spotify.com/track/2zDj4WjbNDmrRL6Z4YjjCA,2019-02-22,Argentina
30,Baby,Amenazzy,628065,https://open.spotify.com/track/2IA8cFA46DkjgbsRG7kKbp,2019-02-22,Argentina
31,BEBE,6ix9ine,625614,https://open.spotify.com/track/4KkUjFkcQvGvWekl8RATDn,2019-02-22,Argentina
32,"TRAP.N.EXPORT (feat. Duki, Ysy A & Neo Pistea)",Modo Diablo,609935,https://open.spotify.com/track/3aozFlnbP7zhcJKi9O0FUz,2019-02-22,Argentina
33,Parte de Mi (feat. Lit Killah),FMK,590069,https://open.spotify.com/track/4OocfNloIRk77ncIKBdYwb,2019-02-22,Argentina
34,Tan Bien (feat. Agus Padilla),Lit Killah,562885,https://open.spotify.com/track/43Q1jBoHh3pQkh3Oy7TA1g,2019-02-22,Argentina
35,Solo de Mi,Bad Bunny,542594,https://open.spotify.com/track/4uP3pUP18ennmz0tb3GphR,2019-02-22,Argentina
36,Asesina - Remix,Brytiago,517969,https://open.spotify.com/track/59PYgzOiOjGDzjDT5N5oOX,2019-02-22,Argentina
37,Mala Mía,Maluma,480431,https://open.spotify.com/track/62o8KoI44JfN7aYxgTnPvh,2019-02-22,Argentina
38,Vaina Loca,Ozuna,479539,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA,2019-02-22,Argentina
39,Sola,Manuel Turizo,477397,https://open.spotify.com/track/675w3ACw5xZR3ODhUJlEVN,2019-02-22,Argentina
40,Chica Paranormal,Paulo Londra,465155,https://open.spotify.com/track/7zAGi1cps7yYhAajGXlFTH,2019-02-22,Argentina
41,No Te Creas Tan Importante - En Vivo,Damas Gratis,462750,https://open.spotify.com/track/3trowLiYwwOoiwapLISNyk,2019-02-22,Argentina
42,No Lo Entiendo,Bhavi,461383,https://open.spotify.com/track/2pfV8fZZdLRsZYatVGKlUq,2019-02-22,Argentina
43,Pa Olvidarte (feat. Manuel Turizo) - Remix,ChocQuibTown,457843,https://open.spotify.com/track/2ktoFujjJtantyMoVdBJlX,2019-02-22,Argentina
44,"thank u, next",Ariana Grande,457445,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,2019-02-22,Argentina
45,"break up with your girlfriend, i'm bored",Ariana Grande,455856,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS,2019-02-22,Argentina
46,Dile la Verdad,The Rudeboyz,436563,https://open.spotify.com/track/6qP73DRFGojLuIk1siIhNE,2019-02-22,Argentina
47,Quiero Volver,TINI,425960,https://open.spotify.com/track/5NrIX1ozc9LGt19ISgPDIY,2019-02-22,Argentina
48,Culpables,KAROL G,395266,https://open.spotify.com/track/6q8Lb50EtqNeeJXXe8mMAH,2019-02-22,Argentina
49,Sin Pijama,Becky G,375800,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww,2019-02-22,Argentina
50,LeBron,Duki,360016,https://open.spotify.com/track/0mAkTqg7vQ8YmpQ7o1I6gR,2019-02-22,Argentina
51,Pim Pum Pam Mamucha,DJ Alex,357342,https://open.spotify.com/track/1qJyfiELp10LE7I3PTf1Xp,2019-02-22,Argentina
52,No Es Justo,J Balvin,348073,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7,2019-02-22,Argentina
53,Cama Vacia,Ozuna,343709,https://open.spotify.com/track/6sR4WtcYJOCXzDsDfY9PwV,2019-02-22,Argentina
54,Sola,Luis Fonsi,324143,https://open.spotify.com/track/0mtdxzBRDbueLFpiwpbHKO,2019-02-22,Argentina
55,Lindo Pero Bruto,Thalía,320787,https://open.spotify.com/track/5RLBZePs33aN2F8uCzcSeo,2019-02-22,Argentina
56,Árabe,Papichamp,316309,https://open.spotify.com/track/7o6Pj4IxNUCtMVStkNfmZt,2019-02-22,Argentina
57,Bohemian Rhapsody - 2011 Mix,Queen,313225,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J,2019-02-22,Argentina
58,MALA,6ix9ine,311887,https://open.spotify.com/track/0LQ1J0BCzA2qnAgp9MkkNE,2019-02-22,Argentina
59,Mala Mía - Remix,Maluma,310394,https://open.spotify.com/track/6sAwJPgaSQ9Q4XGnbx1gZb,2019-02-22,Argentina
60,Hipócrita,Anuel AA,310194,https://open.spotify.com/track/6XBjCetHKdO5L9cwMDVffw,2019-02-22,Argentina
61,Girls Like You (feat. Cardi B),Maroon 5,310031,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2019-02-22,Argentina
62,A Solas - Remix,Lunay,308635,https://open.spotify.com/track/3T5QSIgoaPIh07SwixRDp7,2019-02-22,Argentina
63,Nena Maldición (feat. Lenny Tavárez),Paulo Londra,307580,https://open.spotify.com/track/2aMVyJSuDFFL1sTjJnvk7X,2019-02-22,Argentina
64,bury a friend,Billie Eilish,305004,https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP,2019-02-22,Argentina
65,Llegaste Tú,CNCO,302367,https://open.spotify.com/track/6tT4Ks1N04Ut0lSQ3xjSaZ,2019-02-22,Argentina
66,PPP - Remix,Kevin Roldan,301934,https://open.spotify.com/track/3jOn1ZdPldABfKQY4JBhov,2019-02-22,Argentina
67,Que Le De,Rauw Alejandro,301332,https://open.spotify.com/track/08aYFNUTIOMGq93e2VSArQ,2019-02-22,Argentina
68,Sigo Fresh,Fuego,290808,https://open.spotify.com/track/4qajjURlmtTy1dRrZ3qowl,2019-02-22,Argentina
69,Te Boté - Remix,Nio Garcia,290371,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i,2019-02-22,Argentina
70,Duro y Suave,Leslie Grace,289838,https://open.spotify.com/track/31M5m42C3EGlbydf9XB5to,2019-02-22,Argentina
71,Si Te Vas,Lit Killah,287762,https://open.spotify.com/track/5VsHkOtg0Llpa6mTGZhp5e,2019-02-22,Argentina
72,No Me Acuerdo,Thalía,287053,https://open.spotify.com/track/1G586ld1gbaECg4Bc6w40O,2019-02-22,Argentina
73,Por Que Te Vas,TINI,281537,https://open.spotify.com/track/70c9sdkTnDiehSDOCxCnDc,2019-02-22,Argentina
74,Luz Apaga,Ozuna,277433,https://open.spotify.com/track/5Q3e16qE1RE5oilN3ukasm,2019-02-22,Argentina
75,Ella es una G,C.R.O,277112,https://open.spotify.com/track/1uARbfg2RXPtyr6sqVQUif,2019-02-22,Argentina
76,Quiere Beber,Anuel AA,263203,https://open.spotify.com/track/3rPAD722s5FFNnwjC91t7Z,2019-02-22,Argentina
77,Ibiza,Ozuna,261060,https://open.spotify.com/track/1h9P5WJwyvK8OB7O2YiXgp,2019-02-22,Argentina
78,No Me Llores,Duki,258165,https://open.spotify.com/track/4DNzemGNnckcJSr8DVk8Uj,2019-02-22,Argentina
79,Caro,Bad Bunny,257338,https://open.spotify.com/track/6it15CsDlkqB7N4lF0C1qM,2019-02-22,Argentina
80,Shape of You,Ed Sheeran,250958,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2019-02-22,Argentina
81,Happier,Marshmello,247279,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019-02-22,Argentina
82,C14TORCE II,Cazzu,245505,https://open.spotify.com/track/2e2ZtZbe6rQoOnUizqowNT,2019-02-22,Argentina
83,Déjalo,Nacho,243841,https://open.spotify.com/track/4VTTpwcAxVSQNzEZLi75d0,2019-02-22,Argentina
84,Perfect,Ed Sheeran,242626,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2019-02-22,Argentina
85,Reggaetón en lo Oscuro,Wisin & Yandel,241882,https://open.spotify.com/track/7LLXLd0pisbEAdIVK502VM,2019-02-22,Argentina
86,Te Amo,Piso 21,240567,https://open.spotify.com/track/2RVrdr062uLFxXwIxwdXPH,2019-02-22,Argentina
