,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"bad guy","Billie Eilish",494737,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
2,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",443519,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
3,"Old Town Road","Lil Nas X",413531,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
4,"Talk (feat. Disclosure)",Khalid,307456,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
5,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",238799,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
6,"wish you were gay","Billie Eilish",236944,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD
7,Sucker,"Jonas Brothers",234153,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
8,Wow.,"Post Malone",227996,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
9,"bury a friend","Billie Eilish",206433,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
10,"Saturday Nights",Khalid,194128,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
11,"3 Nights","Dominic Fike",180554,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u
12,Better,Khalid,173451,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
13,"Boy With Luv (feat. Halsey)",BTS,172452,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
14,"Dancing With A Stranger (with Normani)","Sam Smith",170821,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
15,"i'm so tired...",Lauv,170384,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
16,"My Bad",Khalid,169912,https://open.spotify.com/track/2XKFnwB6djxrJCjR3PdeRb
17,"when the party's over","Billie Eilish",169061,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
18,"7 rings","Ariana Grande",165932,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
19,"Outta My Head (with John Mayer)",Khalid,161424,https://open.spotify.com/track/09oZ9eXQ2fo6YDrPzJqAoP
20,Shallow,"Lady Gaga",157428,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
21,SOS,Avicii,157264,https://open.spotify.com/track/6nDKrPlXdpomGBgAlO7UdP
22,"break up with your girlfriend, i'm bored","Ariana Grande",150519,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
23,"Don't Call Me Up",Mabel,147730,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
24,"Here With Me",Marshmello,141215,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
25,Soaked,BENEE,139257,https://open.spotify.com/track/5p80uI2FhYGQZJRfzy7mb6
26,"MIDDLE CHILD","J. Cole",138305,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
27,"Eastside (with Halsey & Khalid)","benny blanco",138250,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
28,Happier,Marshmello,130927,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
29,"all the good girls go to hell","Billie Eilish",129650,https://open.spotify.com/track/6IRdLKIyS4p7XNiP8r6rsx
30,"Without Me",Halsey,126590,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
31,"Murder On My Mind","YNW Melly",124762,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
32,"Swervin (feat. 6ix9ine)","A Boogie Wit da Hoodie",121430,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
33,Shotgun,"George Ezra",120783,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
34,"Kill This Love",BLACKPINK,120244,https://open.spotify.com/track/4pUCKHjJ4Ijewc37rRrvHn
35,lovely,"Billie Eilish",119282,https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf
36,"MONOPOLY (with Victoria Monét)","Ariana Grande",117755,https://open.spotify.com/track/6tsOcBnaKgzK22yEiqRh8P
37,"my strange addiction","Billie Eilish",117288,https://open.spotify.com/track/3Tc57t9l2O8FwQZtQOvPXK
38,"Sweet but Psycho","Ava Max",115305,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
39,"Let Me Down Slowly","Alec Benjamin",114519,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
40,"Who Do You Love","The Chainsmokers",114390,https://open.spotify.com/track/7ql71hBakyMi0Lxiq3Mugs
41,xanny,"Billie Eilish",113398,https://open.spotify.com/track/4QIo4oxwzzafcBWkKjDpXY
42,"So Am I","Ava Max",113225,https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7
43,"Walk Me Home",P!nk,112768,https://open.spotify.com/track/7DHApOHsIFo7EyfieArYGE
