,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"I Don't Care (with Justin Bieber)","Ed Sheeran",324059,https://open.spotify.com/track/3HVWdVOQ0ZA45FuZGSfvns
2,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",277683,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
3,"bad guy","Billie Eilish",272520,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
4,"Someone You Loved","Lewis Capaldi",255370,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
5,"No Guidance (feat. Drake)","Chris Brown",219414,https://open.spotify.com/track/7FEwp8BavoEVE3AnxJDchc
6,"You Need To Calm Down","Taylor Swift",216102,https://open.spotify.com/track/29fRTIKsJhLUJoldM89GZS
7,"Cross Me (feat. Chance the Rapper & PnB Rock)","Ed Sheeran",190440,https://open.spotify.com/track/543bCW2ruMPmxUBWirQ3MR
8,"If I Can't Have You","Shawn Mendes",185524,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz
9,"Truth Hurts",Lizzo,183802,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
10,"Talk (feat. Disclosure)",Khalid,177978,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
11,"3 Nights","Dominic Fike",174772,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u
12,"The London (feat. J. Cole & Travis Scott)","Young Thug",170606,https://open.spotify.com/track/7DcvwMAiqKJQD1rrdfxSDx
13,"Money In The Grave (Drake ft. Rick Ross)",Drake,169346,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
14,EARFQUAKE,"Tyler, The Creator",166589,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0
15,"Never Really Over","Katy Perry",166438,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
16,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",164346,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
17,Sucker,"Jonas Brothers",153387,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
18,"Go Loko (feat. Tyga, Jon Z)",YG,152230,https://open.spotify.com/track/1kK6DwzyXJSp58u5HYWwuD
19,Easier,"5 Seconds of Summer",137002,https://open.spotify.com/track/4tNXntkAzQ5A2dfYRYGIIQ
20,"Rescue Me",OneRepublic,136761,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
21,"Old Town Road","Lil Nas X",135268,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
22,"SOS (feat. Aloe Blacc)",Avicii,132717,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5
23,"The Git Up","Blanco Brown",132441,https://open.spotify.com/track/5dW1VZPcFqB4n0P08rGDgm
24,"All This Time","Drax Project",131264,https://open.spotify.com/track/5pWsEZcRSwl1XOOIa52AIV
25,Wow.,"Post Malone",121773,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
26,Shallow,"Lady Gaga",119800,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
27,"when the party's over","Billie Eilish",116593,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
28,"Saturday Nights",Khalid,113364,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
29,Better,Khalid,109230,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
30,"Just Us (feat. SZA)","DJ Khaled",107970,https://open.spotify.com/track/0BnTBAGmr9FtYwkZrwKhwS
31,Sanctuary,Joji,107446,https://open.spotify.com/track/3xaugmCyXrVkrDTXbFkMW3
32,Paradise,Bazzi,106520,https://open.spotify.com/track/7njKgVl3AnLflRad38o7AG
33,"wish you were gay","Billie Eilish",104704,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD
34,Heaven,Avicii,103528,https://open.spotify.com/track/0vrmHPfoBadXVr2n0m1aqZ
35,"Eastside (with Halsey & Khalid)","benny blanco",102326,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
36,"Mother's Daughter","Miley Cyrus",102031,https://open.spotify.com/track/2WyRfGeHo97VC5mP1BBSzr
37,"bury a friend","Billie Eilish",101331,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
38,"Only Human","Jonas Brothers",100031,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk
39,"i'm so tired...",Lauv,98610,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
40,"Call You Mine","The Chainsmokers",97637,https://open.spotify.com/track/05CwHjIk71RXVU40boRMnR
41,Soaked,BENEE,95371,https://open.spotify.com/track/5p80uI2FhYGQZJRfzy7mb6
42,"lovely (with Khalid)","Billie Eilish",94809,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
43,"Let Me Down Slowly","Alec Benjamin",93983,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
44,"Dancing With A Stranger (with Normani)","Sam Smith",93670,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
45,Suge,DaBaby,92173,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB
46,Happier,Marshmello,91981,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
47,Ransom,"Lil Tecca",91611,https://open.spotify.com/track/1xbtojAZsQjOgiGdGX6ChU
48,"I Don't Belong In This Club","Why Don't We",91242,https://open.spotify.com/track/45ZGEdLxCZvdMX9jWlsAAx
49,"MIDDLE CHILD","J. Cole",90276,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
50,"7 rings","Ariana Grande",89334,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
51,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",86214,https://open.spotify.com/track/4MsUsFfWseB9M2plGJyuIw
52,Shotgun,"George Ezra",84802,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
53,"Homicide (feat. Eminem)",Logic,83688,https://open.spotify.com/track/2MuMD298IpYqKF367wegUd
54,"Rocket Man (I Think It's Going To Be A Long, Long Time)","Elton John",82979,https://open.spotify.com/track/3gdewACMIVMEWVbyb8O9sY
55,"Vossi Bop",Stormzy,80658,https://open.spotify.com/track/44ZJ4hLD5onikKsVLQaILr
56,"Piece Of Your Heart",MEDUZA,78146,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
57,"It's You","Ali Gatie",76837,https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq
58,Nightmare,Halsey,74839,https://open.spotify.com/track/340UVheS8z3ncW9TTUhAbc
59,"Without Me",Halsey,74699,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
60,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",74357,https://open.spotify.com/track/7Feaw9WAEREY0DUOSXJLOM
61,Youngblood,"5 Seconds of Summer",73705,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
62,Isis,"Joyner Lucas",72976,https://open.spotify.com/track/36TO60sxDduIsO3xH8IcUh
63,"Pop Out (feat. Lil Tjay)","Polo G",72774,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1
64,"Swervin (feat. 6ix9ine)","A Boogie Wit da Hoodie",72204,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
65,"Evil Spider",BENEE,71808,https://open.spotify.com/track/3NqoZnyv3qLAM0y3CjB8l2
66,"i love you","Billie Eilish",70764,https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc
67,"Here With Me",Marshmello,68339,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
68,"Tiny Dancer","Elton John",68309,https://open.spotify.com/track/2TVxnKdb3tqe1nhQWwwZCO
69,"Sweet but Psycho","Ava Max",68172,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
70,"Be Alright","Dean Lewis",67510,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
71,Vibes,SIX60,66877,https://open.spotify.com/track/5EKITWJXROxWdc0bcRrMLy
72,"rockstar (feat. 21 Savage)","Post Malone",66791,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
73,"thank u, next","Ariana Grande",65794,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
74,Easy,DaniLeigh,65759,https://open.spotify.com/track/2kYB66omjIRkqPx8zRPEAH
75,"Body (feat. brando)","Loud Luxury",65285,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
76,"Bohemian Rhapsody - 2011 Mix",Queen,65280,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
77,"Don't Call Me Up",Mabel,65161,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
78,"Better Now","Post Malone",65120,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
79,"break up with your girlfriend, i'm bored","Ariana Grande",63566,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
80,"I Fall Apart","Post Malone",63372,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
81,Painkiller,Ruel,63082,https://open.spotify.com/track/1abFkY2jm6KDFMZ7RD9YJh
82,"Always Remember Us This Way","Lady Gaga",62477,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
83,"So Am I","Ava Max",62412,https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7
84,"Dreams - 2004 Remaster","Fleetwood Mac",61871,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
85,"Taste (feat. Offset)",Tyga,60818,https://open.spotify.com/track/2toVe5hfuIi97ytDPDbQFt
86,"Pure Water (with Migos)",Mustard,60807,https://open.spotify.com/track/63cd4JkwGgYJrbOizbfmsp
87,"Find U Again (feat. Camila Cabello)","Mark Ronson",60342,https://open.spotify.com/track/1HpzOCZbNWzxvvXfSGtSrX
88,"SICKO MODE","Travis Scott",60305,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
89,"Jocelyn Flores",XXXTENTACION,60258,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
90,"Murder On My Mind","YNW Melly",59200,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
91,"ocean eyes","Billie Eilish",58931,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
92,"Outta My Head (with John Mayer)",Khalid,58875,https://open.spotify.com/track/09oZ9eXQ2fo6YDrPzJqAoP
93,"Going Bad (feat. Drake)","Meek Mill",57981,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
94,"my strange addiction","Billie Eilish",57879,https://open.spotify.com/track/3Tc57t9l2O8FwQZtQOvPXK
95,Africa,TOTO,57750,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
