,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Señorita,"Shawn Mendes",443022,https://open.spotify.com/track/0TK2YIli7K1leLovkQiNik
2,"Beautiful People (feat. Khalid)","Ed Sheeran",387213,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
3,"I Don't Care (with Justin Bieber)","Ed Sheeran",338788,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
4,"Goodbyes (Feat. Young Thug)","Post Malone",274610,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
5,"Cross Me (feat. Chance the Rapper & PnB Rock)","Ed Sheeran",255342,https://open.spotify.com/track/4wuCQX7JvAZLlrcmH4AeZF
6,"Antisocial (with Travis Scott)","Ed Sheeran",245853,https://open.spotify.com/track/1DhRbox3xkceP64k3JeYfW
7,"Someone You Loved","Lewis Capaldi",231683,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
8,"Remember The Name (feat. Eminem & 50 Cent)","Ed Sheeran",224598,https://open.spotify.com/track/0AtP8EkGPn6SwxKDaUuXec
9,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",218204,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
10,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",216254,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
11,"The Git Up","Blanco Brown",204315,https://open.spotify.com/track/5dW1VZPcFqB4n0P08rGDgm
12,"bad guy","Billie Eilish",200683,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
13,"Truth Hurts",Lizzo,195072,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
14,"It's You","Ali Gatie",184798,https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq
15,"Money In The Grave (Drake ft. Rick Ross)",Drake,171803,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
16,"Best Part of Me (feat. YEBBA)","Ed Sheeran",169397,https://open.spotify.com/track/0VsGaRXR5WAzpu51unJTis
17,Lalala,Y2K,165396,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
18,"bad guy (with Justin Bieber)","Billie Eilish",157929,https://open.spotify.com/track/3yNZ5r3LKfdmjoS3gkhUCT
19,Panini,"Lil Nas X",157740,https://open.spotify.com/track/6fTt0CH2t0mdeB2N9XFG5r
20,"Take Me Back to London (feat. Stormzy)","Ed Sheeran",154456,https://open.spotify.com/track/1AI7UPw3fgwAFkvAlZWhE0
21,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",154058,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
22,"No Guidance (feat. Drake)","Chris Brown",151748,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
23,"If I Can't Have You","Shawn Mendes",144929,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz
24,"You Need To Calm Down","Taylor Swift",137607,https://open.spotify.com/track/29fRTIKsJhLUJoldM89GZS
25,"3 Nights","Dominic Fike",134265,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u
26,"Talk (feat. Disclosure)",Khalid,133280,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
27,"Don't Check On Me (feat. Justin Bieber & Ink)","Chris Brown",131581,https://open.spotify.com/track/7ILEWkpfdK6AjH2D7jppWk
28,"The London (feat. J. Cole & Travis Scott)","Young Thug",125083,https://open.spotify.com/track/7DcvwMAiqKJQD1rrdfxSDx
29,"Go Loko (feat. Tyga, Jon Z)",YG,121850,https://open.spotify.com/track/1kK6DwzyXJSp58u5HYWwuD
30,Ransom,"Lil Tecca",121352,https://open.spotify.com/track/1kBbgxAUc4HQv7cgIayIDH
31,"Never Really Over","Katy Perry",117624,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
32,"Put It All on Me (feat. Ella Mai)","Ed Sheeran",115193,https://open.spotify.com/track/5T03itPFOPGGkvVPvPiyla
33,Sucker,"Jonas Brothers",115064,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
34,Easier,"5 Seconds of Summer",113072,https://open.spotify.com/track/4tNXntkAzQ5A2dfYRYGIIQ
35,"All This Time","Drax Project",112487,https://open.spotify.com/track/5pWsEZcRSwl1XOOIa52AIV
36,"BLOW (with Chris Stapleton & Bruno Mars)","Ed Sheeran",110689,https://open.spotify.com/track/7hvO2qCwJVZxiyoA7c9i5d
37,"Way To Break My Heart (feat. Skrillex)","Ed Sheeran",110359,https://open.spotify.com/track/5d1rmWWF1725tnYjq6rMDB
38,Shallow,"Lady Gaga",107545,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
39,"Call You Mine","The Chainsmokers",106383,https://open.spotify.com/track/05CwHjIk71RXVU40boRMnR
40,"Rescue Me",OneRepublic,105829,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
41,"Feels (feat. Young Thug & J Hus)","Ed Sheeran",103485,https://open.spotify.com/track/1Bdptrvb7nQkq8kCw3siE9
42,"Old Town Road","Lil Nas X",100256,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
43,"SOS (feat. Aloe Blacc)",Avicii,99152,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5
44,"Eastside (with Halsey & Khalid)","benny blanco",98484,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
45,Wow.,"Post Malone",98006,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
46,"I Don't Want Your Money (feat. H.E.R.)","Ed Sheeran",97583,https://open.spotify.com/track/3FHXUqaUer9o231Je1zxIN
47,EARFQUAKE,"Tyler, The Creator",97568,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0
48,"1000 Nights (feat. Meek Mill & A Boogie Wit da Hoodie)","Ed Sheeran",97116,https://open.spotify.com/track/4vIKzWqtn44umal5jXq4wE
49,"when the party's over","Billie Eilish",93999,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
50,"Nothing On You (feat. Paulo Londra & Dave)","Ed Sheeran",93713,https://open.spotify.com/track/2qRN7PWiHRLprw4FpDeI9N
51,Better,Khalid,91111,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
52,"Piece Of Your Heart",MEDUZA,89454,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
53,Paradise,Bazzi,88618,https://open.spotify.com/track/7njKgVl3AnLflRad38o7AG
54,"Saturday Nights",Khalid,86946,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
55,"Only Human","Jonas Brothers",86687,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk
56,"Let Me Down Slowly","Alec Benjamin",84576,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
57,"Mother's Daughter","Miley Cyrus",84440,https://open.spotify.com/track/2WyRfGeHo97VC5mP1BBSzr
58,Happier,Marshmello,81496,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
59,Shotgun,"George Ezra",80940,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
60,"Higher Love",Kygo,80588,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
61,"One Thing Right",Marshmello,79756,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
62,"MIDDLE CHILD","J. Cole",77934,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
63,"lovely (with Khalid)","Billie Eilish",77665,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
64,"i love you","Billie Eilish",77499,https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc
65,Youngblood,"5 Seconds of Summer",76619,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
66,"Just Us (feat. SZA)","DJ Khaled",76465,https://open.spotify.com/track/0BnTBAGmr9FtYwkZrwKhwS
67,"7 rings","Ariana Grande",72542,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
68,"Dancing With A Stranger (with Normani)","Sam Smith",71260,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
69,"bury a friend","Billie Eilish",69702,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
70,Soaked,BENEE,69402,https://open.spotify.com/track/5p80uI2FhYGQZJRfzy7mb6
71,"wish you were gay","Billie Eilish",69294,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD
72,"Without Me",Halsey,68428,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
73,"I Think I'm OKAY (with YUNGBLUD & Travis Barker)","Machine Gun Kelly",67401,https://open.spotify.com/track/2gTdDMpNxIRFSiu7HutMCg
74,Rodeo,"Lil Nas X",66063,https://open.spotify.com/track/4ak7xjvBeBOcJGWFDX9w5n
75,"I Don't Belong In This Club","Why Don't We",65787,https://open.spotify.com/track/45ZGEdLxCZvdMX9jWlsAAx
76,"Rocket Man (I Think It's Going To Be A Long, Long Time)","Elton John",65559,https://open.spotify.com/track/3gdewACMIVMEWVbyb8O9sY
77,"Bohemian Rhapsody - 2011 Mix",Queen,64339,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
78,Vibes,SIX60,63957,https://open.spotify.com/track/5EKITWJXROxWdc0bcRrMLy
79,"Find U Again (feat. Camila Cabello)","Mark Ronson",63947,https://open.spotify.com/track/5Uw7Dut2lZfexn3Y09swpf
80,"Come Home","Sons Of Zion",62693,https://open.spotify.com/track/2ASU8fV9hVvE2Aa0r8lrwE
81,"i'm so tired...",Lauv,62403,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
82,"Vossi Bop",Stormzy,62312,https://open.spotify.com/track/44ZJ4hLD5onikKsVLQaILr
83,Suge,DaBaby,62300,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB
84,"Be Alright","Dean Lewis",62156,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
85,"rockstar (feat. 21 Savage)","Post Malone",61826,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
86,"Dreams - 2004 Remaster","Fleetwood Mac",61506,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
87,"Post Malone (feat. RANI)","Sam Feldt",61440,https://open.spotify.com/track/0qc4QlcCxVTGyShurEv1UU
88,Painkiller,Ruel,61361,https://open.spotify.com/track/1abFkY2jm6KDFMZ7RD9YJh
89,"Shape of You","Ed Sheeran",61321,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
90,"Homicide (feat. Eminem)",Logic,61223,https://open.spotify.com/track/7M2tXmeS15NAzEn7ABFeBg
91,"Better Now","Post Malone",60664,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
92,Africa,TOTO,60261,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
93,"Body (feat. brando)","Loud Luxury",60086,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
94,"thank u, next","Ariana Grande",59320,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
95,"I Fall Apart","Post Malone",58898,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
