,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
134,Blueprint,"Hp Boyz",49428,https://open.spotify.com/track/7g5P2Jf8eUBBPKXqC1SPKG
135,"Let Me Down Slowly","Alec Benjamin",49195,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
136,Thunder,"Imagine Dragons",48910,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
137,"Lucid Dreams","Juice WRLD",48729,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
138,"Old Town Road","Lil Nas X",48443,https://open.spotify.com/track/0F7FA14euOIX8KcbEturGH
139,"Call You Mine","The Chainsmokers",48385,https://open.spotify.com/track/1SNiXDwSilLujcYdvfqVpT
140,"Brown Eyed Girl","Van Morrison",48211,https://open.spotify.com/track/3yrSvpt2l1xhsV9Em88Pul
141,"Never Seen the Rain","Tones And I",48065,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
142,Perfect,"Ed Sheeran",47942,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
143,"SOS (feat. Aloe Blacc)",Avicii,47826,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5
144,"Spot the Difference",ONEFOUR,47612,https://open.spotify.com/track/587Cj6WZ9NTCfYhpmVkGID
145,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",47352,https://open.spotify.com/track/2Rk4JlNc2TPmZe2af99d45
146,"Rum Rage","Sticky Fingers",47264,https://open.spotify.com/track/5uBK8Ap1BCEc4GgMcEjeic
147,"Girls Like You (feat. Cardi B)","Maroon 5",47253,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
148,"Summer Of '69","Bryan Adams",47104,https://open.spotify.com/track/6N1EjQjnvhOjFrF6oUmGPa
149,"thank u, next","Ariana Grande",46629,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
150,Closer,SIX60,46627,https://open.spotify.com/track/1kpSmoMmNm3pcCU7MTTpoJ
151,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",46618,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
152,"Love Me","Lil Tecca",46562,https://open.spotify.com/track/4e0FYxSROat25pH16zMTZI
153,Riptide,"Vance Joy",46434,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm
154,"i'm so tired...",Lauv,46151,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
155,goosebumps,"Travis Scott",45923,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
156,"Everywhere - 2017 Remaster","Fleetwood Mac",45915,https://open.spotify.com/track/254bXAqt3zP6P50BdQvEsq
157,EARFQUAKE,"Tyler, The Creator",45661,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0
158,"Smart Love","Drax Project",45537,https://open.spotify.com/track/77qZF7CW7zYbCUKiFQxNFo
159,"Jocelyn Flores",XXXTENTACION,45409,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
160,"Tennessee Whiskey","Chris Stapleton",45285,https://open.spotify.com/track/3fqwjXwUGN6vbzIwvyFMhx
161,"Antisocial (with Travis Scott)","Ed Sheeran",45224,https://open.spotify.com/track/1DhRbox3xkceP64k3JeYfW
162,"SLOW DANCING IN THE DARK",Joji,45201,https://open.spotify.com/track/0rKtyWc8bvkriBthvHKY8d
163,"Go Loko (feat. Tyga, Jon Z)",YG,44887,https://open.spotify.com/track/1kK6DwzyXJSp58u5HYWwuD
164,Believer,"Imagine Dragons",44839,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
165,"Young Dumb & Broke",Khalid,44559,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
166,"Only To Be",SIX60,44498,https://open.spotify.com/track/1yaFHifoHlN5MEtL5YEgA4
167,"The Less I Know The Better","Tame Impala",44479,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
168,Easier,"5 Seconds of Summer",44376,https://open.spotify.com/track/4tNXntkAzQ5A2dfYRYGIIQ
169,VALENTINO,24kGoldn,44286,https://open.spotify.com/track/0c7K73roy6RW4ebDkf4yGh
170,"Don't Check On Me (feat. Justin Bieber & Ink)","Chris Brown",44188,https://open.spotify.com/track/7ILEWkpfdK6AjH2D7jppWk
171,"Lost In Japan","Shawn Mendes",44070,https://open.spotify.com/track/79esEXlqqmq0GPz0xQSZTV
172,"Under Pressure - Remastered",Queen,43938,https://open.spotify.com/track/2fuCquhmrzHpu5xcA1ci9x
173,"Swervin (feat. 6ix9ine)","A Boogie Wit da Hoodie",43934,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
174,"No Role Modelz","J. Cole",43813,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
175,"Ransom (with Juice WRLD) - Remix","Lil Tecca",43806,https://open.spotify.com/track/2WsuSYJNXGKXVYkHPnq2yp
176,"Listen to the Music","The Doobie Brothers",43780,https://open.spotify.com/track/7Ar4G7Ci11gpt6sfH9Cgz5
177,Special,SIX60,43659,https://open.spotify.com/track/0IM7W9Uj3tDepqO2Ey042W
178,"Dancing On My Own","Calum Scott",43634,https://open.spotify.com/track/2BOqDYLOJBiMOXShCV1neZ
179,Outnumbered,"Dermot Kennedy",43634,https://open.spotify.com/track/4Ta3PhWmY50ZLU1uhKFKPE
180,SAD!,XXXTENTACION,43322,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
181,Suge,DaBaby,43309,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB
182,"Don't Stop Me Now - 2011 Mix",Queen,43234,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7
183,"Die For Me (feat. Future & Halsey)","Post Malone",43088,https://open.spotify.com/track/2C6WXnmZ66tHhHlnvwePiK
184,"Easy - Remix",DaniLeigh,43035,https://open.spotify.com/track/4CMrdHWqic0usIZfTrKoI3
185,"On The Road (feat. Meek Mill & Lil Baby)","Post Malone",42993,https://open.spotify.com/track/12Fkyg9lpmaz2zmKOfw2Y2
186,"bury a friend","Billie Eilish",42888,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
187,"High Hopes","Panic! At The Disco",42854,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
188,"Pumped Up Kicks","Foster The People",42809,https://open.spotify.com/track/7w87IxuO7BDcJ3YUqCyMTT
189,"Hey, Soul Sister",Train,42492,https://open.spotify.com/track/4HlFJV71xXKIGcU3kRyttv
190,"Drift Away","Sons Of Zion",42434,https://open.spotify.com/track/2bx4jOMWpCbemnnRWfsMbx
191,"What Am I","Why Don't We",42343,https://open.spotify.com/track/0TMGV2zMZXOILVtQLtkI3G
192,"Thinking out Loud","Ed Sheeran",42275,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg
193,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",42220,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
194,"I'm Yours","Jason Mraz",42068,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW
195,"Havana (feat. Young Thug)","Camila Cabello",42001,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
196,Rivers,SIX60,41913,https://open.spotify.com/track/25qfmrJIuw6TAvXoZ0phzb
197,"Sweet Child O' Mine","Guns N' Roses",41888,https://open.spotify.com/track/7o2CTH4ctstm8TNelqjb51
198,"Red Red Wine",UB40,41778,https://open.spotify.com/track/1vYew137WJ69SFp9oez3xm
199,Closer,"The Chainsmokers",41465,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
200,"Vossi Bop",Stormzy,41425,https://open.spotify.com/track/44ZJ4hLD5onikKsVLQaILr
