,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"I Don't Care (with Justin Bieber)","Ed Sheeran",528757,https://open.spotify.com/track/3HVWdVOQ0ZA45FuZGSfvns
2,"bad guy","Billie Eilish",385873,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
3,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",353334,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
4,"If I Can't Have You","Shawn Mendes",269144,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz
5,"Talk (feat. Disclosure)",Khalid,256917,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
6,"Homicide (feat. Eminem)",Logic,231449,https://open.spotify.com/track/2MuMD298IpYqKF367wegUd
7,"3 Nights","Dominic Fike",226696,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u
8,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",218030,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
9,"Old Town Road","Lil Nas X",200747,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
10,"Someone You Loved","Lewis Capaldi",197252,https://open.spotify.com/track/2TIlqbIneP0ZY1O0EzYLlc
11,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",192283,https://open.spotify.com/track/4Sib57MmYGJzSvkW84jTwh
12,SOS,Avicii,188611,https://open.spotify.com/track/6nDKrPlXdpomGBgAlO7UdP
13,Sucker,"Jonas Brothers",181093,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
14,Wow.,"Post Malone",177755,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
15,"wish you were gay","Billie Eilish",168486,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD
16,"Truth Hurts",Lizzo,158920,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
17,"when the party's over","Billie Eilish",149652,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
18,"Saturday Nights",Khalid,147174,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
19,"bury a friend","Billie Eilish",144096,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
20,Earth,"Lil Dicky",139553,https://open.spotify.com/track/2S1LebN6AXXQqJolBxlWgO
21,"i'm so tired...",Lauv,136465,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
22,Paradise,Bazzi,135781,https://open.spotify.com/track/7njKgVl3AnLflRad38o7AG
23,Better,Khalid,134481,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
24,Shallow,"Lady Gaga",132746,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
