,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Señorita,"Shawn Mendes",345333,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
2,Ransom,"Lil Tecca",265138,https://open.spotify.com/track/1kBbgxAUc4HQv7cgIayIDH
3,"Beautiful People (feat. Khalid)","Ed Sheeran",261181,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
4,"How Do You Sleep?","Sam Smith",250149,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
5,"No Guidance (feat. Drake)","Chris Brown",241401,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
6,"The Greatest",SIX60,231300,https://open.spotify.com/track/0xEaVqAEKMgdxza2tkOeFB
7,"boyfriend (with Social House)","Ariana Grande",230381,https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t
8,"Goodbyes (Feat. Young Thug)","Post Malone",230370,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
9,"It's You","Ali Gatie",223497,https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq
10,"Someone You Loved","Lewis Capaldi",220176,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
11,"I Don't Care (with Justin Bieber)","Ed Sheeran",199034,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
12,Lalala,Y2K,185082,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
13,"The Git Up","Blanco Brown",173017,https://open.spotify.com/track/5dW1VZPcFqB4n0P08rGDgm
14,"Truth Hurts",Lizzo,172750,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
15,"Old Town Road - Remix","Lil Nas X",167903,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
16,"Dance Monkey","Tones And I",156430,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
17,"Money In The Grave (Drake ft. Rick Ross)",Drake,151324,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
18,"bad guy","Billie Eilish",149108,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
19,"Cross Me (feat. Chance the Rapper & PnB Rock)","Ed Sheeran",145464,https://open.spotify.com/track/4wuCQX7JvAZLlrcmH4AeZF
