,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Señorita,"Shawn Mendes",457336,https://open.spotify.com/track/0TK2YIli7K1leLovkQiNik
2,"Beautiful People (feat. Khalid)","Ed Sheeran",314553,https://open.spotify.com/track/4evmHXcjt3bTUHD1cvny97
3,"I Don't Care (with Justin Bieber)","Ed Sheeran",287056,https://open.spotify.com/track/3HVWdVOQ0ZA45FuZGSfvns
4,"Goodbyes (Feat. Young Thug)","Post Malone",283931,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
5,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",258605,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
6,"bad guy","Billie Eilish",258487,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
7,"Someone You Loved","Lewis Capaldi",243302,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
8,"The Git Up","Blanco Brown",211996,https://open.spotify.com/track/5dW1VZPcFqB4n0P08rGDgm
9,"Truth Hurts",Lizzo,207421,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
10,"It's You","Ali Gatie",185419,https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq
11,"Money In The Grave (Drake ft. Rick Ross)",Drake,182452,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
12,Panini,"Lil Nas X",176186,https://open.spotify.com/track/6fTt0CH2t0mdeB2N9XFG5r
13,"Cross Me (feat. Chance the Rapper & PnB Rock)","Ed Sheeran",173014,https://open.spotify.com/track/543bCW2ruMPmxUBWirQ3MR
14,"No Guidance (feat. Drake)","Chris Brown",166787,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
15,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",161908,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
16,"You Need To Calm Down","Taylor Swift",161453,https://open.spotify.com/track/29fRTIKsJhLUJoldM89GZS
17,"If I Can't Have You","Shawn Mendes",156456,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz
18,Lalala,Y2K,155060,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
19,"3 Nights","Dominic Fike",148374,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u
20,"Never Really Over","Katy Perry",145324,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
21,"Talk (feat. Disclosure)",Khalid,142420,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
22,"Don't Check On Me (feat. Justin Bieber & Ink)","Chris Brown",131522,https://open.spotify.com/track/7ILEWkpfdK6AjH2D7jppWk
23,"Go Loko (feat. Tyga, Jon Z)",YG,131269,https://open.spotify.com/track/1kK6DwzyXJSp58u5HYWwuD
24,"The London (feat. J. Cole & Travis Scott)","Young Thug",130205,https://open.spotify.com/track/7DcvwMAiqKJQD1rrdfxSDx
25,Sucker,"Jonas Brothers",122620,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
26,"Best Part of Me (feat. YEBBA)","Ed Sheeran",120152,https://open.spotify.com/track/5ug4vqGZ3eisGhY1IsziNX
27,Ransom,"Lil Tecca",120047,https://open.spotify.com/track/1kBbgxAUc4HQv7cgIayIDH
28,"Old Town Road","Lil Nas X",117415,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
29,Easier,"5 Seconds of Summer",116722,https://open.spotify.com/track/4tNXntkAzQ5A2dfYRYGIIQ
30,"All This Time","Drax Project",113544,https://open.spotify.com/track/5pWsEZcRSwl1XOOIa52AIV
31,Shallow,"Lady Gaga",112394,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
32,"Call You Mine","The Chainsmokers",112141,https://open.spotify.com/track/05CwHjIk71RXVU40boRMnR
33,"Rescue Me",OneRepublic,111569,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
34,EARFQUAKE,"Tyler, The Creator",109602,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0
35,"SOS (feat. Aloe Blacc)",Avicii,107559,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5
36,Wow.,"Post Malone",105718,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
37,Better,Khalid,103129,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
38,"Eastside (with Halsey & Khalid)","benny blanco",100323,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
39,"Piece Of Your Heart",MEDUZA,100198,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
40,"when the party's over","Billie Eilish",99914,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
41,"Saturday Nights",Khalid,99128,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
42,Paradise,Bazzi,97318,https://open.spotify.com/track/7njKgVl3AnLflRad38o7AG
43,"Mother's Daughter","Miley Cyrus",96590,https://open.spotify.com/track/2WyRfGeHo97VC5mP1BBSzr
44,"Only Human","Jonas Brothers",96244,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk
45,"Let Me Down Slowly","Alec Benjamin",94504,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
46,"MIDDLE CHILD","J. Cole",91011,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
47,"Higher Love",Kygo,88244,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
48,"Just Us (feat. SZA)","DJ Khaled",88143,https://open.spotify.com/track/0BnTBAGmr9FtYwkZrwKhwS
49,Happier,Marshmello,87968,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
50,Shotgun,"George Ezra",85269,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
51,"lovely (with Khalid)","Billie Eilish",81693,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
52,"BLOW (with Chris Stapleton & Bruno Mars)","Ed Sheeran",79543,https://open.spotify.com/track/6EbduYTr62sSzvl36wWiFM
53,"Dancing With A Stranger (with Normani)","Sam Smith",77140,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
54,Soaked,BENEE,77033,https://open.spotify.com/track/5p80uI2FhYGQZJRfzy7mb6
55,Youngblood,"5 Seconds of Summer",76006,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
56,"One Thing Right",Marshmello,75099,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
57,"7 rings","Ariana Grande",74682,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
58,"i'm so tired...",Lauv,74656,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
59,"bury a friend","Billie Eilish",73153,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
60,Rodeo,"Lil Nas X",73103,https://open.spotify.com/track/4ak7xjvBeBOcJGWFDX9w5n
61,"wish you were gay","Billie Eilish",71549,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD
62,"Without Me",Halsey,70069,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
63,"I Don't Belong In This Club","Why Don't We",69093,https://open.spotify.com/track/45ZGEdLxCZvdMX9jWlsAAx
64,"Rocket Man (I Think It's Going To Be A Long, Long Time)","Elton John",68706,https://open.spotify.com/track/3gdewACMIVMEWVbyb8O9sY
65,"Homicide (feat. Eminem)",Logic,67952,https://open.spotify.com/track/2MuMD298IpYqKF367wegUd
66,"i love you","Billie Eilish",67419,https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc
67,Suge,DaBaby,66240,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB
68,"Bohemian Rhapsody - 2011 Mix",Queen,65696,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
69,"On A Roll","Ashley O",65643,https://open.spotify.com/track/56JyMaElW79S7TDWh1Zw1m
70,"rockstar (feat. 21 Savage)","Post Malone",64782,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
71,Heaven,Avicii,64748,https://open.spotify.com/track/0vrmHPfoBadXVr2n0m1aqZ
72,Vibes,SIX60,64540,https://open.spotify.com/track/5EKITWJXROxWdc0bcRrMLy
73,"Under The Sun (with J. Cole & Lute feat. DaBaby)",Dreamville,64398,https://open.spotify.com/track/6MF4tRr5lU8qok8IKaFOBE
74,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",64035,https://open.spotify.com/track/40OMBMYRk5IQL6xCzGM0JA
75,"Vossi Bop",Stormzy,63320,https://open.spotify.com/track/44ZJ4hLD5onikKsVLQaILr
76,"Better Now","Post Malone",63036,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
77,"Be Alright","Dean Lewis",62944,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
78,"I Think I'm OKAY (with YUNGBLUD & Travis Barker)","Machine Gun Kelly",62211,https://open.spotify.com/track/2gTdDMpNxIRFSiu7HutMCg
79,"Dreams - 2004 Remaster","Fleetwood Mac",61895,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
80,"Body (feat. brando)","Loud Luxury",61784,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
81,"thank u, next","Ariana Grande",61704,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
82,Sanctuary,Joji,61629,https://open.spotify.com/track/3xaugmCyXrVkrDTXbFkMW3
83,"Mad Love",Mabel,61456,https://open.spotify.com/track/79JBjIq90BrQ8Ws0pUhlzD
84,Painkiller,Ruel,61019,https://open.spotify.com/track/1abFkY2jm6KDFMZ7RD9YJh
85,"Sweet but Psycho","Ava Max",60962,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
86,"Find U Again (feat. Camila Cabello)","Mark Ronson",60743,https://open.spotify.com/track/5Uw7Dut2lZfexn3Y09swpf
87,Africa,TOTO,60713,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
88,"Here With Me",Marshmello,60679,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
89,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",60462,https://open.spotify.com/track/4MsUsFfWseB9M2plGJyuIw
90,"I Fall Apart","Post Malone",60240,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
91,"Shape of You","Ed Sheeran",60218,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
92,"Evil Spider",BENEE,60052,https://open.spotify.com/track/3NqoZnyv3qLAM0y3CjB8l2
93,"Tiny Dancer","Elton John",59541,https://open.spotify.com/track/2TVxnKdb3tqe1nhQWwwZCO
94,"Post Malone (feat. RANI)","Sam Feldt",59079,https://open.spotify.com/track/0qc4QlcCxVTGyShurEv1UU
95,"Swervin (feat. 6ix9ine)","A Boogie Wit da Hoodie",58982,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
