,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"I Don't Care (with Justin Bieber)","Ed Sheeran",351878,https://open.spotify.com/track/3HVWdVOQ0ZA45FuZGSfvns
2,"Old Town Road (feat. Billy Ray Cyrus) - Remix","Lil Nas X",297992,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
3,"bad guy","Billie Eilish",294163,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
4,"Someone You Loved","Lewis Capaldi",268105,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
5,"Truth Hurts",Lizzo,199638,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
6,"If I Can't Have You","Shawn Mendes",197828,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz
7,"Cross Me (feat. Chance the Rapper & PnB Rock)","Ed Sheeran",190522,https://open.spotify.com/track/543bCW2ruMPmxUBWirQ3MR
8,"The London (feat. J. Cole & Travis Scott)","Young Thug",187066,https://open.spotify.com/track/7DcvwMAiqKJQD1rrdfxSDx
9,"Talk (feat. Disclosure)",Khalid,184708,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
10,"3 Nights","Dominic Fike",180428,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u
11,EARFQUAKE,"Tyler, The Creator",179397,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0
12,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",171896,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
13,Sucker,"Jonas Brothers",166457,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
14,"No Guidance (feat. Drake)","Chris Brown",156562,https://open.spotify.com/track/7FEwp8BavoEVE3AnxJDchc
15,"Go Loko (feat. Tyga, Jon Z)",YG,155117,https://open.spotify.com/track/1kK6DwzyXJSp58u5HYWwuD
16,"SOS (feat. Aloe Blacc)",Avicii,154026,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5
17,Easier,"5 Seconds of Summer",153853,https://open.spotify.com/track/4tNXntkAzQ5A2dfYRYGIIQ
18,"Old Town Road","Lil Nas X",145637,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
19,"Never Really Over","Katy Perry",142647,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
20,"Rescue Me",OneRepublic,138229,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
21,Wow.,"Post Malone",127527,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
22,Shallow,"Lady Gaga",125057,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
23,"when the party's over","Billie Eilish",122747,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
24,"Saturday Nights",Khalid,118291,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
25,"Mother's Daughter","Miley Cyrus",118263,https://open.spotify.com/track/2WyRfGeHo97VC5mP1BBSzr
26,Better,Khalid,118228,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
27,Paradise,Bazzi,117379,https://open.spotify.com/track/7njKgVl3AnLflRad38o7AG
28,"wish you were gay","Billie Eilish",113813,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD
29,Heaven,Avicii,111971,https://open.spotify.com/track/0vrmHPfoBadXVr2n0m1aqZ
30,"Just Us (feat. SZA)","DJ Khaled",111150,https://open.spotify.com/track/0BnTBAGmr9FtYwkZrwKhwS
31,"Eastside (with Halsey & Khalid)","benny blanco",107339,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
32,"bury a friend","Billie Eilish",105001,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
33,"i'm so tired...",Lauv,101782,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
34,Suge,DaBaby,99905,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB
35,"Homicide (feat. Eminem)",Logic,98454,https://open.spotify.com/track/2MuMD298IpYqKF367wegUd
36,Soaked,BENEE,97809,https://open.spotify.com/track/5p80uI2FhYGQZJRfzy7mb6
37,"Dancing With A Stranger (with Normani)","Sam Smith",97528,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
38,"lovely (with Khalid)","Billie Eilish",96566,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
39,"I Don't Belong In This Club","Why Don't We",94979,https://open.spotify.com/track/45ZGEdLxCZvdMX9jWlsAAx
40,"MIDDLE CHILD","J. Cole",94820,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
41,"Call You Mine","The Chainsmokers",94077,https://open.spotify.com/track/05CwHjIk71RXVU40boRMnR
42,"7 rings","Ariana Grande",93118,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
43,Happier,Marshmello,92969,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
44,Nightmare,Halsey,92779,https://open.spotify.com/track/340UVheS8z3ncW9TTUhAbc
45,"Let Me Down Slowly","Alec Benjamin",91554,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
46,Isis,"Joyner Lucas",91169,https://open.spotify.com/track/36TO60sxDduIsO3xH8IcUh
47,"Rocket Man (I Think It's Going To Be A Long, Long Time)","Elton John",90694,https://open.spotify.com/track/3gdewACMIVMEWVbyb8O9sY
48,"Vossi Bop",Stormzy,90600,https://open.spotify.com/track/44ZJ4hLD5onikKsVLQaILr
49,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",89667,https://open.spotify.com/track/4MsUsFfWseB9M2plGJyuIw
50,Shotgun,"George Ezra",89352,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
51,"Only Human","Jonas Brothers",83020,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk
52,"Don't Call Me Up",Mabel,79632,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
53,"Without Me",Halsey,79542,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
54,"Here With Me",Marshmello,79077,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
55,"Piece Of Your Heart",MEDUZA,75787,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
56,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",75476,https://open.spotify.com/track/7Feaw9WAEREY0DUOSXJLOM
57,"Swervin (feat. 6ix9ine)","A Boogie Wit da Hoodie",74971,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
58,Youngblood,"5 Seconds of Summer",74920,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
59,"Sweet but Psycho","Ava Max",74174,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
60,"Pop Out (feat. Lil Tjay)","Polo G",73949,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1
61,"Evil Spider",BENEE,71818,https://open.spotify.com/track/3NqoZnyv3qLAM0y3CjB8l2
62,Ransom,"Lil Tecca",71764,https://open.spotify.com/track/1xbtojAZsQjOgiGdGX6ChU
63,"Tiny Dancer","Elton John",71109,https://open.spotify.com/track/2TVxnKdb3tqe1nhQWwwZCO
64,"So Am I","Ava Max",69401,https://open.spotify.com/track/0uUNN1nSoUx1A4fkDCWDQ7
65,"Be Alright","Dean Lewis",68902,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
66,"rockstar (feat. 21 Savage)","Post Malone",68826,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
67,"Better Now","Post Malone",67378,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
