,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Señorita,"Shawn Mendes",368437,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
2,"Beautiful People (feat. Khalid)","Ed Sheeran",286017,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
3,"How Do You Sleep?","Sam Smith",268533,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
4,"boyfriend (with Social House)","Ariana Grande",257987,https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t
5,"Goodbyes (Feat. Young Thug)","Post Malone",246474,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
6,Ransom,"Lil Tecca",241110,https://open.spotify.com/track/1kBbgxAUc4HQv7cgIayIDH
7,"The Greatest",SIX60,238396,https://open.spotify.com/track/0xEaVqAEKMgdxza2tkOeFB
8,"No Guidance (feat. Drake)","Chris Brown",236713,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
9,"Someone You Loved","Lewis Capaldi",223304,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
10,"It's You","Ali Gatie",220993,https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq
11,"I Don't Care (with Justin Bieber)","Ed Sheeran",213623,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
12,Lalala,Y2K,194711,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
13,"The Git Up","Blanco Brown",192866,https://open.spotify.com/track/5dW1VZPcFqB4n0P08rGDgm
14,"Truth Hurts",Lizzo,179957,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
15,"Old Town Road - Remix","Lil Nas X",179448,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
16,"Cross Me (feat. Chance the Rapper & PnB Rock)","Ed Sheeran",162358,https://open.spotify.com/track/4wuCQX7JvAZLlrcmH4AeZF
17,"Money In The Grave (Drake ft. Rick Ross)",Drake,159287,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
18,"bad guy","Billie Eilish",154690,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
19,"Antisocial (with Travis Scott)","Ed Sheeran",149499,https://open.spotify.com/track/1DhRbox3xkceP64k3JeYfW
20,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",142049,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
21,Panini,"Lil Nas X",136927,https://open.spotify.com/track/6fTt0CH2t0mdeB2N9XFG5r
22,"If I Can't Have You","Shawn Mendes",132036,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
23,"3 Nights","Dominic Fike",130783,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u
24,"Talk (feat. Disclosure)",Khalid,124679,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
25,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",123739,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
26,"All This Time","Drax Project",122921,https://open.spotify.com/track/5pWsEZcRSwl1XOOIa52AIV
27,"Dance Monkey","Tones And I",120655,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
28,"Remember The Name (feat. Eminem & 50 Cent)","Ed Sheeran",115240,https://open.spotify.com/track/0AtP8EkGPn6SwxKDaUuXec
29,"The London (feat. J. Cole & Travis Scott)","Young Thug",113117,https://open.spotify.com/track/7DcvwMAiqKJQD1rrdfxSDx
30,"Don't Check On Me (feat. Justin Bieber & Ink)","Chris Brown",110872,https://open.spotify.com/track/7ILEWkpfdK6AjH2D7jppWk
31,"Piece Of Your Heart",MEDUZA,108144,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
32,Easier,"5 Seconds of Summer",106685,https://open.spotify.com/track/4tNXntkAzQ5A2dfYRYGIIQ
33,"bad guy (with Justin Bieber)","Billie Eilish",104103,https://open.spotify.com/track/3yNZ5r3LKfdmjoS3gkhUCT
34,Shallow,"Lady Gaga",103263,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
35,"Eastside (with Halsey & Khalid)","benny blanco",102818,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
36,"Rescue Me",OneRepublic,101653,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
37,"Never Really Over","Katy Perry",100570,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
38,Sucker,"Jonas Brothers",99460,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
39,"fuck, i'm lonely",Lauv,95794,https://open.spotify.com/track/322tcqPhma7F6hfCeLisx0
40,"You Need To Calm Down","Taylor Swift",95557,https://open.spotify.com/track/29fRTIKsJhLUJoldM89GZS
41,"SOS (feat. Aloe Blacc)",Avicii,94231,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5
42,EARFQUAKE,"Tyler, The Creator",94140,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0
43,"Go Loko (feat. Tyga, Jon Z)",YG,92995,https://open.spotify.com/track/1kK6DwzyXJSp58u5HYWwuD
44,I.F.L.Y.,Bazzi,92441,https://open.spotify.com/track/4R9ATNRRl1uth17i5qDCc0
45,Better,Khalid,91558,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
46,"Higher Love",Kygo,91554,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
47,Paradise,Bazzi,91309,https://open.spotify.com/track/7njKgVl3AnLflRad38o7AG
48,Wow.,"Post Malone",89764,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
49,"Saturday Nights",Khalid,88972,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
50,"Call You Mine","The Chainsmokers",85176,https://open.spotify.com/track/05CwHjIk71RXVU40boRMnR
51,"Takeaway (feat. Lennon Stella)","The Chainsmokers",84637,https://open.spotify.com/track/6wo37KVqFJhtuxPTpLCcfe
52,"One Thing Right",Marshmello,77113,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
53,"when the party's over","Billie Eilish",74707,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
54,"i love you","Billie Eilish",74684,https://open.spotify.com/track/6CcJMwBtXByIz4zQLzFkKc
55,Happier,Marshmello,74539,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
56,"Time - Edit",NF,74415,https://open.spotify.com/track/1gZFRYcPz3wKevEaNYRwfW
57,Vibes,SIX60,73775,https://open.spotify.com/track/5EKITWJXROxWdc0bcRrMLy
58,Youngblood,"5 Seconds of Summer",72525,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
59,"The Archer","Taylor Swift",72224,https://open.spotify.com/track/3Y7MHz19qCg1Pkxridtu1k
60,"lovely (with Khalid)","Billie Eilish",72092,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
61,"Dancing With A Stranger (with Normani)","Sam Smith",71242,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
62,"Let Me Down Slowly","Alec Benjamin",71109,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
63,Shotgun,"George Ezra",70523,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
64,"Come Home","Sons Of Zion",69593,https://open.spotify.com/track/2ASU8fV9hVvE2Aa0r8lrwE
65,"MIDDLE CHILD","J. Cole",68860,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
66,"7 rings","Ariana Grande",68838,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
67,"Old Town Road","Lil Nas X",67044,https://open.spotify.com/track/0F7FA14euOIX8KcbEturGH
68,"RNP (feat. Anderson .Paak)",Cordae,66627,https://open.spotify.com/track/5lw8Mgb4LyhriPIC86gV6e
69,"Without Me",Halsey,66542,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
70,"Only Human","Jonas Brothers",64688,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk
71,Painkiller,Ruel,64038,https://open.spotify.com/track/1abFkY2jm6KDFMZ7RD9YJh
72,"Just Us (feat. SZA)","DJ Khaled",64022,https://open.spotify.com/track/0BnTBAGmr9FtYwkZrwKhwS
73,Soaked,BENEE,63839,https://open.spotify.com/track/4zIiarkbaDt2cm6sukb1Xt
74,"Be Alright","Dean Lewis",63399,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
75,"Dreams - 2004 Remaster","Fleetwood Mac",61687,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
76,Suge,DaBaby,61494,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB
77,"Bohemian Rhapsody - 2011 Mix",Queen,61390,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
78,"i'm so tired...",Lauv,61294,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
79,Africa,TOTO,60510,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
80,Give,"Stan Walker",60297,https://open.spotify.com/track/1a7iNqElTpHdq92rZ2WYyG
81,"Body (feat. brando)","Loud Luxury",60046,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
82,"Rocket Man (I Think It's Going To Be A Long, Long Time)","Elton John",60011,https://open.spotify.com/track/3gdewACMIVMEWVbyb8O9sY
83,"Good As Hell",Lizzo,59850,https://open.spotify.com/track/6uAm7pG66O1XesXS9bpHSF
84,"rockstar (feat. 21 Savage)","Post Malone",59809,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
85,"The Pot",TOOL,59787,https://open.spotify.com/track/1lATXTBJDHwawvT1UfxWu3
86,"Don’t Forget Your Roots",SIX60,59281,https://open.spotify.com/track/5mUiad5pDU1wFvIbtKgJKB
87,"Best Part of Me (feat. YEBBA)","Ed Sheeran",58641,https://open.spotify.com/track/0VsGaRXR5WAzpu51unJTis
88,"I Don't Belong In This Club","Why Don't We",58184,https://open.spotify.com/track/45ZGEdLxCZvdMX9jWlsAAx
89,"I Like Me Better",Lauv,58155,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
90,"I Fall Apart","Post Malone",58116,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
91,"bury a friend","Billie Eilish",58004,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
92,"Swervin (feat. 6ix9ine)","A Boogie Wit da Hoodie",58001,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
93,"Say You Won't Let Go","James Arthur",57823,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
94,2002,Anne-Marie,57771,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
95,"Better Now","Post Malone",57588,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
96,"SICKO MODE","Travis Scott",57182,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
97,"Vossi Bop",Stormzy,57015,https://open.spotify.com/track/44ZJ4hLD5onikKsVLQaILr
98,"Forty Six & 2",TOOL,56875,https://open.spotify.com/track/6AioOohg4bQZFA4jIYQQ2r
99,"wish you were gay","Billie Eilish",55726,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD
100,"Take Me Back to London (feat. Stormzy)","Ed Sheeran",55569,https://open.spotify.com/track/1AI7UPw3fgwAFkvAlZWhE0
101,"Mother's Daughter","Miley Cyrus",55081,https://open.spotify.com/track/2WyRfGeHo97VC5mP1BBSzr
102,"Hate Me (with Juice WRLD)","Ellie Goulding",54987,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
103,"Taste (feat. Offset)",Tyga,54773,https://open.spotify.com/track/2toVe5hfuIi97ytDPDbQFt
104,"Mr. Brightside","The Killers",54685,https://open.spotify.com/track/7oK9VyNzrYvRFo7nQEYkWN
105,"thank u, next","Ariana Grande",54244,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
106,"Always Remember Us This Way","Lady Gaga",53572,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
107,"Don’t Give It Up",SIX60,53546,https://open.spotify.com/track/5YOqfElMeshCt5oRk4yAgx
108,"Sweet but Psycho","Ava Max",53511,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
109,Sober,TOOL,53007,https://open.spotify.com/track/6DyywdbmTzlmXBzG9ym7Rt
110,"Shape of You","Ed Sheeran",52736,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
111,Stinkfist,TOOL,52050,https://open.spotify.com/track/0pwObEOHolQZSldJ2q1wpy
112,"Don't Stop Believin'",Journey,51739,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
113,"Homicide (feat. Eminem)",Logic,51572,https://open.spotify.com/track/7M2tXmeS15NAzEn7ABFeBg
114,"Go Your Own Way - 2004 Remaster","Fleetwood Mac",51520,https://open.spotify.com/track/07GvNcU1WdyZJq3XxP0kZa
115,Glitter,BENEE,51367,https://open.spotify.com/track/23TPP1eeElFfvYVznskwCY
116,"Lucid Dreams","Juice WRLD",51294,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
117,"Jocelyn Flores",XXXTENTACION,51263,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
118,Schism,TOOL,51168,https://open.spotify.com/track/55mJleti2WfWEFNFcBduhc
119,"break up with your girlfriend, i'm bored","Ariana Grande",51152,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
120,"ME! (feat. Brendon Urie of Panic! At The Disco)","Taylor Swift",51142,https://open.spotify.com/track/4MsUsFfWseB9M2plGJyuIw
121,"Pop Out (feat. Lil Tjay)","Polo G",51098,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1
122,"Easy - Remix",DaniLeigh,51073,https://open.spotify.com/track/4CMrdHWqic0usIZfTrKoI3
123,"Post Malone (feat. RANI)","Sam Feldt",50857,https://open.spotify.com/track/0qc4QlcCxVTGyShurEv1UU
