,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
19,Better,Khalid,198707,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
20,imagine,"Ariana Grande",195654,https://open.spotify.com/track/39LmTF9RgyakzSYX8txrow
21,Soaked,Bene,189052,https://open.spotify.com/track/70TEuKwiK0bd5phEQkbvT4
22,"Eastside (with Halsey & Khalid)","benny blanco",185183,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
23,"Saturday Nights",Khalid,182299,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
24,ghostin,"Ariana Grande",179183,https://open.spotify.com/track/4lD7gHKF1e8Y9stQuVezZB
25,Shotgun,"George Ezra",172903,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
26,Thotiana,Blueface,162753,https://open.spotify.com/track/3oh6SCCeLuXhFpEyepla6G
27,"i'm so tired...",Lauv,161899,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
28,"a lot","21 Savage",161684,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d
29,"SICKO MODE","Travis Scott",160231,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
30,"Body (feat. brando)","Loud Luxury",156614,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
31,"Giant (with Rag'n'Bone Man)","Calvin Harris",154363,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd
32,"in my head","Ariana Grande",153136,https://open.spotify.com/track/4T652DlATVHe0jdLKaN3Bw
33,"when the party's over","Billie Eilish",152647,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
34,"Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson",147877,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF
35,"Going Bad (feat. Drake)","Meek Mill",146114,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
36,"Nights Like This (feat. Ty Dolla $ign)",Kehlani,144885,https://open.spotify.com/track/7e4KQkp5ZR1gXCAalRjX6B
37,"Always Remember Us This Way","Lady Gaga",142460,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
38,"make up","Ariana Grande",142006,https://open.spotify.com/track/27356GVuMPFWiJSZCragoM
39,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",138991,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
40,"Bad Liar","Imagine Dragons",134167,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
41,Youngblood,"5 Seconds of Summer",127857,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
42,"Love Someone","Lukas Graham",126714,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r
43,"Who Do You Love","The Chainsmokers",125663,https://open.spotify.com/track/11cDEev79fPKi6uJCjUhu8
44,Undecided,"Chris Brown",125112,https://open.spotify.com/track/7uiBocndm12aKbsdnQ3Scx
45,"So Close",NOTD,124349,https://open.spotify.com/track/7FjZU7XFs7P9jHI9Z0yRhK
46,lovely,"Billie Eilish",123635,https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf
47,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",119059,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z
48,Vibes,SIX60,118464,https://open.spotify.com/track/5EKITWJXROxWdc0bcRrMLy
49,"Mo Bamba","Sheck Wes",116481,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
50,"Look Back at It","A Boogie Wit da Hoodie",115567,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8
51,Hope,"The Chainsmokers",113231,https://open.spotify.com/track/4BiiOzZCrXEzHRLYcYFiD5
52,"Be Alright","Dean Lewis",111111,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
53,"Promises (with Sam Smith)","Calvin Harris",109638,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
54,"Let You Love Me","Rita Ora",108547,https://open.spotify.com/track/5Fla3zyOCcIRqrDoKLU0DP
55,"Lost In Japan","Shawn Mendes",108489,https://open.spotify.com/track/79esEXlqqmq0GPz0xQSZTV
56,"Better Now","Post Malone",106096,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
57,"High Hopes","Panic! At The Disco",102500,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
58,"Girls Like You (feat. Cardi B)","Maroon 5",101198,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
59,2002,Anne-Marie,98641,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
60,"Drip Too Hard (Lil Baby & Gunna)","Lil Baby",95849,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
61,"7 Minutes","Dean Lewis",95104,https://open.spotify.com/track/2BkyYZmU4JuWW2sYi9EzpC
62,"Taste (feat. Offset)",Tyga,94405,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
63,"Ruin My Life","Zara Larsson",89114,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU
64,"Bohemian Rhapsody - 2011 Mix",Queen,88607,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
65,"6 Figures",Kings,87944,https://open.spotify.com/track/1Q8OgsmxcnoGev6T7KUenD
66,"Wake Up in the Sky","Gucci Mane",82584,https://open.spotify.com/track/2G1tXoGBaEMJ7FKGnkf6ud
67,idontwannabeyouanymore,"Billie Eilish",81350,https://open.spotify.com/track/40T5GIqQ1CegGm2PTEl8Bu
68,"rockstar (feat. 21 Savage)","Post Malone",81120,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
69,"Let Me Down Slowly","Alec Benjamin",79885,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
70,"Leave Me Alone","Flipp Dinero",79742,https://open.spotify.com/track/14mHfNsSHN0FbLftyjrV9g
71,Money,"Cardi B",79279,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e
72,SAD!,XXXTENTACION,79121,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
73,bellyache,"Billie Eilish",79007,https://open.spotify.com/track/51NFxnQvaosfDDutk0tams
74,"In My Mind",Dynoro,78992,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
75,"Swan Song - From the Motion Picture ""Alita: Battle Angel""","Dua Lipa",78323,https://open.spotify.com/track/5600nq7TiBraBX2jobyJ3l
76,"Lucid Dreams","Juice WRLD",77932,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
77,"ocean eyes","Billie Eilish",77563,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
78,"I Fall Apart","Post Malone",76429,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
79,"3 Nights","Dominic Fike",75705,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u
80,Rise,"Jonas Blue",75551,https://open.spotify.com/track/3KLygy1YWhmrQx0GRs7IOx
81,1999,"Charli XCX",74542,https://open.spotify.com/track/05mAIVLkIWc2d1UBYZBCp8
82,"Pure Water (with Migos)",Mustard,70250,https://open.spotify.com/track/63cd4JkwGgYJrbOizbfmsp
83,"Psycho (feat. Ty Dolla $ign)","Post Malone",70003,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
84,"no tears left to cry","Ariana Grande",69786,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
85,"Faucet Failure","Ski Mask The Slump God",69728,https://open.spotify.com/track/1ThmUihH9dF8EV08ku5AXN
86,"Keanu Reeves",Logic,69507,https://open.spotify.com/track/25F6MWrnFBCXVnpN4n76EK
87,Waiting,KIAN,68900,https://open.spotify.com/track/0TBFJanfWaByPIi3f7RR82
88,Moonlight,XXXTENTACION,68871,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
89,"This Feeling","The Chainsmokers",68114,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl
90,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",67873,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
91,Africa,TOTO,67827,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
92,"Jocelyn Flores",XXXTENTACION,67669,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
93,"I Like Me Better",Lauv,67570,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
94,"I'll Be There","Jess Glynne",65640,https://open.spotify.com/track/73FebDuELlAEinHw1xWJCZ
95,"Don’t Give It Up",SIX60,64253,https://open.spotify.com/track/5YOqfElMeshCt5oRk4yAgx
96,"Shape of You","Ed Sheeran",63589,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
97,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",63006,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
98,Toto,"Drax Project",62534,https://open.spotify.com/track/5JH1NuPiHEB0Wl03rLHNq7
99,"God's Plan",Drake,62485,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
100,breathin,"Ariana Grande",61589,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
101,"I Love It (& Lil Pump)","Kanye West",61050,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
102,"I Like It","Cardi B",60520,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
103,"Best Part (feat. Daniel Caesar)",H.E.R.,60089,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
104,"Say You Won't Let Go","James Arthur",59781,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
105,"Ready Or Not","Church & AP",59739,https://open.spotify.com/track/2TejqRoFYkv0j77YGqnhFs
106,"Beautiful (feat. Camila Cabello)",Bazzi,59694,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
107,"Dreams - 2004 Remaster","Fleetwood Mac",59617,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
108,"Drift Away","Sons Of Zion",59022,https://open.spotify.com/track/2bx4jOMWpCbemnnRWfsMbx
109,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,58459,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
110,"Love Lies (with Normani)",Khalid,58448,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
111,"Lie To Me (feat. Julia Michaels)","5 Seconds of Summer",58409,https://open.spotify.com/track/6GzApXoBQiiAjak3tOQfV3
112,"Don’t Forget Your Roots",SIX60,58267,https://open.spotify.com/track/5mUiad5pDU1wFvIbtKgJKB
113,Closer,SIX60,58028,https://open.spotify.com/track/1kpSmoMmNm3pcCU7MTTpoJ
114,"How To Fly","Sticky Fingers",57958,https://open.spotify.com/track/3jAoLij05OiNndX2XlSRdS
115,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",57704,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
116,"Chi Chi (feat. Chris Brown)","Trey Songz",57619,https://open.spotify.com/track/0UvBmQOhu4DVXJtdzGc5eV
117,"whoa (mind in awe)",XXXTENTACION,57090,https://open.spotify.com/track/7pdF27mSDuPWhppnHAmWHa
118,"The Middle",Zedd,56593,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
119,"Mr. Brightside","The Killers",56584,https://open.spotify.com/track/7oK9VyNzrYvRFo7nQEYkWN
120,"come out and play","Billie Eilish",56545,https://open.spotify.com/track/7wC5eZcFS1Q1BsQ35DU6H4
121,"Woman Like Me (feat. Nicki Minaj)","Little Mix",56483,https://open.spotify.com/track/222B3aljXx6fFwKmFjuBED
122,Perfect,"Ed Sheeran",56307,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
123,"Young Dumb & Broke",Khalid,55630,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
124,"Bright Blue Skies","Mitch James",55439,https://open.spotify.com/track/5zxwumO0laRosoeOvbVSvc
125,"In My Feelings",Drake,55434,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
126,"Falling Down - Bonus Track","Lil Peep",55085,https://open.spotify.com/track/4jvjzW7Hm0yK4LvvE0Paz9
127,"Whatchamacallit (feat. Chris Brown)","Ella Mai",54937,https://open.spotify.com/track/1YLfaRr3QIW1fF3nvDO0gX
128,Trip,"Ella Mai",54918,https://open.spotify.com/track/6CTWathupIiDs7U4InHnDA
129,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,54709,https://open.spotify.com/track/20ZP3Om9DvDazXrNUC7WM2
130,Thunder,"Imagine Dragons",54658,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
131,Nonstop,Drake,54036,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
132,"Girls Have Fun (feat. G-Eazy & Rich The Kid)",Tyga,53747,https://open.spotify.com/track/1NHlyKgtR4roNylOhidKSv
133,"Another One Bites The Dust - Remastered 2011",Queen,53592,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
134,"Nice For What",Drake,53410,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
135,Splashin,"Rich The Kid",53302,https://open.spotify.com/track/79OEIr4J4FHV0O3KrhaXRb
136,"Go Your Own Way - 2004 Remaster","Fleetwood Mac",53300,https://open.spotify.com/track/07GvNcU1WdyZJq3XxP0kZa
137,"Anxiety (with Selena Gomez)","Julia Michaels",52832,https://open.spotify.com/track/1XJ93XskwJf7PCyIVLbNBt
138,"Hotel California - 2013 Remaster",Eagles,52379,https://open.spotify.com/track/40riOy7x9W7GXjyGp4pjAv
139,"Too Good At Goodbyes","Sam Smith",52054,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
140,"Lost in the Fire",Gesaffelstein,51694,https://open.spotify.com/track/7wFybC8jBH3zE139OpCtpG
141,"Rocket Man (I Think It's Going To Be A Long, Long Time)","Elton John",51610,https://open.spotify.com/track/3gdewACMIVMEWVbyb8O9sY
142,"Rum Rage","Sticky Fingers",51590,https://open.spotify.com/track/5uBK8Ap1BCEc4GgMcEjeic
143,"Under Pressure - Remastered",Queen,51402,https://open.spotify.com/track/2fuCquhmrzHpu5xcA1ci9x
144,"Electricity (with Dua Lipa)","Silk City",51268,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
145,"Havana (feat. Young Thug)","Camila Cabello",51045,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
146,"Old News","Mitch James",50982,https://open.spotify.com/track/6o2bqHKLjiuVsa5vUvneAp
147,"Leave Me Lonely","Hilltop Hoods",50946,https://open.spotify.com/track/03Pg5wDlaYAZlTNLeAfl2r
148,"Don't Stop Believin'",Journey,50845,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
149,Silence,Marshmello,50841,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
150,"Armed And Dangerous","Juice WRLD",50358,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX
151,"Thinking out Loud","Ed Sheeran",50264,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg
152,"Don't Stop Me Now - 2011 Mix",Queen,50074,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7
153,"God is a woman","Ariana Grande",50008,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
154,"my boy","Billie Eilish",49892,https://open.spotify.com/track/0FQhAHyHGsrbSHvDURmFPn
155,"Woke Up Late","Drax Project",49871,https://open.spotify.com/track/4wrct9Dl3MSuszkggIpvbK
156,"Don't Call Me Up",Mabel,49762,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
157,"Lucky You (feat. Joyner Lucas)",Eminem,49697,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
158,"Red Red Wine",UB40,49154,https://open.spotify.com/track/1vYew137WJ69SFp9oez3xm
159,broken,lovelytheband,49093,https://open.spotify.com/track/6XcfKZvJio9Z0fQy11GnNX
160,"Jackie Chan",Tiësto,49063,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
161,"No Role Modelz","J. Cole",49023,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
162,"Swervin (feat. 6ix9ine)","A Boogie Wit da Hoodie",48968,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
163,HUMBLE.,"Kendrick Lamar",48670,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
164,Closer,"The Chainsmokers",48509,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
165,Rivers,SIX60,47771,https://open.spotify.com/track/25qfmrJIuw6TAvXoZ0phzb
166,"Sweet Home Alabama","Lynyrd Skynyrd",47025,https://open.spotify.com/track/7e89621JPkKaeDSTQ3avtg
167,"Not Done Yet","Sticky Fingers",46919,https://open.spotify.com/track/0bGeJAKs5broSXPycMr7pN
168,"Tiny Dancer","Elton John",46851,https://open.spotify.com/track/2TVxnKdb3tqe1nhQWwwZCO
169,"I'm Yours","Jason Mraz",46654,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW
170,"Only To Be",SIX60,45773,https://open.spotify.com/track/1yaFHifoHlN5MEtL5YEgA4
171,Believer,"Imagine Dragons",45701,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
172,"One Kiss (with Dua Lipa)","Calvin Harris",45619,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
173,"Look Alive (feat. Drake)","BlocBoy JB",45432,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
174,"Startender (feat. Offset and Tyga)","A Boogie Wit da Hoodie",45268,https://open.spotify.com/track/0jAfdqv18goRTUxm3ilRjb
175,"Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld",45221,https://open.spotify.com/track/5Gu0PDLN4YJeW75PpBSg9p
176,IDGAF,"Dua Lipa",45131,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
177,Confidence,"Ocean Alley",45056,https://open.spotify.com/track/7to68V64Cu6zk0UDo5tyw3
178,"Tennessee Whiskey","Chris Stapleton",45036,https://open.spotify.com/track/3fqwjXwUGN6vbzIwvyFMhx
179,"Brown Eyed Girl","Van Morrison",44908,https://open.spotify.com/track/3yrSvpt2l1xhsV9Em88Pul
180,OTW,Khalid,44867,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
181,Happier,"Ed Sheeran",44670,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB
182,"No Brainer","DJ Khaled",44595,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
183,"Someone You Loved","Lewis Capaldi",44469,https://open.spotify.com/track/2TIlqbIneP0ZY1O0EzYLlc
184,"Speechless (feat. Erika Sirola)","Robin Schulz",44419,https://open.spotify.com/track/1rCcsYnmqbMYdkG7kS9GC5
185,Natural,"Imagine Dragons",44337,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT
186,"Everywhere - 2017 Remaster","Fleetwood Mac",44313,https://open.spotify.com/track/254bXAqt3zP6P50BdQvEsq
187,"No Stylist (feat. Drake)","French Montana",44208,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A
188,"Castle on the Hill","Ed Sheeran",44042,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
189,"Kiss and Make Up","Dua Lipa",44010,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3
190,"Suncity (feat. Empress Of)",Khalid,43847,https://open.spotify.com/track/4AhSkRYioEIfGvCV19peYN
191,"Summer Of '69","Bryan Adams",43818,https://open.spotify.com/track/6N1EjQjnvhOjFrF6oUmGPa
192,1950,"King Princess",43770,https://open.spotify.com/track/0CZ8lquoTX2Dkg7Ak2inwA
193,changes,XXXTENTACION,43560,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
194,"Under the Bridge","Red Hot Chili Peppers",43314,https://open.spotify.com/track/3d9DChrdc6BOeFsbrZ3Is0
195,"Happy Now",Kygo,43287,https://open.spotify.com/track/14sOS5L36385FJ3OL8hew4
196,Sugar,"Peking Duk",43203,https://open.spotify.com/track/1GLM0M9DA62xZsyp2UNq7i
197,"I Wanna Dance with Somebody (Who Loves Me)","Whitney Houston",43162,https://open.spotify.com/track/2tUBqZG2AbRi7Q0BIrVrEj
198,"REEL IT IN",Aminé,43007,https://open.spotify.com/track/5qHirGR7M9tdm6C17DlzSY
199,"you should see me in a crown","Billie Eilish",42945,https://open.spotify.com/track/6vsV4D8BM6PioRr1UOx0n2
200,"Party In The U.S.A.","Miley Cyrus",42899,https://open.spotify.com/track/3E7dfMvvCLUddWissuqMwr
