,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Dance Monkey","Tones And I",439073,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
2,Circles,"Post Malone",327055,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
3,"HIGHEST IN THE ROOM","Travis Scott",317554,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
4,Memories,"Maroon 5",268816,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
5,"Catching Feelings (feat. SIX60)","Drax Project",267862,https://open.spotify.com/track/0gCNs3jCCDhObAK0MRghtv
6,"10,000 Hours (with Justin Bieber)","Dan + Shay",251965,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
7,"hot girl bummer",blackbear,228853,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
8,"Lights Up","Harry Styles",221034,https://open.spotify.com/track/2plLJpUcYPFrl1sW2pMG63
9,Señorita,"Shawn Mendes",209674,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
10,"Someone You Loved","Lewis Capaldi",200269,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
11,"Beautiful People (feat. Khalid)","Ed Sheeran",199078,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
12,"How Do You Sleep?","Sam Smith",187157,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
13,"The Greatest",SIX60,186183,https://open.spotify.com/track/0xEaVqAEKMgdxza2tkOeFB
14,"Please Don't Go",SIX60,185749,https://open.spotify.com/track/64npYucYU4rwTSsz9Cm134
15,Engineers,"Hp Boyz",172223,https://open.spotify.com/track/2WKAty6EEiV8Lt8dAnRAdy
16,"Truth Hurts",Lizzo,161239,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
17,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",160618,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
18,"It's You","Ali Gatie",155192,https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq
19,Lalala,Y2K,150414,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
20,"I Don't Care (with Justin Bieber)","Ed Sheeran",149364,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
21,"Good as Hell",Lizzo,148121,https://open.spotify.com/track/3Yh9lZcWyKrK9GjbhuS0hR
22,"No Guidance (feat. Drake)","Chris Brown",145708,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
23,"Goodbyes (Feat. Young Thug)","Post Malone",141236,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
24,"fuck, i'm lonely",Lauv,138789,https://open.spotify.com/track/322tcqPhma7F6hfCeLisx0
25,Graveyard,Halsey,136707,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2
