,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,ROXANNE,"Arizona Zervas",438977,https://open.spotify.com/track/1ZPWWSwCkxKfqdp4H0RFCo
2,"Dance Monkey","Tones And I",370660,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
3,"Please Don't Go",SIX60,359459,https://open.spotify.com/track/5caY6lIFeI2du0TpgCSRP1
4,"The Greatest",SIX60,329918,https://open.spotify.com/track/2OmbLtdHJn3u9haCQXODl6
5,Circles,"Post Malone",304091,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
6,Memories,"Maroon 5",296119,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
7,"Long Gone",SIX60,286865,https://open.spotify.com/track/4PFAQAuJ9dEgamYO88Zp9P
8,"hot girl bummer",blackbear,285595,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
9,Raining,SIX60,272171,https://open.spotify.com/track/2FUFFJNRIr0XnWWlL3zfYb
10,"Catching Feelings (feat. SIX60)","Drax Project",259392,https://open.spotify.com/track/0gCNs3jCCDhObAK0MRghtv
11,Ghosts,SIX60,236015,https://open.spotify.com/track/3vI8Wh00NMht0acw2vKKx5
12,"Don't Start Now","Dua Lipa",232036,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
13,"Never Enough",SIX60,225618,https://open.spotify.com/track/0irgkspMpvzCCg9LSevt9i
14,"Lose You To Love Me","Selena Gomez",217246,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5
15,"HIGHEST IN THE ROOM","Travis Scott",215878,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
16,Tomorrow,SIX60,205516,https://open.spotify.com/track/5YOgH5HmXb1ydRrnsAcdiA
17,"10,000 Hours (with Justin Bieber)","Dan + Shay",190746,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
18,"Someone You Loved","Lewis Capaldi",188943,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
19,"Ride It",Regard,187407,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
20,Sundown,SIX60,181042,https://open.spotify.com/track/4WEAdAPGiyI6LIMlHGfhdZ
21,Señorita,"Shawn Mendes",171201,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
22,Breathe,SIX60,171104,https://open.spotify.com/track/2cCtO1UNqiWM5sljvi2mR8
23,Engineers,"Hp Boyz",166020,https://open.spotify.com/track/2WKAty6EEiV8Lt8dAnRAdy
24,"Bitter End",SIX60,165942,https://open.spotify.com/track/6WhpmZoeZw9DlRVQpr2HDI
25,"Trampoline (with ZAYN)",SHAED,162383,https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k
26,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",156030,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
27,"Beautiful People (feat. Khalid)","Ed Sheeran",154554,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
28,"Yellow Hearts","Ant Saunders",146754,https://open.spotify.com/track/20JtELGPfOAMq7FpUt8eSM
29,"Lights Up","Harry Styles",144703,https://open.spotify.com/track/2plLJpUcYPFrl1sW2pMG63
30,"Follow God","Kanye West",143320,https://open.spotify.com/track/2QpGZOhTCHHiKmpSO9FW4h
31,"How Do You Sleep?","Sam Smith",132482,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
32,"It's You","Ali Gatie",131032,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
33,"I Don't Care (with Justin Bieber)","Ed Sheeran",129081,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
34,"Good as Hell (feat. Ariana Grande) - Remix",Lizzo,125893,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd
35,Liar,"Camila Cabello",121441,https://open.spotify.com/track/7LzouaWGFCy4tkXDOOnEyM
36,"bad guy","Billie Eilish",118373,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
37,Graveyard,Halsey,117734,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2
38,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",117197,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
39,Motivation,Normani,112125,https://open.spotify.com/track/0rIAC4PXANcKmitJfoqmVm
40,I.F.L.Y.,Bazzi,111814,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD
41,"Truth Hurts",Lizzo,111562,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
42,"No Guidance (feat. Drake)","Chris Brown",108472,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
43,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",105264,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
44,"Goodbyes (Feat. Young Thug)","Post Malone",103131,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
45,"Bad N Bouj","Hp Boyz",103028,https://open.spotify.com/track/3XV2EL4JquJ7BEA4Tyi8Gl
46,"Look At Her Now","Selena Gomez",102215,https://open.spotify.com/track/4yI3HpbSFSgFZtJP2kDe5m
47,Lalala,Y2K,99213,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
48,"223's (feat. 9lokknine)","YNW Melly",98809,https://open.spotify.com/track/4sjiIpEv617LDXaidKioOI
49,Vibes,SIX60,93903,https://open.spotify.com/track/5EKITWJXROxWdc0bcRrMLy
50,"Old Town Road - Remix","Lil Nas X",93433,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
51,Teeth,"5 Seconds of Summer",92741,https://open.spotify.com/track/26wLOs3ZuHJa2Ihhx6QIE6
52,"The Git Up","Blanco Brown",91762,https://open.spotify.com/track/2KKijf6Ett4kmVNJze2roh
53,Ransom,"Lil Tecca",89527,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
54,"Piece Of Your Heart",MEDUZA,88369,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
55,"Slide Away","Miley Cyrus",85998,https://open.spotify.com/track/44ADyYoY5liaRa3EOAl4uf
56,Juicy,"Doja Cat",85313,https://open.spotify.com/track/7f5trao56t7sB7f14QDTmp
57,"RNP (feat. Anderson .Paak)",Cordae,84534,https://open.spotify.com/track/5lw8Mgb4LyhriPIC86gV6e
58,Shallow,"Lady Gaga",84099,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
59,Trigger,"Major Lazer",83919,https://open.spotify.com/track/0Z26mbSHJ1dkUu7g9DDgif
60,Panini,"Lil Nas X",83365,https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv
61,"Eastside (with Halsey & Khalid)","benny blanco",81992,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
62,Bruises,"Lewis Capaldi",80819,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
63,"Don’t Forget Your Roots",SIX60,79511,https://open.spotify.com/track/5mUiad5pDU1wFvIbtKgJKB
64,"Lose Control",MEDUZA,78134,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
65,"3 Nights","Dominic Fike",77491,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u
66,"Good Thing (with Kehlani)",Zedd,77320,https://open.spotify.com/track/5aUSEPNd3m5xliFK4pn5mU
67,Misunderstood,"Youngn Lipz",77293,https://open.spotify.com/track/0aZMdAA6pg0IdH1r9MF5sT
68,"fuck, i'm lonely (with Anne-Marie) - from “13 Reasons Why: Season 3”",Lauv,76178,https://open.spotify.com/track/4wopYJ5wpYOM6ogm2Jugnw
69,"Talk (feat. Disclosure)",Khalid,75505,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
70,"Higher Love",Kygo,73297,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
71,Lonely,Diplo,72573,https://open.spotify.com/track/4fwo6czG5nvOQMzhOto1ya
72,Candy,"Doja Cat",72416,https://open.spotify.com/track/1VJwtWR6z7SpZRwipI12be
73,"Find an Island",BENEE,71981,https://open.spotify.com/track/4DnKssL3N9jv5aox9Xsavc
74,"Nice To Meet Ya","Niall Horan",71966,https://open.spotify.com/track/3cphb8kdsjElYR7r5icK3H
75,"Hot (Remix) [feat. Gunna and Travis Scott]","Young Thug",71950,https://open.spotify.com/track/56AMYGJzxBO6p8v0wEe9de
76,"Dreams - 2004 Remaster","Fleetwood Mac",71352,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
77,Better,Khalid,71000,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
78,"If I Can't Have You","Shawn Mendes",69547,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
79,"All This Time","Drax Project",69519,https://open.spotify.com/track/0KoMTbaLsbEYWfouzjvzCy
80,"Rushing Back",Flume,69264,https://open.spotify.com/track/2zoNNEAyPK2OGDfajardlY
81,"Only Human","Jonas Brothers",68637,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk
82,Lover,"Taylor Swift",68501,https://open.spotify.com/track/1dGr1c8CrMLDpV6mPbImSI
83,Feelings,Lauv,68099,https://open.spotify.com/track/1cL3ucXzG2hj3XOUPIWdvZ
84,"Don’t Give It Up",SIX60,66209,https://open.spotify.com/track/5YOqfElMeshCt5oRk4yAgx
85,"Stuck In A Dream (feat. Gunna)","Lil Mosey",65619,https://open.spotify.com/track/7iHHxY2NLlJRAmlAmC4ahQ
86,"Good as Hell",Lizzo,64841,https://open.spotify.com/track/3Yh9lZcWyKrK9GjbhuS0hR
87,Soaked,BENEE,64751,https://open.spotify.com/track/4zIiarkbaDt2cm6sukb1Xt
88,"One Thing Right",Marshmello,64546,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
89,"Take What You Want (feat. Ozzy Osbourne & Travis Scott)","Post Malone",64162,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw
90,July,"Noah Cyrus",64102,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
91,"Kia Mau Ki Tō Ūkaipō / Don't Forget Your Roots",SIX60,63631,https://open.spotify.com/track/31IswXMaj0dtqfbA8NuGqJ
92,Youngblood,"5 Seconds of Summer",63549,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
93,Shotgun,"George Ezra",63435,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
94,"Make It Right (feat. Lauv)",BTS,63185,https://open.spotify.com/track/314ZkcV7oLWG8yWE7LABvH
95,Sucker,"Jonas Brothers",62276,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
96,"Go Your Own Way - 2004 Remaster","Fleetwood Mac",61922,https://open.spotify.com/track/07GvNcU1WdyZJq3XxP0kZa
97,"Come Home","Sons Of Zion",61894,https://open.spotify.com/track/2ASU8fV9hVvE2Aa0r8lrwE
98,Africa,TOTO,61103,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
99,"Money In The Grave (Drake ft. Rick Ross)",Drake,60893,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
100,"Saturday Nights",Khalid,60875,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
101,"Bohemian Rhapsody - 2011 Mix",Queen,60718,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
102,"Hate Me (with Juice WRLD)","Ellie Goulding",60384,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
103,Wow.,"Post Malone",60359,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
104,"Never Seen the Rain","Tones And I",59531,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
105,"Say You Won't Let Go","James Arthur",59315,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
106,Happier,Marshmello,59264,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
107,Paradise,Bazzi,59129,https://open.spotify.com/track/0Rx0DJI556Ix5gBny6EWmn
108,"Rocket Man (I Think It's Going To Be A Long, Long Time)","Elton John",59060,https://open.spotify.com/track/3gdewACMIVMEWVbyb8O9sY
109,Give,"Stan Walker",58782,https://open.spotify.com/track/1a7iNqElTpHdq92rZ2WYyG
110,"lovely (with Khalid)","Billie Eilish",57066,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
111,"Only To Be",SIX60,57010,https://open.spotify.com/track/1yaFHifoHlN5MEtL5YEgA4
112,"everything i wanted","Billie Eilish",56459,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
113,"Down Like That (feat. Rick Ross, Lil Baby & S-X)",KSI,56383,https://open.spotify.com/track/4etKC4ngPKsQDHUMnYgV3A
114,"Don't Stop Believin'",Journey,56377,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
115,Closer,SIX60,56199,https://open.spotify.com/track/1kpSmoMmNm3pcCU7MTTpoJ
116,"when the party's over","Billie Eilish",56136,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
117,"Mr. Brightside","The Killers",56083,https://open.spotify.com/track/7d8GetOsjbxYnlo6Y9e5Kw
118,"The London (feat. J. Cole & Travis Scott)","Young Thug",55923,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
119,"I Like Me Better",Lauv,55911,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
120,"Takeaway (feat. Lennon Stella)","The Chainsmokers",55889,https://open.spotify.com/track/63VyEdzMM3w4ZQ1WtARa2S
121,"The Weekend - Funk Wav Remix",SZA,54607,https://open.spotify.com/track/0P6AWOA4LG1XOctzaVu5tt
122,"SICKO MODE","Travis Scott",54582,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
123,"Dancing With A Stranger (with Normani)","Sam Smith",54058,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
124,"Bad To You (with Normani & Nicki Minaj)","Ariana Grande",54045,https://open.spotify.com/track/7vJS1DPc3FzBtqBs8n3mW5
125,Chanel,"Frank Ocean",53935,https://open.spotify.com/track/6Nle9hKrkL1wQpwNfEkxjh
126,Blueprint,"Hp Boyz",53791,https://open.spotify.com/track/7g5P2Jf8eUBBPKXqC1SPKG
127,"boyfriend (with Social House)","Ariana Grande",53475,https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t
128,"Without Me",Halsey,53233,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
129,"rockstar (feat. 21 Savage)","Post Malone",52746,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
130,VALENTINO,24kGoldn,52381,https://open.spotify.com/track/0c7K73roy6RW4ebDkf4yGh
131,"I Fall Apart","Post Malone",52340,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
132,"Choose (feat. Hamo Dell)","Stan Walker",52257,https://open.spotify.com/track/1OhrU4btsMvWXcRn5xB70k
133,2002,Anne-Marie,52240,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
134,"Body (feat. brando)","Loud Luxury",52056,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
135,"With Or Without You - Remastered",U2,51968,https://open.spotify.com/track/6ADSaE87h8Y3lccZlBJdXH
136,"How To Fly","Sticky Fingers",51930,https://open.spotify.com/track/3jAoLij05OiNndX2XlSRdS
137,"Be Alright","Dean Lewis",51846,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
138,"Shape of You","Ed Sheeran",51462,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
139,"MIDDLE CHILD","J. Cole",51433,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
140,Painkiller,Ruel,51252,https://open.spotify.com/track/1YlulsUKDduOmC7WxvXYPW
141,"The Less I Know The Better","Tame Impala",50990,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
142,"Lucid Dreams","Juice WRLD",50496,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
143,Special,SIX60,50419,https://open.spotify.com/track/0IM7W9Uj3tDepqO2Ey042W
144,"Harleys In Hawaii","Katy Perry",50390,https://open.spotify.com/track/5nCthAh3jt4xKuLJAifAaR
145,"Cross Me (feat. Chance the Rapper & PnB Rock)","Ed Sheeran",50382,https://open.spotify.com/track/4wuCQX7JvAZLlrcmH4AeZF
146,"Tiny Dancer","Elton John",49966,https://open.spotify.com/track/2TVxnKdb3tqe1nhQWwwZCO
147,"Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign)","Megan Thee Stallion",49948,https://open.spotify.com/track/5N1o6d8zGcSZSeMFkOUQOk
148,"Jerry Sprunger (with T-Pain)","Tory Lanez",49763,https://open.spotify.com/track/0mTKJnVf6GcujyDr1PZn0Q
149,Rivers,SIX60,49731,https://open.spotify.com/track/25qfmrJIuw6TAvXoZ0phzb
150,"Hotel California - 2013 Remaster",Eagles,49308,https://open.spotify.com/track/40riOy7x9W7GXjyGp4pjAv
151,"Sweet Home Alabama","Lynyrd Skynyrd",49270,https://open.spotify.com/track/7e89621JPkKaeDSTQ3avtg
152,"Party In The U.S.A.","Miley Cyrus",49201,https://open.spotify.com/track/3E7dfMvvCLUddWissuqMwr
153,"7 rings","Ariana Grande",48618,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
154,"Brown Eyed Girl","Van Morrison",48444,https://open.spotify.com/track/3yrSvpt2l1xhsV9Em88Pul
155,"Love Songs","Kaash Paige",48029,https://open.spotify.com/track/6ABrDJwa6iVFuT1O1F9ZUm
156,"Slice of Heaven","Dave Dobbyn",47962,https://open.spotify.com/track/1shSAteQfBSAl7CBw4yeSm
157,"You Need To Calm Down","Taylor Swift",47766,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
158,"Always on My Mind","Tiki Taane",47678,https://open.spotify.com/track/19cxRMqCzpYNU4wXcMj8jA
159,"Always Remember Us This Way","Lady Gaga",47632,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
160,Easy,"Camila Cabello",47458,https://open.spotify.com/track/46D0hYb1B7qiU33VtXt21W
161,"Rescue Me",OneRepublic,47389,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
162,"Taste (feat. Offset)",Tyga,47361,https://open.spotify.com/track/2toVe5hfuIi97ytDPDbQFt
163,"Rum Rage","Sticky Fingers",47273,https://open.spotify.com/track/5uBK8Ap1BCEc4GgMcEjeic
164,"What Am I","Why Don't We",47176,https://open.spotify.com/track/0TMGV2zMZXOILVtQLtkI3G
165,"Summer Of '69","Bryan Adams",47139,https://open.spotify.com/track/6N1EjQjnvhOjFrF6oUmGPa
166,"Ballin' (with Roddy Ricch)",Mustard,47094,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
167,"Lost In Japan","Shawn Mendes",46898,https://open.spotify.com/track/79esEXlqqmq0GPz0xQSZTV
168,"Remember The Name (feat. Eminem & 50 Cent)","Ed Sheeran",46874,https://open.spotify.com/track/0AtP8EkGPn6SwxKDaUuXec
169,"Love Me","Lil Tecca",46766,https://open.spotify.com/track/4e0FYxSROat25pH16zMTZI
170,"Sweet but Psycho","Ava Max",46407,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
171,"Jocelyn Flores",XXXTENTACION,46194,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
172,Glitter,BENEE,46192,https://open.spotify.com/track/23TPP1eeElFfvYVznskwCY
173,"Used To Love (with Dean Lewis)","Martin Garrix",46138,https://open.spotify.com/track/7pWK1kMgHy5lNNiIfuRbkP
174,"Dancing On My Own","Calum Scott",45735,https://open.spotify.com/track/2BOqDYLOJBiMOXShCV1neZ
175,Perfect,"Ed Sheeran",45616,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
176,"I Still Haven't Found What I'm Looking For",U2,45387,https://open.spotify.com/track/6wpGqhRvJGNNXwWlPmkMyO
177,"Girls Like You (feat. Cardi B)","Maroon 5",45364,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
