,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"break up with your girlfriend, i'm bored","Ariana Grande",443543,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
2,"7 rings","Ariana Grande",434010,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
3,"bury a friend","Billie Eilish",344660,https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP
4,Wow.,"Post Malone",328402,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
5,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",314300,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
6,Talk,Khalid,286314,https://open.spotify.com/track/0rTV5WefWd1J3OwIheTzxM
7,"Dancing With A Stranger (with Normani)","Sam Smith",247364,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
8,"Without Me",Halsey,230024,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
9,"thank u, next","Ariana Grande",223857,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
10,"Sweet but Psycho","Ava Max",214933,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
11,Shallow,"Lady Gaga",209120,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
12,"MIDDLE CHILD","J. Cole",205624,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
13,Happier,Marshmello,197236,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
14,"i'm so tired...",Lauv,188511,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
15,Soaked,Bene,187849,https://open.spotify.com/track/70TEuKwiK0bd5phEQkbvT4
16,"Please Me","Cardi B",186459,https://open.spotify.com/track/0PG9fbaaHFHfre2gUVo7AN
17,Thotiana,Blueface,183859,https://open.spotify.com/track/3oh6SCCeLuXhFpEyepla6G
18,Better,Khalid,180765,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
19,"Eastside (with Halsey & Khalid)","benny blanco",175998,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
20,"Saturday Nights",Khalid,169031,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
21,Shotgun,"George Ezra",162002,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
22,"a lot","21 Savage",160745,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d
23,"Body (feat. brando)","Loud Luxury",147473,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
24,"Who Do You Love","The Chainsmokers",146522,https://open.spotify.com/track/11cDEev79fPKi6uJCjUhu8
25,"Giant (with Rag'n'Bone Man)","Calvin Harris",146280,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd
26,"SICKO MODE","Travis Scott",145104,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
27,"Going Bad (feat. Drake)","Meek Mill",142661,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
28,"Always Remember Us This Way","Lady Gaga",136428,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
29,"Nights Like This (feat. Ty Dolla $ign)",Kehlani,135249,https://open.spotify.com/track/7e4KQkp5ZR1gXCAalRjX6B
30,"when the party's over","Billie Eilish",133748,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
31,"Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson",131279,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF
32,bloodline,"Ariana Grande",130810,https://open.spotify.com/track/2hloaUoRonYssMuqLCBLTX
33,imagine,"Ariana Grande",130404,https://open.spotify.com/track/39LmTF9RgyakzSYX8txrow
34,NASA,"Ariana Grande",129307,https://open.spotify.com/track/4SPu0Ql902hTVXkBoNIYtq
35,"Bad Liar","Imagine Dragons",129263,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
36,needy,"Ariana Grande",128910,https://open.spotify.com/track/1TEL6MlSSVLSdhOSddidlJ
37,"Love Someone","Lukas Graham",127943,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r
38,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",123894,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
39,Youngblood,"5 Seconds of Summer",122661,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
40,"bad idea","Ariana Grande",121403,https://open.spotify.com/track/7EQpvVujgytLVY8vKiDHAg
41,Vibes,SIX60,120170,https://open.spotify.com/track/5EKITWJXROxWdc0bcRrMLy
42,"fake smile","Ariana Grande",115486,https://open.spotify.com/track/3wFLWP0FcIqHK1wb1CPthQ
43,lovely,"Billie Eilish",114671,https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf
44,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",113152,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z
45,"Be Alright","Dean Lewis",110921,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
46,"Mo Bamba","Sheck Wes",108930,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
47,"So Close",NOTD,108614,https://open.spotify.com/track/7FjZU7XFs7P9jHI9Z0yRhK
48,"Look Back at It","A Boogie Wit da Hoodie",106921,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8
49,"Lost In Japan","Shawn Mendes",106065,https://open.spotify.com/track/79esEXlqqmq0GPz0xQSZTV
50,"Better Now","Post Malone",104633,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
51,Undecided,"Chris Brown",100507,https://open.spotify.com/track/7uiBocndm12aKbsdnQ3Scx
52,"Promises (with Sam Smith)","Calvin Harris",100303,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
53,Robbery,"Juice WRLD",98672,https://open.spotify.com/track/44ShclXTOOnYtt5CnCDeGV
54,2002,Anne-Marie,95480,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
55,"High Hopes","Panic! At The Disco",95247,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
56,"Bohemian Rhapsody - 2011 Mix",Queen,94455,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
57,"Murder On My Mind","YNW Melly",94075,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
58,ghostin,"Ariana Grande",93967,https://open.spotify.com/track/4lD7gHKF1e8Y9stQuVezZB
59,"Pure Water (with Migos)",Mustard,92993,https://open.spotify.com/track/63cd4JkwGgYJrbOizbfmsp
60,"Girls Like You (feat. Cardi B)","Maroon 5",92152,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
61,"Let You Love Me","Rita Ora",90335,https://open.spotify.com/track/5Fla3zyOCcIRqrDoKLU0DP
62,"11 Minutes (with Halsey feat. Travis Barker)",YUNGBLUD,89439,https://open.spotify.com/track/4mGdjNMo0RonTlOEb7cYg4
63,365,Zedd,88366,https://open.spotify.com/track/2XWjPtKdi5sucFYtVav07d
64,"Taste (feat. Offset)",Tyga,87576,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
65,"7 Minutes","Dean Lewis",87295,https://open.spotify.com/track/2BkyYZmU4JuWW2sYi9EzpC
66,"Drip Too Hard (Lil Baby & Gunna)","Lil Baby",86484,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
67,"Ruin My Life","Zara Larsson",82882,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU
68,"6 Figures",Kings,80440,https://open.spotify.com/track/1Q8OgsmxcnoGev6T7KUenD
69,"Let Me Down Slowly","Alec Benjamin",80203,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
70,"rockstar (feat. 21 Savage)","Post Malone",79829,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
71,SAD!,XXXTENTACION,79335,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
72,Money,"Cardi B",79120,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e
73,"in my head","Ariana Grande",78603,https://open.spotify.com/track/4T652DlATVHe0jdLKaN3Bw
74,"Leave Me Alone","Flipp Dinero",78485,https://open.spotify.com/track/14mHfNsSHN0FbLftyjrV9g
75,Hope,"The Chainsmokers",78303,https://open.spotify.com/track/4BiiOzZCrXEzHRLYcYFiD5
76,"Wake Up in the Sky","Gucci Mane",77486,https://open.spotify.com/track/2G1tXoGBaEMJ7FKGnkf6ud
77,"Lucid Dreams","Juice WRLD",77328,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
78,"I Fall Apart","Post Malone",76365,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
79,"In My Mind",Dynoro,75003,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
80,idontwannabeyouanymore,"Billie Eilish",74237,https://open.spotify.com/track/40T5GIqQ1CegGm2PTEl8Bu
81,"ocean eyes","Billie Eilish",72026,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
82,"Faucet Failure","Ski Mask The Slump God",70821,https://open.spotify.com/track/1ThmUihH9dF8EV08ku5AXN
83,"Swan Song - From the Motion Picture ""Alita: Battle Angel""","Dua Lipa",70774,https://open.spotify.com/track/5600nq7TiBraBX2jobyJ3l
84,"Psycho (feat. Ty Dolla $ign)","Post Malone",70383,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
85,bellyache,"Billie Eilish",70371,https://open.spotify.com/track/51NFxnQvaosfDDutk0tams
86,"make up","Ariana Grande",69407,https://open.spotify.com/track/27356GVuMPFWiJSZCragoM
87,Moonlight,XXXTENTACION,68459,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
88,Rise,"Jonas Blue",68458,https://open.spotify.com/track/3KLygy1YWhmrQx0GRs7IOx
89,"3 Nights","Dominic Fike",68406,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u
90,Waiting,KIAN,67899,https://open.spotify.com/track/0TBFJanfWaByPIi3f7RR82
91,"Don’t Give It Up",SIX60,67674,https://open.spotify.com/track/5YOqfElMeshCt5oRk4yAgx
92,Africa,TOTO,66984,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
93,"Jocelyn Flores",XXXTENTACION,66711,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
94,"I Like Me Better",Lauv,66029,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
95,"no tears left to cry","Ariana Grande",64723,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
96,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",64450,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
97,1999,"Charli XCX",63936,https://open.spotify.com/track/05mAIVLkIWc2d1UBYZBCp8
98,"This Feeling","The Chainsmokers",63875,https://open.spotify.com/track/4NBTZtAt1F13VvlSKe6KTl
99,"I'll Be There","Jess Glynne",62779,https://open.spotify.com/track/73FebDuELlAEinHw1xWJCZ
100,"Shape of You","Ed Sheeran",62318,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
101,"Don’t Forget Your Roots",SIX60,61534,https://open.spotify.com/track/5mUiad5pDU1wFvIbtKgJKB
102,Closer,SIX60,61288,https://open.spotify.com/track/1kpSmoMmNm3pcCU7MTTpoJ
103,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",60654,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
104,"I Like It","Cardi B",59943,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
105,"Say You Won't Let Go","James Arthur",59929,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
106,"Ready Or Not","Church & AP",59734,https://open.spotify.com/track/2TejqRoFYkv0j77YGqnhFs
107,"God's Plan",Drake,59543,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn
108,Toto,"Drax Project",59442,https://open.spotify.com/track/5JH1NuPiHEB0Wl03rLHNq7
109,"Best Part (feat. Daniel Caesar)",H.E.R.,59381,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
110,"I Love It (& Lil Pump)","Kanye West",58937,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
111,"Dreams - 2004 Remaster","Fleetwood Mac",58555,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
112,"Bright Blue Skies","Mitch James",58320,https://open.spotify.com/track/5zxwumO0laRosoeOvbVSvc
113,"Don't Call Me Up",Mabel,58287,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
114,"Drift Away","Sons Of Zion",58211,https://open.spotify.com/track/2bx4jOMWpCbemnnRWfsMbx
115,"Keanu Reeves",Logic,57137,https://open.spotify.com/track/25F6MWrnFBCXVnpN4n76EK
116,"Another One Bites The Dust - Remastered 2011",Queen,56803,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
117,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",56743,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
118,"Swervin (feat. 6ix9ine)","A Boogie Wit da Hoodie",56519,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
119,"Beautiful (feat. Camila Cabello)",Bazzi,56263,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
120,"The Middle",Zedd,56222,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
121,Splashin,"Rich The Kid",56051,https://open.spotify.com/track/79OEIr4J4FHV0O3KrhaXRb
122,"Mr. Brightside","The Killers",55833,https://open.spotify.com/track/7oK9VyNzrYvRFo7nQEYkWN
123,"Love Lies (with Normani)",Khalid,55216,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
124,"Young Dumb & Broke",Khalid,55166,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
125,"Falling Down - Bonus Track","Lil Peep",54828,https://open.spotify.com/track/4jvjzW7Hm0yK4LvvE0Paz9
126,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,54745,https://open.spotify.com/track/20ZP3Om9DvDazXrNUC7WM2
127,Perfect,"Ed Sheeran",54688,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
128,"How To Fly","Sticky Fingers",54486,https://open.spotify.com/track/3jAoLij05OiNndX2XlSRdS
129,"No Role Modelz","J. Cole",54414,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
130,"Arms Around You (feat. Maluma & Swae Lee)",XXXTENTACION,53938,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
131,"Don't Stop Me Now - 2011 Mix",Queen,53911,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7
132,"Old News","Mitch James",53857,https://open.spotify.com/track/6o2bqHKLjiuVsa5vUvneAp
133,"Armed And Dangerous","Juice WRLD",53716,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX
134,"In My Feelings",Drake,53651,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
135,"Rocket Man (I Think It's Going To Be A Long, Long Time)","Elton John",53130,https://open.spotify.com/track/3gdewACMIVMEWVbyb8O9sY
136,Thunder,"Imagine Dragons",53125,https://open.spotify.com/track/1zB4vmk8tFRmM9UULNzbLB
137,"whoa (mind in awe)",XXXTENTACION,52963,https://open.spotify.com/track/7pdF27mSDuPWhppnHAmWHa
138,"Under Pressure - Remastered",Queen,52358,https://open.spotify.com/track/2fuCquhmrzHpu5xcA1ci9x
139,Trip,"Ella Mai",52313,https://open.spotify.com/track/6CTWathupIiDs7U4InHnDA
140,"Hotel California - 2013 Remaster",Eagles,52258,https://open.spotify.com/track/40riOy7x9W7GXjyGp4pjAv
141,"Nice For What",Drake,52237,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw
142,"Woman Like Me (feat. Nicki Minaj)","Little Mix",52007,https://open.spotify.com/track/222B3aljXx6fFwKmFjuBED
143,Rivers,SIX60,51966,https://open.spotify.com/track/25qfmrJIuw6TAvXoZ0phzb
144,breathin,"Ariana Grande",51320,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
145,Nonstop,Drake,51187,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
146,"Girls Have Fun (feat. G-Eazy & Rich The Kid)",Tyga,51076,https://open.spotify.com/track/1NHlyKgtR4roNylOhidKSv
147,"Too Good At Goodbyes","Sam Smith",51028,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
148,Silence,Marshmello,50901,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
149,"Go Your Own Way - 2004 Remaster","Fleetwood Mac",50885,https://open.spotify.com/track/07GvNcU1WdyZJq3XxP0kZa
150,"come out and play","Billie Eilish",50882,https://open.spotify.com/track/7wC5eZcFS1Q1BsQ35DU6H4
151,"Don't Stop Believin'",Journey,50563,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
152,HUMBLE.,"Kendrick Lamar",50402,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
153,"Red Room",Offset,50339,https://open.spotify.com/track/2MJdgSby3DtSS7bUJx2cly
154,"Lucky You (feat. Joyner Lucas)",Eminem,50187,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
155,"Rum Rage","Sticky Fingers",49972,https://open.spotify.com/track/5uBK8Ap1BCEc4GgMcEjeic
156,"Havana (feat. Young Thug)","Camila Cabello",49335,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
157,"Thinking out Loud","Ed Sheeran",49109,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg
