,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,ROXANNE,"Arizona Zervas",385238,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
2,"Dance Monkey","Tones And I",327799,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
3,Circles,"Post Malone",282688,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
4,"Catching Feelings (feat. SIX60)","Drax Project",247972,https://open.spotify.com/track/0gCNs3jCCDhObAK0MRghtv
5,Memories,"Maroon 5",245693,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
6,"Don't Start Now","Dua Lipa",237608,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
7,"hot girl bummer",blackbear,236760,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
8,Glitter,BENEE,218829,https://open.spotify.com/track/23TPP1eeElFfvYVznskwCY
9,"Please Don't Go",SIX60,215709,https://open.spotify.com/track/5caY6lIFeI2du0TpgCSRP1
10,"The Greatest",SIX60,210436,https://open.spotify.com/track/2OmbLtdHJn3u9haCQXODl6
11,"everything i wanted","Billie Eilish",207265,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
12,"Ride It",Regard,191249,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
13,"Lucid Dreams","Juice WRLD",183351,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
14,"All I Want for Christmas Is You","Mariah Carey",181741,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
15,"Someone You Loved","Lewis Capaldi",180511,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
16,Falling,"Trevor Daniel",179183,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
17,Señorita,"Shawn Mendes",176661,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
18,"Adore You","Harry Styles",172056,https://open.spotify.com/track/1M4qEo4HE3PRaCOM7EXNJq
19,"Watermelon Sugar","Harry Styles",164273,https://open.spotify.com/track/1e9oZCCiX42nJl0AcqriVo
20,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",155170,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
21,"HIGHEST IN THE ROOM","Travis Scott",152366,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
22,"Last Christmas",Wham!,150718,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
23,"bad guy","Billie Eilish",149749,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
24,"Beautiful People (feat. Khalid)","Ed Sheeran",143912,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
25,"Trampoline (with ZAYN)",SHAED,142942,https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k
26,Engineers,"Hp Boyz",141625,https://open.spotify.com/track/2WKAty6EEiV8Lt8dAnRAdy
27,"10,000 Hours (with Justin Bieber)","Dan + Shay",138022,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
28,"I Don't Care (with Justin Bieber)","Ed Sheeran",133792,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
29,"Lose You To Love Me","Selena Gomez",132287,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5
30,"Before You Go","Lewis Capaldi",131944,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
31,"Long Gone",SIX60,131562,https://open.spotify.com/track/4PFAQAuJ9dEgamYO88Zp9P
32,Raining,SIX60,130997,https://open.spotify.com/track/2FUFFJNRIr0XnWWlL3zfYb
33,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",130750,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
34,"No Idea","Don Toliver",129760,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu
35,"Blinding Lights","The Weeknd",125642,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
36,"Yellow Hearts","Ant Saunders",121731,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl
37,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",121258,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
38,Heartless,"The Weeknd",119944,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU
39,"Lights Up","Harry Styles",112719,https://open.spotify.com/track/5aJEh9Oqdz7PRLKTpH25pB
40,"Truth Hurts",Lizzo,110988,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
41,Soaked,BENEE,109492,https://open.spotify.com/track/4zIiarkbaDt2cm6sukb1Xt
42,"It's Beginning to Look a Lot like Christmas","Michael Bublé",109378,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
43,"Old Town Road - Remix","Lil Nas X",109093,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
44,"Eastside (with Halsey & Khalid)","benny blanco",107924,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
45,"How Do You Sleep?","Sam Smith",107166,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
46,Shallow,"Lady Gaga",106353,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
47,"No Guidance (feat. Drake)","Chris Brown",101359,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
48,"Talk (feat. Disclosure)",Khalid,98996,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
49,Robbery,"Juice WRLD",98675,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
50,"Good as Hell (feat. Ariana Grande) - Remix",Lizzo,93992,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd
51,"Up All Night",Khalid,93780,https://open.spotify.com/track/1mpD5Q8IM32I4bF6eCpU74
