,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,ROXANNE,"Arizona Zervas",384086,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
2,"Dance Monkey","Tones And I",325952,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
3,Circles,"Post Malone",286217,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
4,"Watermelon Sugar","Harry Styles",251465,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
5,Memories,"Maroon 5",248010,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
6,"Catching Feelings (feat. SIX60)","Drax Project",242525,https://open.spotify.com/track/0gCNs3jCCDhObAK0MRghtv
7,"Adore You","Harry Styles",236581,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
8,"Don't Start Now","Dua Lipa",235918,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
9,"All I Want for Christmas Is You","Mariah Carey",233482,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
10,Glitter,BENEE,231447,https://open.spotify.com/track/23TPP1eeElFfvYVznskwCY
11,"hot girl bummer",blackbear,223591,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
12,"Please Don't Go",SIX60,205933,https://open.spotify.com/track/5caY6lIFeI2du0TpgCSRP1
13,"everything i wanted","Billie Eilish",204087,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
14,Falling,"Trevor Daniel",197764,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
15,"The Greatest",SIX60,196273,https://open.spotify.com/track/2OmbLtdHJn3u9haCQXODl6
16,"Ride It",Regard,195442,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
17,"Last Christmas",Wham!,194582,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
18,"Someone You Loved","Lewis Capaldi",173044,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
19,Señorita,"Shawn Mendes",164924,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
20,"Lucid Dreams","Juice WRLD",163661,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
21,"Lights Up","Harry Styles",160717,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb
22,"Before You Go","Lewis Capaldi",156769,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
23,"Trampoline (with ZAYN)",SHAED,152681,https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k
24,"HIGHEST IN THE ROOM","Travis Scott",150534,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
25,"Blinding Lights","The Weeknd",145347,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
26,"My Oh My (feat. DaBaby)","Camila Cabello",144419,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
27,"It's Beginning to Look a Lot like Christmas","Michael Bublé",140799,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
28,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",139962,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
29,Falling,"Harry Styles",139282,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
30,"Beautiful People (feat. Khalid)","Ed Sheeran",136967,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
31,"Lose You To Love Me","Selena Gomez",136834,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5
32,"No Idea","Don Toliver",134298,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu
33,"10,000 Hours (with Justin Bieber)","Dan + Shay",133221,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
34,Engineers,"Hp Boyz",131870,https://open.spotify.com/track/2WKAty6EEiV8Lt8dAnRAdy
35,"bad guy","Billie Eilish",130322,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
36,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",127931,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
37,"Long Gone",SIX60,127205,https://open.spotify.com/track/4PFAQAuJ9dEgamYO88Zp9P
38,Raining,SIX60,125264,https://open.spotify.com/track/2FUFFJNRIr0XnWWlL3zfYb
39,"I Don't Care (with Justin Bieber)","Ed Sheeran",125026,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
40,"Do They Know It's Christmas? - 1984 Version","Band Aid",119016,https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf
41,"Yellow Hearts","Ant Saunders",117450,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl
