,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,ROXANNE,"Arizona Zervas",461826,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
2,"Dance Monkey","Tones And I",357711,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
3,"everything i wanted","Billie Eilish",356269,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
4,Memories,"Maroon 5",298299,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
5,Circles,"Post Malone",297774,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
6,"Please Don't Go",SIX60,293154,https://open.spotify.com/track/5caY6lIFeI2du0TpgCSRP1
7,"hot girl bummer",blackbear,275582,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
8,"The Greatest",SIX60,265562,https://open.spotify.com/track/2OmbLtdHJn3u9haCQXODl6
9,"Catching Feelings (feat. SIX60)","Drax Project",253084,https://open.spotify.com/track/0gCNs3jCCDhObAK0MRghtv
10,"Don't Start Now","Dua Lipa",251248,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
11,"Long Gone",SIX60,216552,https://open.spotify.com/track/4PFAQAuJ9dEgamYO88Zp9P
12,"HIGHEST IN THE ROOM","Travis Scott",204821,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
13,Raining,SIX60,202831,https://open.spotify.com/track/2FUFFJNRIr0XnWWlL3zfYb
14,"Ride It",Regard,200514,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
15,"Lose You To Love Me","Selena Gomez",198145,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5
16,"Someone You Loved","Lewis Capaldi",189487,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
17,"10,000 Hours (with Justin Bieber)","Dan + Shay",178263,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
18,"Trampoline (with ZAYN)",SHAED,168613,https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k
19,Engineers,"Hp Boyz",162619,https://open.spotify.com/track/2WKAty6EEiV8Lt8dAnRAdy
20,Señorita,"Shawn Mendes",162384,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
21,"Lights Up","Harry Styles",159265,https://open.spotify.com/track/2plLJpUcYPFrl1sW2pMG63
22,Ghosts,SIX60,156458,https://open.spotify.com/track/3vI8Wh00NMht0acw2vKKx5
23,"Beautiful People (feat. Khalid)","Ed Sheeran",154874,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
24,"Yellow Hearts","Ant Saunders",154673,https://open.spotify.com/track/2W4yABdLc4Jnds67Poi5Nl
25,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",153671,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
26,"Never Enough",SIX60,145900,https://open.spotify.com/track/0irgkspMpvzCCg9LSevt9i
27,Tomorrow,SIX60,138798,https://open.spotify.com/track/5YOgH5HmXb1ydRrnsAcdiA
28,"Good as Hell (feat. Ariana Grande) - Remix",Lizzo,132682,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd
29,"I Don't Care (with Justin Bieber)","Ed Sheeran",126802,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
30,"How Do You Sleep?","Sam Smith",125597,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
31,"bad guy","Billie Eilish",124354,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
32,Sundown,SIX60,120452,https://open.spotify.com/track/4WEAdAPGiyI6LIMlHGfhdZ
33,"Follow God","Kanye West",120319,https://open.spotify.com/track/2QpGZOhTCHHiKmpSO9FW4h
34,"Watermelon Sugar","Harry Styles",119537,https://open.spotify.com/track/1e9oZCCiX42nJl0AcqriVo
35,"It's You","Ali Gatie",116773,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
36,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",116706,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
37,Graveyard,Halsey,114574,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2
38,"Truth Hurts",Lizzo,108742,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
39,Liar,"Camila Cabello",107350,https://open.spotify.com/track/7LzouaWGFCy4tkXDOOnEyM
40,"No Guidance (feat. Drake)","Chris Brown",106328,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
41,"Mean It",Lauv,105540,https://open.spotify.com/track/3GRSqlALWISqLeNncZMbpX
42,"Bitter End",SIX60,105429,https://open.spotify.com/track/6WhpmZoeZw9DlRVQpr2HDI
43,Breathe,SIX60,104930,https://open.spotify.com/track/2cCtO1UNqiWM5sljvi2mR8
44,Motivation,Normani,102880,https://open.spotify.com/track/0rIAC4PXANcKmitJfoqmVm
45,"Up All Night",Khalid,100569,https://open.spotify.com/track/1mpD5Q8IM32I4bF6eCpU74
