,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Dance Monkey","Tones And I",409580,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
2,ROXANNE,"Arizona Zervas",333291,https://open.spotify.com/track/1ZPWWSwCkxKfqdp4H0RFCo
3,Circles,"Post Malone",332359,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
4,Memories,"Maroon 5",311508,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
5,"hot girl bummer",blackbear,290359,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
6,"Catching Feelings (feat. SIX60)","Drax Project",281435,https://open.spotify.com/track/0gCNs3jCCDhObAK0MRghtv
7,"Lose You To Love Me","Selena Gomez",249479,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5
8,"HIGHEST IN THE ROOM","Travis Scott",241354,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
9,"Don't Start Now","Dua Lipa",223667,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg
10,"10,000 Hours (with Justin Bieber)","Dan + Shay",209642,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
11,"The Greatest",SIX60,209455,https://open.spotify.com/track/0xEaVqAEKMgdxza2tkOeFB
12,"Someone You Loved","Lewis Capaldi",200945,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
13,"Please Don't Go",SIX60,199088,https://open.spotify.com/track/64npYucYU4rwTSsz9Cm134
14,"Ride It",Regard,189882,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
15,Señorita,"Shawn Mendes",186481,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
16,"Follow God","Kanye West",186071,https://open.spotify.com/track/2QpGZOhTCHHiKmpSO9FW4h
17,Engineers,"Hp Boyz",182143,https://open.spotify.com/track/2WKAty6EEiV8Lt8dAnRAdy
18,"Beautiful People (feat. Khalid)","Ed Sheeran",174187,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
19,"Lights Up","Harry Styles",168881,https://open.spotify.com/track/2plLJpUcYPFrl1sW2pMG63
20,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",165466,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
21,"Trampoline (with ZAYN)",SHAED,157750,https://open.spotify.com/track/1iQDltZqI7BXnHrFy4Qo1k
22,"How Do You Sleep?","Sam Smith",155708,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
23,"I Don't Care (with Justin Bieber)","Ed Sheeran",142010,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
24,"It's You","Ali Gatie",137651,https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq
25,Liar,"Camila Cabello",134235,https://open.spotify.com/track/7LzouaWGFCy4tkXDOOnEyM
26,"Good as Hell (feat. Ariana Grande) - Remix",Lizzo,132334,https://open.spotify.com/track/07Oz5StQ7GRoygNLaXs2pd
27,Raining,SIX60,131823,https://open.spotify.com/track/62nhnHw1y7S4ZPp6FA4NHZ
28,Graveyard,Halsey,131530,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2
29,"Truth Hurts",Lizzo,128842,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
30,"bad guy","Billie Eilish",128686,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
31,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",127651,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
32,Motivation,Normani,127022,https://open.spotify.com/track/0rIAC4PXANcKmitJfoqmVm
33,"Look At Her Now","Selena Gomez",123063,https://open.spotify.com/track/4yI3HpbSFSgFZtJP2kDe5m
34,"No Guidance (feat. Drake)","Chris Brown",121479,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
35,I.F.L.Y.,Bazzi,116982,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD
36,"Goodbyes (Feat. Young Thug)","Post Malone",116412,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
37,"Bad N Bouj","Hp Boyz",114699,https://open.spotify.com/track/3XV2EL4JquJ7BEA4Tyi8Gl
38,Panini,"Lil Nas X",114668,https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv
39,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",113251,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
40,Lalala,Y2K,110763,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
41,"The Git Up","Blanco Brown",109921,https://open.spotify.com/track/2KKijf6Ett4kmVNJze2roh
42,Teeth,"5 Seconds of Summer",109679,https://open.spotify.com/track/26wLOs3ZuHJa2Ihhx6QIE6
43,"Piece Of Your Heart",MEDUZA,108710,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
44,"Old Town Road - Remix","Lil Nas X",104323,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
45,Ransom,"Lil Tecca",103622,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
46,"223's (feat. 9lokknine)","YNW Melly",101892,https://open.spotify.com/track/4sjiIpEv617LDXaidKioOI
47,Ghosts,SIX60,100764,https://open.spotify.com/track/0Iw0cIy0D82WreyJBVYQyw
48,"Slide Away","Miley Cyrus",100712,https://open.spotify.com/track/44ADyYoY5liaRa3EOAl4uf
49,Vibes,SIX60,95009,https://open.spotify.com/track/5EKITWJXROxWdc0bcRrMLy
50,Trigger,"Major Lazer",93264,https://open.spotify.com/track/0Z26mbSHJ1dkUu7g9DDgif
51,Shallow,"Lady Gaga",91006,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
52,"RNP (feat. Anderson .Paak)",Cordae,90259,https://open.spotify.com/track/5lw8Mgb4LyhriPIC86gV6e
53,"Good Thing (with Kehlani)",Zedd,89127,https://open.spotify.com/track/5aUSEPNd3m5xliFK4pn5mU
54,"Eastside (with Halsey & Khalid)","benny blanco",87276,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
55,"3 Nights","Dominic Fike",85888,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u
56,"Don’t Forget Your Roots",SIX60,85701,https://open.spotify.com/track/5mUiad5pDU1wFvIbtKgJKB
57,"fuck, i'm lonely",Lauv,84516,https://open.spotify.com/track/322tcqPhma7F6hfCeLisx0
58,Lonely,Diplo,83706,https://open.spotify.com/track/4fwo6czG5nvOQMzhOto1ya
59,"Higher Love",Kygo,82719,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
60,Bruises,"Lewis Capaldi",81895,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
61,"Nice To Meet Ya","Niall Horan",81778,https://open.spotify.com/track/3cphb8kdsjElYR7r5icK3H
62,"Lose Control",MEDUZA,81130,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
63,"Talk (feat. Disclosure)",Khalid,80530,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
64,"Good as Hell",Lizzo,78493,https://open.spotify.com/track/3Yh9lZcWyKrK9GjbhuS0hR
65,"Find an Island",BENEE,78042,https://open.spotify.com/track/4DnKssL3N9jv5aox9Xsavc
66,"All This Time","Drax Project",77296,https://open.spotify.com/track/0KoMTbaLsbEYWfouzjvzCy
67,Feelings,Lauv,77271,https://open.spotify.com/track/0y675KDleCZEudjoeL1sQQ
68,"Dreams - 2004 Remaster","Fleetwood Mac",76947,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
69,"Bad To You (with Normani & Nicki Minaj)","Ariana Grande",76654,https://open.spotify.com/track/7vJS1DPc3FzBtqBs8n3mW5
70,"Only Human","Jonas Brothers",74431,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk
71,"Hot (Remix) [feat. Gunna and Travis Scott]","Young Thug",74253,https://open.spotify.com/track/56AMYGJzxBO6p8v0wEe9de
72,Better,Khalid,72626,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
73,Misunderstood,"Youngn Lipz",72438,https://open.spotify.com/track/0aZMdAA6pg0IdH1r9MF5sT
74,"Take What You Want (feat. Ozzy Osbourne & Travis Scott)","Post Malone",72432,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw
75,"Make It Right (feat. Lauv)",BTS,72281,https://open.spotify.com/track/314ZkcV7oLWG8yWE7LABvH
76,"One Thing Right",Marshmello,71793,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
77,Juicy,"Doja Cat",71081,https://open.spotify.com/track/7f5trao56t7sB7f14QDTmp
78,"If I Can't Have You","Shawn Mendes",70881,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
79,Lover,"Taylor Swift",70628,https://open.spotify.com/track/1dGr1c8CrMLDpV6mPbImSI
80,"Don’t Give It Up",SIX60,70233,https://open.spotify.com/track/5YOqfElMeshCt5oRk4yAgx
81,"Come Home","Sons Of Zion",69176,https://open.spotify.com/track/2ASU8fV9hVvE2Aa0r8lrwE
82,"Hate Me (with Juice WRLD)","Ellie Goulding",68818,https://open.spotify.com/track/6kls8cSlUyHW2BUOkDJIZE
83,"Rushing Back",Flume,68404,https://open.spotify.com/track/2zoNNEAyPK2OGDfajardlY
84,Youngblood,"5 Seconds of Summer",68368,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
85,Sucker,"Jonas Brothers",68240,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
86,Shotgun,"George Ezra",67406,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
87,"Go Your Own Way - 2004 Remaster","Fleetwood Mac",67017,https://open.spotify.com/track/07GvNcU1WdyZJq3XxP0kZa
88,Africa,TOTO,66495,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
89,"Harleys In Hawaii","Katy Perry",66493,https://open.spotify.com/track/5nCthAh3jt4xKuLJAifAaR
90,July,"Noah Cyrus",66359,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
91,"Money In The Grave (Drake ft. Rick Ross)",Drake,66071,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
92,Soaked,BENEE,65800,https://open.spotify.com/track/4zIiarkbaDt2cm6sukb1Xt
93,Paradise,Bazzi,65193,https://open.spotify.com/track/0Rx0DJI556Ix5gBny6EWmn
94,Wow.,"Post Malone",65123,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
95,Easy,"Camila Cabello",64721,https://open.spotify.com/track/46D0hYb1B7qiU33VtXt21W
96,Give,"Stan Walker",64617,https://open.spotify.com/track/1a7iNqElTpHdq92rZ2WYyG
97,"Takeaway (feat. Lennon Stella)","The Chainsmokers",64112,https://open.spotify.com/track/6wo37KVqFJhtuxPTpLCcfe
98,Happier,Marshmello,64000,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
99,"Kia Mau Ki Tō Ūkaipō / Don't Forget Your Roots",SIX60,63114,https://open.spotify.com/track/31IswXMaj0dtqfbA8NuGqJ
100,"Rocket Man (I Think It's Going To Be A Long, Long Time)","Elton John",63060,https://open.spotify.com/track/3gdewACMIVMEWVbyb8O9sY
101,"Bohemian Rhapsody - 2011 Mix",Queen,62612,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
102,"Saturday Nights",Khalid,62385,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
103,"The London (feat. J. Cole & Travis Scott)","Young Thug",61895,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
104,"Never Seen the Rain","Tones And I",61886,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
105,"Don't Stop Believin'",Journey,60625,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
106,"Say You Won't Let Go","James Arthur",60582,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
107,"Stuck In A Dream (feat. Gunna)","Lil Mosey",60371,https://open.spotify.com/track/5hDAT527wXWNBnJlujhuUs
108,"How To Fly","Sticky Fingers",60211,https://open.spotify.com/track/3jAoLij05OiNndX2XlSRdS
109,"Yellow Hearts","Ant Saunders",60110,https://open.spotify.com/track/20JtELGPfOAMq7FpUt8eSM
110,"I Like Me Better",Lauv,59755,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
111,"boyfriend (with Social House)","Ariana Grande",59480,https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t
112,"Mr. Brightside","The Killers",59445,https://open.spotify.com/track/7d8GetOsjbxYnlo6Y9e5Kw
113,"Only To Be",SIX60,59102,https://open.spotify.com/track/1yaFHifoHlN5MEtL5YEgA4
