,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"break up with your girlfriend, i'm bored","Ariana Grande",322167,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
2,"7 rings","Ariana Grande",318913,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
3,Talk,Khalid,314197,https://open.spotify.com/track/0rTV5WefWd1J3OwIheTzxM
4,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",301202,https://open.spotify.com/track/7dbka99KTWke5o9hRp0JoB
5,Wow.,"Post Malone",297003,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
6,Sucker,"Jonas Brothers",253082,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
7,Shallow,"Lady Gaga",250581,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
8,"bury a friend","Billie Eilish",246052,https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP
9,"Dancing With A Stranger (with Normani)","Sam Smith",232709,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
10,"MIDDLE CHILD","J. Cole",212515,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
11,"Please Me","Cardi B",205377,https://open.spotify.com/track/0PG9fbaaHFHfre2gUVo7AN
12,"i'm so tired...",Lauv,204465,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
13,"Without Me",Halsey,198499,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
14,"Sweet but Psycho","Ava Max",187545,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
15,"Murder On My Mind","YNW Melly",182937,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
16,"thank u, next","Ariana Grande",179236,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
17,Happier,Marshmello,175638,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
18,"Saturday Nights",Khalid,175543,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
19,Better,Khalid,174557,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
20,Soaked,Bene,174507,https://open.spotify.com/track/70TEuKwiK0bd5phEQkbvT4
21,"Eastside (with Halsey & Khalid)","benny blanco",167811,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
22,Thotiana,Blueface,157231,https://open.spotify.com/track/3oh6SCCeLuXhFpEyepla6G
23,Shotgun,"George Ezra",149348,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
24,"Giant (with Rag'n'Bone Man)","Calvin Harris",148591,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd
25,"Who Do You Love","The Chainsmokers",148579,https://open.spotify.com/track/11cDEev79fPKi6uJCjUhu8
26,Robbery,"Juice WRLD",143576,https://open.spotify.com/track/44ShclXTOOnYtt5CnCDeGV
27,"Always Remember Us This Way","Lady Gaga",138605,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
28,"wish you were gay","Billie Eilish",137534,https://open.spotify.com/track/4txc3txsIt81diMzGhrVPS
29,"a lot","21 Savage",135633,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d
30,"Body (feat. brando)","Loud Luxury",133966,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
31,"SICKO MODE","Travis Scott",129907,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
32,Vibes,SIX60,128273,https://open.spotify.com/track/5EKITWJXROxWdc0bcRrMLy
33,"Going Bad (feat. Drake)","Meek Mill",127942,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
34,"Nights Like This (feat. Ty Dolla $ign)",Kehlani,125150,https://open.spotify.com/track/6ZRuF2n1CQxyxxAAWsKJOy
35,"when the party's over","Billie Eilish",123026,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
36,"Bad Liar","Imagine Dragons",117914,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
37,Youngblood,"5 Seconds of Summer",115640,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
38,"Be Alright","Dean Lewis",112250,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
39,"Love Someone","Lukas Graham",110585,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r
40,lovely,"Billie Eilish",108330,https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf
41,"Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson",108211,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF
42,"Bohemian Rhapsody - 2011 Mix",Queen,107723,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
43,"Better Now","Post Malone",105354,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
44,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",101594,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
45,"Lost In Japan","Shawn Mendes",100080,https://open.spotify.com/track/79esEXlqqmq0GPz0xQSZTV
46,"Pure Water (with Migos)",Mustard,98914,https://open.spotify.com/track/63cd4JkwGgYJrbOizbfmsp
47,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",98875,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z
48,"Mo Bamba","Sheck Wes",93656,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
49,"11 Minutes (with Halsey feat. Travis Barker)",YUNGBLUD,92476,https://open.spotify.com/track/4mGdjNMo0RonTlOEb7cYg4
50,"7 Minutes","Dean Lewis",92208,https://open.spotify.com/track/2BkyYZmU4JuWW2sYi9EzpC
51,"Look Back at It","A Boogie Wit da Hoodie",91869,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8
52,365,Zedd,88579,https://open.spotify.com/track/2XWjPtKdi5sucFYtVav07d
