,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Circles,"Post Malone",388209,https://open.spotify.com/track/51MMC5DogGZAnHil5HQAXg
2,"Dance Monkey","Tones And I",355787,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
3,Señorita,"Shawn Mendes",294226,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
4,"Goodbyes (Feat. Young Thug)","Post Malone",251522,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
5,"Beautiful People (feat. Khalid)","Ed Sheeran",233116,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
6,"Catching Feelings (feat. Six60)","Drax Project",218101,https://open.spotify.com/track/02VHspkXhhH1QCInRWWIfr
7,"The Greatest",SIX60,211458,https://open.spotify.com/track/0xEaVqAEKMgdxza2tkOeFB
8,Ransom,"Lil Tecca",211195,https://open.spotify.com/track/6EOKwHETwSkZ9gW2b6ASE0
9,"How Do You Sleep?","Sam Smith",208586,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
10,"Someone You Loved","Lewis Capaldi",204852,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
11,"No Guidance (feat. Drake)","Chris Brown",195616,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
12,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",187938,https://open.spotify.com/track/4VqTRBvYg0z8C4nsl4Hupy
13,Saint-Tropez,"Post Malone",187898,https://open.spotify.com/track/7C39RtGhnEw7cyf0Pyw7PV
14,"It's You","Ali Gatie",187084,https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq
15,"Slide Away","Miley Cyrus",183282,https://open.spotify.com/track/44ADyYoY5liaRa3EOAl4uf
16,"Kia Mau Ki Tō Ūkaipō / Don't Forget Your Roots",SIX60,180477,https://open.spotify.com/track/31IswXMaj0dtqfbA8NuGqJ
17,"Truth Hurts",Lizzo,179428,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
18,Lalala,Y2K,176566,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
19,"Hollywood's Bleeding","Post Malone",174691,https://open.spotify.com/track/77Y7tccX9Hx5iClDr39uy9
20,Lover,"Taylor Swift",174530,https://open.spotify.com/track/1dGr1c8CrMLDpV6mPbImSI
21,"fuck, i'm lonely",Lauv,164076,https://open.spotify.com/track/322tcqPhma7F6hfCeLisx0
22,"Take What You Want (feat. Ozzy Osbourne & Travis Scott)","Post Malone",163830,https://open.spotify.com/track/4Yq3XUNfWrAPWuB94qkC09
23,"I Don't Care (with Justin Bieber)","Ed Sheeran",163575,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
24,"boyfriend (with Social House)","Ariana Grande",160334,https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t
25,"Enemies (feat. DaBaby)","Post Malone",153526,https://open.spotify.com/track/6UFEJuDXQMWhL5UH5f9fUR
26,"The Git Up","Blanco Brown",148647,https://open.spotify.com/track/5dW1VZPcFqB4n0P08rGDgm
27,"Old Town Road - Remix","Lil Nas X",146608,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG
28,"bad guy","Billie Eilish",144056,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
29,Engineers,"Hp Boyz",139503,https://open.spotify.com/track/2WKAty6EEiV8Lt8dAnRAdy
30,"Die For Me (feat. Future & Halsey)","Post Malone",133684,https://open.spotify.com/track/59PYPDxTbqJpiGfyogPb5h
31,Motivation,Normani,130014,https://open.spotify.com/track/0rIAC4PXANcKmitJfoqmVm
32,Wow.,"Post Malone",129260,https://open.spotify.com/track/2ve5NyzWHUbIYxL33goCX7
33,"On The Road (feat. Meek Mill & Lil Baby)","Post Malone",125982,https://open.spotify.com/track/0hGH0S74Eoyv6mXZcOKtdQ
34,Teeth,"5 Seconds of Summer",125480,https://open.spotify.com/track/26wLOs3ZuHJa2Ihhx6QIE6
35,Panini,"Lil Nas X",124363,https://open.spotify.com/track/6fTt0CH2t0mdeB2N9XFG5r
36,I.F.L.Y.,Bazzi,122601,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD
37,"Good as Hell",Lizzo,121100,https://open.spotify.com/track/3Yh9lZcWyKrK9GjbhuS0hR
38,"A Thousand Bad Times","Post Malone",116955,https://open.spotify.com/track/3hFG4jR5stnIQJDI64KlJY
39,"Higher Love",Kygo,114741,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
40,"3 Nights","Dominic Fike",109956,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u
41,"Money In The Grave (Drake ft. Rick Ross)",Drake,108749,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
42,"Talk (feat. Disclosure)",Khalid,106392,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq
43,"Piece Of Your Heart",MEDUZA,105938,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
44,"All This Time","Drax Project",105054,https://open.spotify.com/track/5pWsEZcRSwl1XOOIa52AIV
45,Liar,"Camila Cabello",104967,https://open.spotify.com/track/7LzouaWGFCy4tkXDOOnEyM
46,Allergic,"Post Malone",104875,https://open.spotify.com/track/4LIbjDbLweGCrHVw8QbMSb
47,Shallow,"Lady Gaga",104754,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
48,"The London (feat. J. Cole & Travis Scott)","Young Thug",103394,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n
49,"Staring At The Sun (feat. SZA)","Post Malone",103257,https://open.spotify.com/track/2leIuE4fdcJoNMSKu5Yr7a
50,"I'm Gonna Be","Post Malone",98945,https://open.spotify.com/track/4hDoWaIklSVAKLocU3IDBr
51,"Cross Me (feat. Chance the Rapper & PnB Rock)","Ed Sheeran",95205,https://open.spotify.com/track/4wuCQX7JvAZLlrcmH4AeZF
52,"Eastside (with Halsey & Khalid)","benny blanco",92380,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
53,"If I Can't Have You","Shawn Mendes",89591,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh
54,"You Need To Calm Down","Taylor Swift",88574,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
55,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",87412,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
56,"Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign)","Megan Thee Stallion",87171,https://open.spotify.com/track/5N1o6d8zGcSZSeMFkOUQOk
57,"Right Back (feat. A Boogie Wit Da Hoodie)",Khalid,83908,https://open.spotify.com/track/6PYnUsNEpYC7A4BS2sjw3L
58,Better,Khalid,77792,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
59,Sucker,"Jonas Brothers",77416,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD
60,"Kua Kore He Kupu / Soaked",BENEE,77324,https://open.spotify.com/track/0nz49s3TO2tTuBLLrE1vUA
61,Myself,"Post Malone",76286,https://open.spotify.com/track/4YgtN1HasxdDlrrZIggYxn
62,"The Man","Taylor Swift",75414,https://open.spotify.com/track/3RauEVgRgj1IuWdJ9fDs70
63,Vibes,SIX60,74104,https://open.spotify.com/track/5EKITWJXROxWdc0bcRrMLy
64,"Dreams - 2004 Remaster","Fleetwood Mac",73836,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
65,"I Moeroa / Woke Up Late","Drax Project",73836,https://open.spotify.com/track/69TQyeLHJ9ukm7Ck9lW8un
66,"Rescue Me",OneRepublic,73653,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
67,"Only Human","Jonas Brothers",72972,https://open.spotify.com/track/0DiDStADDVh3SvAsoJAFMk
68,Youngblood,"5 Seconds of Summer",72223,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
69,Paradise,Bazzi,71696,https://open.spotify.com/track/0Rx0DJI556Ix5gBny6EWmn
70,"Remember The Name (feat. Eminem & 50 Cent)","Ed Sheeran",71314,https://open.spotify.com/track/0AtP8EkGPn6SwxKDaUuXec
71,"One Thing Right",Marshmello,71101,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4
72,"Tēnā Rā Koe / Thank You","Stan Walker",70890,https://open.spotify.com/track/3C2ZPP1b7phuK62QE2PSSg
73,"Babushka Boi","A$AP Rocky",70359,https://open.spotify.com/track/643PW82aBMUa1FiWi5VQY7
74,"Saturday Nights",Khalid,70274,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
75,"I Know","Post Malone",70242,https://open.spotify.com/track/2sfZgYusD8bBvB7qWekvSx
76,Internet,"Post Malone",69445,https://open.spotify.com/track/4RzpCjByV1NWUGKVQGuej6
77,Give,"Stan Walker",69209,https://open.spotify.com/track/1a7iNqElTpHdq92rZ2WYyG
78,Shotgun,"George Ezra",68883,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
79,"Pōtere Ana / Drift Away","Sons Of Zion",68795,https://open.spotify.com/track/6ISLTsn8j6vNmAcbVCFAEZ
80,Happier,Marshmello,68773,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
81,"hot girl bummer",blackbear,68714,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
82,"Come Home","Sons Of Zion",68600,https://open.spotify.com/track/2ASU8fV9hVvE2Aa0r8lrwE
83,"SICKO MODE","Travis Scott",68149,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
84,"RNP (feat. Anderson .Paak)",Cordae,67608,https://open.spotify.com/track/5lw8Mgb4LyhriPIC86gV6e
