,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Talk,Khalid,294900,https://open.spotify.com/track/0rTV5WefWd1J3OwIheTzxM
2,Sucker,"Jonas Brothers",283933,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
3,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",269836,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
4,Wow.,"Post Malone",264797,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP
5,"7 rings","Ariana Grande",244827,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
6,"break up with your girlfriend, i'm bored","Ariana Grande",243398,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
7,"wish you were gay","Billie Eilish",208735,https://open.spotify.com/track/4txc3txsIt81diMzGhrVPS
8,"i'm so tired...",Lauv,208571,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI
9,"Dancing With A Stranger (with Normani)","Sam Smith",206245,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
10,Shallow,"Lady Gaga",190653,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
11,"Saturday Nights",Khalid,190618,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8
12,"Please Me","Cardi B",186395,https://open.spotify.com/track/0PG9fbaaHFHfre2gUVo7AN
13,"bury a friend","Billie Eilish",183758,https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP
14,"MIDDLE CHILD","J. Cole",179743,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8
15,"My Bad",Khalid,176805,https://open.spotify.com/track/1DUSuNhF8P5vUGNPpQiZa5
16,"Murder On My Mind","YNW Melly",167838,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC
17,"Without Me",Halsey,163353,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
18,Better,Khalid,161534,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
19,Happier,Marshmello,152924,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
20,Soaked,Bene,152561,https://open.spotify.com/track/70TEuKwiK0bd5phEQkbvT4
21,"Eastside (with Halsey & Khalid)","benny blanco",150257,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
22,"Sweet but Psycho","Ava Max",146007,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
23,"Who Do You Love","The Chainsmokers",135480,https://open.spotify.com/track/11cDEev79fPKi6uJCjUhu8
24,"thank u, next","Ariana Grande",134989,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
25,"Here With Me",Marshmello,134654,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac
26,"Giant (with Rag'n'Bone Man)","Calvin Harris",130944,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd
27,Thotiana,Blueface,127746,https://open.spotify.com/track/3oh6SCCeLuXhFpEyepla6G
28,Shotgun,"George Ezra",124550,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
29,"Body (feat. brando)","Loud Luxury",117188,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
30,Fast,"Juice WRLD",115533,https://open.spotify.com/track/6MjNilJCVKJq0LfFvo5jWJ
31,"SICKO MODE","Travis Scott",113890,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
32,"Going Bad (feat. Drake)","Meek Mill",112760,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc
33,"when the party's over","Billie Eilish",111781,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
34,"Walk Me Home",P!nk,110815,https://open.spotify.com/track/7DHApOHsIFo7EyfieArYGE
35,"Numb Numb Juice","ScHoolboy Q",110054,https://open.spotify.com/track/4dTiQezDWmEOWcdCbWVWMp
36,"Always Remember Us This Way","Lady Gaga",110015,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
37,Robbery,"Juice WRLD",109177,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
38,Vibes,SIX60,108199,https://open.spotify.com/track/5EKITWJXROxWdc0bcRrMLy
39,"Bad Liar","Imagine Dragons",106642,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
40,"a lot","21 Savage",104303,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d
41,"Nights Like This (feat. Ty Dolla $ign)",Kehlani,103947,https://open.spotify.com/track/6ZRuF2n1CQxyxxAAWsKJOy
42,Youngblood,"5 Seconds of Summer",103938,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
43,"Be Alright","Dean Lewis",102403,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
44,lovely,"Billie Eilish",102078,https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf
45,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)","benny blanco",101731,https://open.spotify.com/track/1WSGTYKLEpKfNQYYW5Oymt
46,"Pure Water (with Migos)",Mustard,97822,https://open.spotify.com/track/63cd4JkwGgYJrbOizbfmsp
47,"Bohemian Rhapsody - 2011 Mix",Queen,96972,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
48,"Better Now","Post Malone",95260,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
49,"Love Someone","Lukas Graham",91539,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r
50,"Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",89437,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA
51,"Swervin (feat. 6ix9ine)","A Boogie Wit da Hoodie",88282,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6
52,"Old Town Road","Lil Nas X",86973,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
53,"Don't Call Me Up",Mabel,85112,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
54,"Lost In Japan","Shawn Mendes",82634,https://open.spotify.com/track/79esEXlqqmq0GPz0xQSZTV
55,"Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson",82403,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF
56,"ZEZE (feat. Travis Scott & Offset)","Kodak Black",80840,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z
57,"11 Minutes (with Halsey feat. Travis Barker)",YUNGBLUD,80641,https://open.spotify.com/track/4mGdjNMo0RonTlOEb7cYg4
58,"7 Minutes","Dean Lewis",79901,https://open.spotify.com/track/2BkyYZmU4JuWW2sYi9EzpC
59,2002,Anne-Marie,78704,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
60,"Faucet Failure","Ski Mask The Slump God",78233,https://open.spotify.com/track/1ThmUihH9dF8EV08ku5AXN
61,"Let Me Down Slowly","Alec Benjamin",77583,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
62,"Mo Bamba","Sheck Wes",74124,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
63,"Mixed Personalities (feat. Kanye West)","YNW Melly",73725,https://open.spotify.com/track/6vWEAOUSxohKxhp0K1BsxL
64,"High Hopes","Panic! At The Disco",73521,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
65,"Taste (feat. Offset)",Tyga,72313,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
66,"rockstar (feat. 21 Savage)","Post Malone",71963,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
67,"Lucid Dreams","Juice WRLD",70538,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
68,"3 Nights","Dominic Fike",69910,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u
69,"Girls Like You (feat. Cardi B)","Maroon 5",69648,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
70,"I Fall Apart","Post Malone",69464,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
71,SAD!,XXXTENTACION,69393,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
72,"Woke Up Late (feat. Hailee Steinfeld)","Drax Project",69120,https://open.spotify.com/track/3qLBz3j26AHO2jBYUQWLA6
73,"Promises (with Sam Smith)","Calvin Harris",67041,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
74,"Thotiana (feat. Cardi B, YG) [Remix]",Blueface,66207,https://open.spotify.com/track/1JkrD47SDpAbyvqKtolcea
75,"I Like Me Better",Lauv,65519,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
76,"Jocelyn Flores",XXXTENTACION,65389,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
77,"Bright Blue Skies","Mitch James",65381,https://open.spotify.com/track/5zxwumO0laRosoeOvbVSvc
78,"Last Hurrah","Bebe Rexha",64993,https://open.spotify.com/track/0i0wnv9UoFdZ5MfuFGQzMy
79,"Look Back at It","A Boogie Wit da Hoodie",64864,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8
80,"R.I.P. (feat. Rita Ora & Anitta)","Sofia Reyes",64791,https://open.spotify.com/track/6JqpFboOH2bq9pzaYbkKBn
81,"Peer Pressure (feat. Julia Michaels)","James Bay",64581,https://open.spotify.com/track/4JWQC6gyYoPRnxRxk0ta2M
82,"ocean eyes","Billie Eilish",64434,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
83,idontwannabeyouanymore,"Billie Eilish",64395,https://open.spotify.com/track/40T5GIqQ1CegGm2PTEl8Bu
84,"Drip Too Hard (Lil Baby & Gunna)","Lil Baby",64216,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
85,Moonlight,XXXTENTACION,63678,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
86,Undecided,"Chris Brown",63074,https://open.spotify.com/track/7uiBocndm12aKbsdnQ3Scx
87,365,Zedd,62737,https://open.spotify.com/track/2XWjPtKdi5sucFYtVav07d
88,"Psycho (feat. Ty Dolla $ign)","Post Malone",61657,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
89,Africa,TOTO,61445,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
90,"6 Figures",Kings,61283,https://open.spotify.com/track/1Q8OgsmxcnoGev6T7KUenD
