,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"RITMO (Bad Boys For Life)","Black Eyed Peas",1875262,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
2,"Que Tire Pa Lante","Daddy Yankee",1495521,https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1
3,Fantasias,"Rauw Alejandro",1472166,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
4,Fresa,TINI,1440808,https://open.spotify.com/track/4BCPItsB94KDLuERZT3aNM
5,China,"Anuel AA",1341569,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
6,"Adicto (with Anuel AA & Ozuna)",Tainy,1229987,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
7,"John C: Bzrp Music Sessions, Vol. 18",Bizarrap,1206905,https://open.spotify.com/track/08ilexedmUuccTWTeK7Dvb
8,Quizas,"Rich Music LTD",1147289,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe
9,"Si Te Vas",Sech,1147046,https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0
10,Goteo,Duki,1111613,https://open.spotify.com/track/57kdZIOAaolxAjB67d2yU3
11,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix","Justin Quiles",1081783,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6
12,Tutu,Camilo,1033245,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ
13,"Hola - Remix",Dalex,1020490,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
14,Aventura,Lunay,1013814,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon
15,Vete,"Bad Bunny",968220,https://open.spotify.com/track/5DxXgozhkPLgrbKFY91w0c
16,Bellaquita,Dalex,943592,https://open.spotify.com/track/1tpbAGsGpZee5jDHMcLrUJ
17,Tusa,"KAROL G",921999,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
18,"No Me Conoce - Remix","Jhay Cortez",914151,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
19,Oye,TINI,904900,https://open.spotify.com/track/09nSCeCs6eYfAIJVfye1CE
20,"LA CANCIÓN","J Balvin",858767,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
21,"Whine Up","Nicky Jam",853324,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
22,Callaita,"Bad Bunny",847810,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
23,CANGURO,WOS,800895,https://open.spotify.com/track/2UAWYufVaO3EnUUNzl0ppO
24,"Yo x Ti, Tu x Mi",ROSALÍA,759551,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
25,Indeciso,Reik,720765,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14
