,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Calma - Remix","Pedro Capó",2981022,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
2,"Adan y Eva","Paulo Londra",2399045,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk
3,"Leña para el Carbón","DJ Alex",1602522,https://open.spotify.com/track/5lcL51XmmTrQy09H85wIJZ
4,"MIA (feat. Drake)","Bad Bunny",1413988,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
5,"Sin Culpa (feat. DrefQuila)",Duki,1409786,https://open.spotify.com/track/3dLiBBKbeUIhzGNeuo5JGS
6,Adictiva,"Daddy Yankee",1326022,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP
7,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",1314182,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
8,Reggaeton,"J Balvin",1250561,https://open.spotify.com/track/2D3z17LBMJ2HEHeBFFjTLi
9,"Me Voy",Rombai,1234089,https://open.spotify.com/track/22sESxzbY1O1E19xjOTaYf
10,"Cuando Te Besé","Becky G",1229532,https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy
11,Desconocidos,"Mau y Ricky",1221261,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ
12,"Ya No Tiene Novio","Sebastian Yatra",1175746,https://open.spotify.com/track/7uQmJ1jgNzBpATSoWKSPFu
13,"Me Vas a Extrañar - En Vivo","Damas Gratis",1022817,https://open.spotify.com/track/3CACzG9I3AoKUKA3ODE5zW
14,Imposible,"Luis Fonsi",944461,https://open.spotify.com/track/3ao3OVxHlb3C08vAaApUlm
15,Amanece,"Anuel AA",896902,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH
16,"Ella Quiere Beber - Remix","Anuel AA",894894,https://open.spotify.com/track/2cYnZNzFRFK0H7vSNxPsUq
17,"Vaina Loca",Ozuna,852808,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
18,"Amigos Con Derechos",Reik,813159,https://open.spotify.com/track/2zDj4WjbNDmrRL6Z4YjjCA
19,Bubalu,"Becky G",759876,https://open.spotify.com/track/7dNwJbsT0sg1le5kVugGJb
20,"No Te Creas Tan Importante - En Vivo","Damas Gratis",713979,https://open.spotify.com/track/3trowLiYwwOoiwapLISNyk
21,BEBE,6ix9ine,684467,https://open.spotify.com/track/4KkUjFkcQvGvWekl8RATDn
22,PPP,"Kevin Roldan",650453,https://open.spotify.com/track/1DcxnVNFAyVl2sDQ646pXS
23,"Mala Mía",Maluma,643145,https://open.spotify.com/track/62o8KoI44JfN7aYxgTnPvh
24,"Puntos Suspensivos","Piso 21",635940,https://open.spotify.com/track/04cd1MHVq1D8v1nuTZoCdv
25,"Chica Paranormal","Paulo Londra",634954,https://open.spotify.com/track/7zAGi1cps7yYhAajGXlFTH
26,"Tan Bien (feat. Agus Padilla)","Lit Killah",624675,https://open.spotify.com/track/43Q1jBoHh3pQkh3Oy7TA1g
27,"Solo de Mi","Bad Bunny",602320,https://open.spotify.com/track/4uP3pUP18ennmz0tb3GphR
28,Créeme,"KAROL G",598458,https://open.spotify.com/track/1mT47pKLXUwPYGwB91GcNz
29,"Baila Baila Baila",Ozuna,576743,https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG
30,"NI BIEN NI MAL","Bad Bunny",550589,https://open.spotify.com/track/278kSqsZIiYp8p3QjYAqa8
31,"Asesina - Remix",Brytiago,538239,https://open.spotify.com/track/59PYgzOiOjGDzjDT5N5oOX
32,"Te Vi","Piso 21",535736,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd
33,LeBron,Duki,531332,https://open.spotify.com/track/0mAkTqg7vQ8YmpQ7o1I6gR
34,"No Es Justo","J Balvin",507783,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7
35,Culpables,"KAROL G",486873,https://open.spotify.com/track/6q8Lb50EtqNeeJXXe8mMAH
36,"Te Boté - Remix","Nio Garcia",470559,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
37,"Quiero Volver",TINI,452581,https://open.spotify.com/track/5NrIX1ozc9LGt19ISgPDIY
38,"Sin Pijama","Becky G",450587,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
39,"No Me Acuerdo",Thalía,434769,https://open.spotify.com/track/1G586ld1gbaECg4Bc6w40O
40,"thank u, next","Ariana Grande",430567,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH
41,Árabe,Papichamp,411156,https://open.spotify.com/track/58qmrrvUkA09szrox83VDp
42,Sola,"Manuel Turizo",407288,https://open.spotify.com/track/675w3ACw5xZR3ODhUJlEVN
43,"Ella es una G",C.R.O,404539,https://open.spotify.com/track/1uARbfg2RXPtyr6sqVQUif
44,"Luz Apaga",Ozuna,395938,https://open.spotify.com/track/5Q3e16qE1RE5oilN3ukasm
45,"Nena Maldición (feat. Lenny Tavárez)","Paulo Londra",394556,https://open.spotify.com/track/2aMVyJSuDFFL1sTjJnvk7X
46,"No Me Llores",Duki,389991,https://open.spotify.com/track/4DNzemGNnckcJSr8DVk8Uj
47,"Si Te Vas","Lit Killah",385039,https://open.spotify.com/track/5VsHkOtg0Llpa6mTGZhp5e
48,"Ta To Gucci (Remix)",Cauty,378019,https://open.spotify.com/track/7kuRvjpeUcn6qNV9IBXC2C
49,Hipócrita,"Anuel AA",370998,https://open.spotify.com/track/6XBjCetHKdO5L9cwMDVffw
50,"Quiere Beber","Anuel AA",367147,https://open.spotify.com/track/3rPAD722s5FFNnwjC91t7Z
51,"Duro y Suave","Leslie Grace",351161,https://open.spotify.com/track/31M5m42C3EGlbydf9XB5to
52,MALA,6ix9ine,326095,https://open.spotify.com/track/0LQ1J0BCzA2qnAgp9MkkNE
53,"Girls Like You (feat. Cardi B)","Maroon 5",323099,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
54,Bye,Ecko,316261,https://open.spotify.com/track/0TYtHWzASro5sMrV1UvpUC
55,"Mala Mía - Remix",Maluma,306149,https://open.spotify.com/track/6sAwJPgaSQ9Q4XGnbx1gZb
56,"Bohemian Rhapsody - 2011 Mix",Queen,303696,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
57,Ibiza,Ozuna,299521,https://open.spotify.com/track/1h9P5WJwyvK8OB7O2YiXgp
58,"Por Que Te Vas",TINI,295449,https://open.spotify.com/track/70c9sdkTnDiehSDOCxCnDc
59,Baby,Amenazzy,293609,https://open.spotify.com/track/2IA8cFA46DkjgbsRG7kKbp
