,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Con Calma","Daddy Yankee",2452443,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
2,Secreto,"Anuel AA",1740477,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0
3,"Calma - Remix","Pedro Capó",1626623,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
4,"Pa Mí - Remix",Dalex,1349937,https://open.spotify.com/track/224EVTFiLsdQignUFLvDeH
5,"Adan y Eva","Paulo Londra",1288497,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk
6,Desconocidos,"Mau y Ricky",1145886,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ
7,"Un Año","Sebastian Yatra",1109577,https://open.spotify.com/track/5BDP2tky8oMQJPS33frKVp
8,"Baila Baila Baila",Ozuna,1076271,https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG
9,HP,Maluma,957390,https://open.spotify.com/track/31UjYv5vLsDkzchJOtUMtW
10,Adictiva,"Daddy Yankee",944572,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP
11,"Forever Alone","Paulo Londra",943688,https://open.spotify.com/track/5NPzbTzFxIQPaheZuPhn4f
12,Amanece,"Anuel AA",943586,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH
13,"Sin Culpa (feat. DrefQuila)",Duki,915234,https://open.spotify.com/track/3dLiBBKbeUIhzGNeuo5JGS
14,Reggaeton,"J Balvin",897570,https://open.spotify.com/track/2D3z17LBMJ2HEHeBFFjTLi
15,"Te Vi","Piso 21",811083,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd
16,"MIA (feat. Drake)","Bad Bunny",722845,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
17,"7 rings","Ariana Grande",694444,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
18,"Ya No Tiene Novio","Sebastian Yatra",662144,https://open.spotify.com/track/7uQmJ1jgNzBpATSoWKSPFu
19,"Ta To Gucci (Remix)",Cauty,654171,https://open.spotify.com/track/7kuRvjpeUcn6qNV9IBXC2C
20,"Ella Quiere Beber - Remix","Anuel AA",653979,https://open.spotify.com/track/3f5lA8nnc4YYF1qf78WpHw
21,"Me Voy",Rombai,637068,https://open.spotify.com/track/22sESxzbY1O1E19xjOTaYf
22,"Puntos Suspensivos","Piso 21",626263,https://open.spotify.com/track/04cd1MHVq1D8v1nuTZoCdv
23,PPP,"Kevin Roldan",624030,https://open.spotify.com/track/1DcxnVNFAyVl2sDQ646pXS
24,Shallow,"Lady Gaga",606601,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
25,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",592880,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
26,Créeme,"KAROL G",587531,https://open.spotify.com/track/1mT47pKLXUwPYGwB91GcNz
27,"Esclavo de Tus Besos","Manuel Turizo",575248,https://open.spotify.com/track/3g4UyIcQwutiG0TfW32GnX
28,Baby,Amenazzy,560935,https://open.spotify.com/track/2IA8cFA46DkjgbsRG7kKbp
29,"NI BIEN NI MAL","Bad Bunny",559993,https://open.spotify.com/track/278kSqsZIiYp8p3QjYAqa8
30,"Cuando Te Besé","Becky G",552446,https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy
31,Imposible,"Luis Fonsi",548731,https://open.spotify.com/track/4cuGZb0iFyHtwaSKdKrJkF
32,Bubalu,"Becky G",539938,https://open.spotify.com/track/7dNwJbsT0sg1le5kVugGJb
33,"TRAP.N.EXPORT (feat. Duki, Ysy A & Neo Pistea)","Modo Diablo",517546,https://open.spotify.com/track/3aozFlnbP7zhcJKi9O0FUz
34,"Amigos Con Derechos",Reik,475917,https://open.spotify.com/track/2zDj4WjbNDmrRL6Z4YjjCA
35,"Me Vas a Extrañar - En Vivo","Damas Gratis",467270,https://open.spotify.com/track/3CACzG9I3AoKUKA3ODE5zW
36,"Pa Olvidarte (feat. Manuel Turizo) - Remix",ChocQuibTown,466862,https://open.spotify.com/track/2ktoFujjJtantyMoVdBJlX
37,Aullando,"Wisin & Yandel",453620,https://open.spotify.com/track/7BuHdm4lQqcyG3qTwdkxus
38,"Tan Bien (feat. Agus Padilla)","Lit Killah",445160,https://open.spotify.com/track/43Q1jBoHh3pQkh3Oy7TA1g
39,BEBE,6ix9ine,444998,https://open.spotify.com/track/4KkUjFkcQvGvWekl8RATDn
40,"Parte de Mi (feat. Lit Killah)",FMK,438751,https://open.spotify.com/track/4OocfNloIRk77ncIKBdYwb
41,"Solo de Mi","Bad Bunny",414149,https://open.spotify.com/track/4uP3pUP18ennmz0tb3GphR
42,Sola,"Manuel Turizo",405751,https://open.spotify.com/track/675w3ACw5xZR3ODhUJlEVN
43,"Que Le De","Rauw Alejandro",403084,https://open.spotify.com/track/08aYFNUTIOMGq93e2VSArQ
44,"No Lo Entiendo",Bhavi,374142,https://open.spotify.com/track/2pfV8fZZdLRsZYatVGKlUq
45,"Vaina Loca",Ozuna,363108,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
46,Sucker,"Jonas Brothers",352361,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
47,"PPP - Remix","Kevin Roldan",347522,https://open.spotify.com/track/3jOn1ZdPldABfKQY4JBhov
48,"Asesina - Remix",Brytiago,347398,https://open.spotify.com/track/59PYgzOiOjGDzjDT5N5oOX
49,"A Solas - Remix",Lunay,341465,https://open.spotify.com/track/3T5QSIgoaPIh07SwixRDp7
50,"R.I.P. (feat. Rita Ora & Anitta)","Sofia Reyes",333636,https://open.spotify.com/track/6JqpFboOH2bq9pzaYbkKBn
51,"break up with your girlfriend, i'm bored","Ariana Grande",326544,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
52,"Bohemian Rhapsody - 2011 Mix",Queen,317796,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
53,Culpables,"KAROL G",313037,https://open.spotify.com/track/6q8Lb50EtqNeeJXXe8mMAH
54,"thank u, next","Ariana Grande",310528,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
55,"Lindo Pero Bruto",Thalía,298308,https://open.spotify.com/track/5RLBZePs33aN2F8uCzcSeo
56,"Chica Paranormal","Paulo Londra",297686,https://open.spotify.com/track/7zAGi1cps7yYhAajGXlFTH
57,Soltera,Lunay,296526,https://open.spotify.com/track/4T4CZ3Q4z3GG7lU720YYhM
58,Caro,"Bad Bunny",286793,https://open.spotify.com/track/6it15CsDlkqB7N4lF0C1qM
59,"No Te Creas Tan Importante - En Vivo","Damas Gratis",286310,https://open.spotify.com/track/3trowLiYwwOoiwapLISNyk
60,"Quiero Volver",TINI,285460,https://open.spotify.com/track/5NrIX1ozc9LGt19ISgPDIY
61,Controla,Brytiago,282319,https://open.spotify.com/track/4AKWHLChPxYdXAB2cHmZB7
62,"Sin Pijama","Becky G",268477,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
63,"Si Estuviésemos Juntos","Bad Bunny",264808,https://open.spotify.com/track/35wvL50xvKpCHEJPxLOLPI
64,"No Es Justo","J Balvin",264276,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7
65,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)","benny blanco",263271,https://open.spotify.com/track/1WSGTYKLEpKfNQYYW5Oymt
66,"Pim Pum Pam Mamucha","DJ Alex",250789,https://open.spotify.com/track/1qJyfiELp10LE7I3PTf1Xp
67,Recalienta,Emilia,248970,https://open.spotify.com/track/2O0WiTabKj4e5CdY1mIFe4
68,Hipócrita,"Anuel AA",248566,https://open.spotify.com/track/4CbANooTL2aTHzJZqQ0Uvk
69,"Si Se Da","Myke Towers",244041,https://open.spotify.com/track/5KbBGUpIZd6gVFUU8tqYiQ
70,"Por Que Te Vas",TINI,242651,https://open.spotify.com/track/70c9sdkTnDiehSDOCxCnDc
71,"Te Boté - Remix","Nio Garcia",241428,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
72,LeBron,Duki,239124,https://open.spotify.com/track/0mAkTqg7vQ8YmpQ7o1I6gR
73,"Si Te Vas","Lit Killah",237535,https://open.spotify.com/track/5VsHkOtg0Llpa6mTGZhp5e
74,"Dile la Verdad","The Rudeboyz",233408,https://open.spotify.com/track/6qP73DRFGojLuIk1siIhNE
75,MALA,6ix9ine,233201,https://open.spotify.com/track/0LQ1J0BCzA2qnAgp9MkkNE
76,"Duro y Suave","Leslie Grace",232895,https://open.spotify.com/track/31M5m42C3EGlbydf9XB5to
77,"bury a friend","Billie Eilish",231756,https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP
78,"Sigo Fresh",Fuego,228077,https://open.spotify.com/track/4qajjURlmtTy1dRrZ3qowl
79,"Mala Mía",Maluma,226487,https://open.spotify.com/track/62o8KoI44JfN7aYxgTnPvh
80,"De Ellos Aprendí","David Rees",226140,https://open.spotify.com/track/3VaFDR5FuLjgZxJ36hV9LN
81,"Shape of You","Ed Sheeran",224863,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
82,"Another One Bites The Dust - Remastered 2011",Queen,223067,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
83,"No Me Acuerdo",Thalía,222036,https://open.spotify.com/track/1G586ld1gbaECg4Bc6w40O
84,"Girls Like You (feat. Cardi B)","Maroon 5",219984,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
85,"Ella es una G",C.R.O,219776,https://open.spotify.com/track/1uARbfg2RXPtyr6sqVQUif
86,Déjalo,Nacho,211536,https://open.spotify.com/track/4VTTpwcAxVSQNzEZLi75d0
87,Vuelve,"Sebastian Yatra",208096,https://open.spotify.com/track/6WSAPEkvEfcEUgSTAo1D3S
88,"Luz Apaga",Ozuna,208060,https://open.spotify.com/track/5Q3e16qE1RE5oilN3ukasm
89,Nadie,Farruko,207354,https://open.spotify.com/track/2VRVV7cvAGPJ2EBU4FIVCz
90,"Reggaetón en lo Oscuro","Wisin & Yandel",206812,https://open.spotify.com/track/7LLXLd0pisbEAdIVK502VM
91,Bye,Ecko,204918,https://open.spotify.com/track/0TYtHWzASro5sMrV1UvpUC
92,"Quiere Beber","Anuel AA",203643,https://open.spotify.com/track/0FDMH2ahuIVzCybwHJK9zh
