,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Calma - Remix","Pedro Capó",2537808,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
2,"Con Calma","Daddy Yankee",2125096,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
3,"Adan y Eva","Paulo Londra",1935099,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk
4,Secreto,"Anuel AA",1832586,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0
5,Desconocidos,"Mau y Ricky",1437474,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ
6,Adictiva,"Daddy Yankee",1274736,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP
7,"Sin Culpa (feat. DrefQuila)",Duki,1250971,https://open.spotify.com/track/3dLiBBKbeUIhzGNeuo5JGS
8,Reggaeton,"J Balvin",1223915,https://open.spotify.com/track/2D3z17LBMJ2HEHeBFFjTLi
9,"MIA (feat. Drake)","Bad Bunny",1206096,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
10,Amanece,"Anuel AA",1108689,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH
11,"Un Año","Sebastian Yatra",1091929,https://open.spotify.com/track/5BDP2tky8oMQJPS33frKVp
12,"Baila Baila Baila",Ozuna,1056833,https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG
13,"Me Voy",Rombai,1036503,https://open.spotify.com/track/22sESxzbY1O1E19xjOTaYf
14,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",978632,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
15,"7 rings","Ariana Grande",965388,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
16,"Ya No Tiene Novio","Sebastian Yatra",932129,https://open.spotify.com/track/7uQmJ1jgNzBpATSoWKSPFu
17,Imposible,"Luis Fonsi",866422,https://open.spotify.com/track/4cuGZb0iFyHtwaSKdKrJkF
18,"Te Vi","Piso 21",829320,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd
19,"Ella Quiere Beber - Remix","Anuel AA",804163,https://open.spotify.com/track/2cYnZNzFRFK0H7vSNxPsUq
20,"Puntos Suspensivos","Piso 21",793685,https://open.spotify.com/track/04cd1MHVq1D8v1nuTZoCdv
21,"Cuando Te Besé","Becky G",781269,https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy
22,"NI BIEN NI MAL","Bad Bunny",709632,https://open.spotify.com/track/278kSqsZIiYp8p3QjYAqa8
23,PPP,"Kevin Roldan",704457,https://open.spotify.com/track/1DcxnVNFAyVl2sDQ646pXS
24,Bubalu,"Becky G",694022,https://open.spotify.com/track/7dNwJbsT0sg1le5kVugGJb
25,"Me Vas a Extrañar - En Vivo","Damas Gratis",674228,https://open.spotify.com/track/3CACzG9I3AoKUKA3ODE5zW
26,Créeme,"KAROL G",656269,https://open.spotify.com/track/1mT47pKLXUwPYGwB91GcNz
27,"Amigos Con Derechos",Reik,654903,https://open.spotify.com/track/2zDj4WjbNDmrRL6Z4YjjCA
28,"Ta To Gucci (Remix)",Cauty,621601,https://open.spotify.com/track/7kuRvjpeUcn6qNV9IBXC2C
29,BEBE,6ix9ine,617959,https://open.spotify.com/track/4KkUjFkcQvGvWekl8RATDn
30,Baby,Amenazzy,600060,https://open.spotify.com/track/2IA8cFA46DkjgbsRG7kKbp
31,"break up with your girlfriend, i'm bored","Ariana Grande",583132,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
