,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Tusa,"KAROL G",2300416,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
2,"RITMO (Bad Boys For Life)","Black Eyed Peas",1897018,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
3,"Hola - Remix",Dalex,1808846,https://open.spotify.com/track/5stPVcRqb4qixbafP9e8lt
4,Fantasias,"Rauw Alejandro",1728975,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
5,"Que Tire Pa Lante","Daddy Yankee",1572727,https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1
6,China,"Anuel AA",1429496,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
7,"Dance Monkey","Tones And I",1402917,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
8,Fresa,TINI,1354859,https://open.spotify.com/track/4BCPItsB94KDLuERZT3aNM
9,"Bellaquita - Remix",Dalex,1348932,https://open.spotify.com/track/1Xnn1TPyr5h0hpRAT4B4EA
10,"C90 (Remix)","John C",1320091,https://open.spotify.com/track/2b6i9zx3ULzKrNWmyP0ePD
11,Vete,"Bad Bunny",1298107,https://open.spotify.com/track/5DxXgozhkPLgrbKFY91w0c
12,"Adicto (with Anuel AA & Ozuna)",Tainy,1202607,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
13,"Perreo en La Luna","Rich Music LTD",1159372,https://open.spotify.com/track/0RDgqtvOHLwcI6yz9bjsZV
14,"Ya No Mas","Fer Palacio",1140433,https://open.spotify.com/track/4dqoJHdxf9Ez4DDqGh2PBc
15,Quizas,"Rich Music LTD",1096450,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe
16,Tutu,Camilo,1074722,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ
17,Goteo,Duki,1030920,https://open.spotify.com/track/57kdZIOAaolxAjB67d2yU3
18,"Whine Up","Nicky Jam",1003751,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
19,"Si Te Vas",Sech,1001778,https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0
20,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix","Justin Quiles",995677,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6
21,Aventura,Lunay,930250,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon
22,"LA CANCIÓN","J Balvin",903842,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
23,"No Me Conoce - Remix","Jhay Cortez",897369,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
24,CANGURO,WOS,834023,https://open.spotify.com/track/2UAWYufVaO3EnUUNzl0ppO
25,Callaita,"Bad Bunny",832248,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
26,"No Dijeron Nada",Oscu,814903,https://open.spotify.com/track/66YgptYp9124vxw9yFsIGn
27,Señorita,"Shawn Mendes",771778,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
28,"Sigues Con El","Dímelo Flow",766937,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
29,"Cómo estás","Ke Personajes",766874,https://open.spotify.com/track/6bLvfGI2XeU5DTl8feuNrk
30,Oye,TINI,745485,https://open.spotify.com/track/09nSCeCs6eYfAIJVfye1CE
31,"Soltera - Remix",Lunay,744597,https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z
32,"Yo x Ti, Tu x Mi",ROSALÍA,727906,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
