,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Fresa,TINI,1847456,https://open.spotify.com/track/4BCPItsB94KDLuERZT3aNM
2,Goteo,Duki,1732876,https://open.spotify.com/track/1EoEU4HY57qaITp06TkC6B
3,China,"Anuel AA",1690572,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
4,Oye,TINI,1533038,https://open.spotify.com/track/09nSCeCs6eYfAIJVfye1CE
5,Tutu,Camilo,1527241,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ
6,CANGURO,WOS,1482481,https://open.spotify.com/track/2UAWYufVaO3EnUUNzl0ppO
7,"Adicto (with Anuel AA & Ozuna)",Tainy,1427395,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
8,"No Me Conoce - Remix","Jhay Cortez",1183373,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
9,"MELÓN VINO",WOS,1137008,https://open.spotify.com/track/5uHAzGa4d9j35DEbhUwGhi
10,"Yo x Ti, Tu x Mi",ROSALÍA,1111891,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
11,Callaita,"Bad Bunny",1111178,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
12,Quizas,"Rich Music LTD",1103489,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe
13,"Nicki Nicole: Bzrp Music Sessions, Vol. 13",Bizarrap,1085245,https://open.spotify.com/track/2S93hylQBYLndMnaJuso8S
14,"Trueno: Bzrp Music Sessions, Vol. 16",Bizarrap,1062757,https://open.spotify.com/track/7ouulWlZPefmEIGYWNyiPH
15,"Si Te Vas",Sech,1034495,https://open.spotify.com/track/6Y4PDQv4XjYjHLeLmvyOt0
16,"LA CANCIÓN","J Balvin",1006859,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
17,"Soltera - Remix",Lunay,955422,https://open.spotify.com/track/1c0hsvHLELX6y8qymnpLKL
18,"Otro Trago - Remix",Sech,952820,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL
19,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix","Justin Quiles",919453,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6
20,Señorita,"Shawn Mendes",883802,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
21,Fantasias,"Rauw Alejandro",839097,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
22,"11 PM",Maluma,835535,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d
23,FRESCO,WOS,816640,https://open.spotify.com/track/0blWPYAfbvpRLVHUcmqmmj
24,"Tal Vez","Paulo Londra",773901,https://open.spotify.com/track/5jW3rF4URMdK7tO2xjS5EI
25,"El Favor (with Nicky Jam & Sech, feat. Farruko, Zion & Lunay)","Dímelo Flow",738625,https://open.spotify.com/track/684EjRHwNsZQ9hCQxL4NYL
26,"Frijo: Bzrp Music Sessions, Vol. 10",Bizarrap,733516,https://open.spotify.com/track/0m9LriWYZaNi5PesRbFqsb
27,Indeciso,Reik,713080,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14
28,22,TINI,711157,https://open.spotify.com/track/07L6tEZIfCX3GZAWCpGj0e
29,"Si Se Da - Remix","Myke Towers",708600,https://open.spotify.com/track/6K5BsR04ijf3FHNzjbaagD
30,"Con Altura",ROSALÍA,708142,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM
31,Cuaderno,Dalex,697878,https://open.spotify.com/track/7anSoGdgtmJTAPZBzcPhO6
32,"Años Luz","Nicki Nicole",677756,https://open.spotify.com/track/4SQFu2eDYHTD9DdRVG3vU3
33,Bellaquita,Dalex,658082,https://open.spotify.com/track/1tpbAGsGpZee5jDHMcLrUJ
34,"Tengo 30 (feat. Duki, Cazzu, Neo Pistea & Tali Goya)",KHEA,657960,https://open.spotify.com/track/3R1yxKhYKoXqaztyQflEH8
35,"Que Mas Pues - Remix",Sech,657856,https://open.spotify.com/track/7fODjB7BrQTGqh0hogW6XD
36,"La Boca - Remix","Mau y Ricky",654070,https://open.spotify.com/track/2EEmzqzM70CybVspgM7YRT
37,"Pa Mí - Remix",Dalex,646405,https://open.spotify.com/track/7g8YaUQABMal0zWe7a2ijz
38,Diavla,"Chris Viz",645662,https://open.spotify.com/track/1KfrcxnOLyDhd3p4hGrhVe
39,"Qué Pena",Maluma,640802,https://open.spotify.com/track/5099x34vBakWpGkHourFxP
40,"El Efecto","Rauw Alejandro",621807,https://open.spotify.com/track/4SJHHpKhcuXwDsCsPqshXj
41,Atrévete,"Nicky Jam",614621,https://open.spotify.com/track/3KekO5WUfJsh7kYU9o2w50
42,"Wapo Traketero","Nicki Nicole",601466,https://open.spotify.com/track/5ctNuquTVDsfMb9jKzsYu0
43,"Aleman: Bzrp Music Sessions, Vol. 15",Bizarrap,600864,https://open.spotify.com/track/7xRWmHZ2wt3zDgM5mAL0JU
44,Runaway,"Sebastian Yatra",586650,https://open.spotify.com/track/7BuSE9uTIw931wtZYzvZcQ
45,"LUZ DELITO",WOS,583056,https://open.spotify.com/track/13VEtVCYfLTVsq5STs3SlW
46,"Trueno: Bzrp Freestyle Sessions, Vol. 6",Bizarrap,573481,https://open.spotify.com/track/1DckcUSLpCfYsD1htu4JnF
47,"Fucking Diablo","Nicki Nicole",563594,https://open.spotify.com/track/5HugdP5zn1KUybBdc1xsdf
48,"Te Robaré","Nicky Jam",558948,https://open.spotify.com/track/6v0lAdFF4haL8xjBIUjtOw
49,OKUPA,WOS,555637,https://open.spotify.com/track/25NPeIjHjQGvyp4D52Tji2
50,"QUE PRETENDES","J Balvin",550079,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
51,"Por Eso Vine","Paulo Londra",528240,https://open.spotify.com/track/5qN1G8fSHq4Sv5FRoOkNGu
52,"Ya No Mas","Fer Palacio",489953,https://open.spotify.com/track/4dqoJHdxf9Ez4DDqGh2PBc
53,Cristina,"Sebastian Yatra",472753,https://open.spotify.com/track/703iVQrfbQsXt7Uzgy1h8k
54,"Kiddo Toto: Bzrp Music Sessions, Vol. 11",Bizarrap,469453,https://open.spotify.com/track/7jJV6hcqjD76gbu7TG67k8
55,"Party (feat. A Boogie Wit da Hoodie)","Paulo Londra",444281,https://open.spotify.com/track/5PDoWY5Av2Ba3rWIdY9Ij0
56,"Adan y Eva","Paulo Londra",443169,https://open.spotify.com/track/132ALUzVLmqYB4UsBj5qD6
57,"Un Año","Sebastian Yatra",437332,https://open.spotify.com/track/2vrpcQNg6itmgVZWsNjWe0
58,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",434089,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
59,"Rebota - Remix",Guaynaa,433568,https://open.spotify.com/track/3dWpRjCmaHbroNahuSeX11
60,A$AP,Dillom,425886,https://open.spotify.com/track/6TesHoNPZGdcVjllhAuKJh
61,PANTANO,WOS,421105,https://open.spotify.com/track/0VMxiFeuVhG3Hu7NHnge9e
62,"Verte Ir","DJ Luian",411991,https://open.spotify.com/track/4lzxJ4jCuFDXXGkE1LmpKR
63,"Otro Trago",Sech,408395,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr
64,Velitas,Darell,401089,https://open.spotify.com/track/7q3NthaBqFI6s0WnAlnIvq
65,"Cuerpo en Venta",Noriel,400006,https://open.spotify.com/track/2B94bbI1a4LyBpK1439oP7
66,"Te Quemaste","Manuel Turizo",398273,https://open.spotify.com/track/4fj7e6Tc48Bmomwyz2Z2XC
67,"Cristina (feat. Shelow Shaq)",Maffio,396282,https://open.spotify.com/track/2egI1hFZDAYrkCgtepoore
68,Desconocidos,"Mau y Ricky",394087,https://open.spotify.com/track/56f5qnyAlZdlz8wrUDA50h
69,"Suéltate El Pelo",TINI,393600,https://open.spotify.com/track/7dK9ncfHtROhbYCtElBqfU
70,"Nothing On You (feat. Paulo Londra & Dave)","Ed Sheeran",391670,https://open.spotify.com/track/2qRN7PWiHRLprw4FpDeI9N
71,DOLLAR,"Becky G",389485,https://open.spotify.com/track/4ziiAuFyXiY1HNSLGM1xv8
72,"Solo Pienso En Ti (feat. De La Ghetto & Justin Quiles)","Paulo Londra",384035,https://open.spotify.com/track/3H9GDhVVTlmFQSmpt51qiP
73,"No Puedo","Paulo Londra",379676,https://open.spotify.com/track/6MbSMSXrSlvsyHf4kcaLQi
74,"Te Olvidaré",MYA,376656,https://open.spotify.com/track/4jrZI0XdexLjrHlBwLbhzL
75,"Calma - Remix","Pedro Capó",372525,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
76,"Con Calma","Daddy Yankee",371637,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
77,"Cómo estás","Ke Personajes",371192,https://open.spotify.com/track/6bLvfGI2XeU5DTl8feuNrk
78,"La Boca","Mau y Ricky",369181,https://open.spotify.com/track/0UQwlF2pRkr1lMN6kNNUj3
79,"Dillom: Bzrp Music Sessions, Vol. 9",Bizarrap,366770,https://open.spotify.com/track/1JY48zKQs16W0necdEl0M8
80,Bellacoso,Residente,362253,https://open.spotify.com/track/1kMUGCt7XLDc5Q64Vl0H8S
81,TERRAZA,WOS,361517,https://open.spotify.com/track/6cLWKCBNawunqBHmyzdG7v
82,"B11 (feat. Myke Towers)",Rvssian,352534,https://open.spotify.com/track/4o1DxRjMCHDwBiOKv88rOl
83,"Lights Up","Harry Styles",351489,https://open.spotify.com/track/2plLJpUcYPFrl1sW2pMG63
84,"Baila Conmigo (feat. Kelly Ruiz)",Dayvi,345729,https://open.spotify.com/track/4Clmg1g8n2yBYG13Z1oSdG
85,"Two 1 Two","Kiddo Toto",337015,https://open.spotify.com/track/10fj46VSvjIqMVOcJl6Jsx
86,"NO VA A BAJAR",WOS,335197,https://open.spotify.com/track/3wNiMUFSp0H7zF7QH4vCPq
87,"No Se Me Quita (feat. Ricky Martin)",Maluma,335108,https://open.spotify.com/track/1GBLO0NFODuL31A5fgw0uR
88,Piensan,Haze,330265,https://open.spotify.com/track/0i9oiUkWOgvtnjkr0fa3XN
89,Perreito,"Mariah Angeliq",329779,https://open.spotify.com/track/5LsUdPeqmKVGlPJre2sIRt
90,"No Soy Yo",Emilia,327956,https://open.spotify.com/track/67OKX8DNYygddabwIjExsp
91,"La Playa","Myke Towers",317027,https://open.spotify.com/track/0jeS8PyyIRAG0A3t5DtL71
92,"Mesita: Bzrp Music Sessions, Vol. 12",Bizarrap,317003,https://open.spotify.com/track/3HxP2g1l2jc9r1QgrA3dmf
93,HP,Maluma,315375,https://open.spotify.com/track/1LIqNVhaIgxXUt2eVoIQJ3
94,"Tumbando el Club (feat. C.R.O, Obiewanshot, Ysy A, Cazzu, Khea, Lucho SSJ, Coqeéin Montana, Marcianos Crew & Duki) - Remix","Neo Pistea",308258,https://open.spotify.com/track/0OWcpVA83HI8Pb5DybDuoX
95,"Si Supieras","Daddy Yankee",307017,https://open.spotify.com/track/7MRU4vOkywuhZ9kbFiPuiu
96,Lalala,Y2K,305103,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
97,Uniforme,"Rich Music LTD",304150,https://open.spotify.com/track/0wMs7DPFOnToNAoecvAFQc
98,"Quien Empezó","j mena",299965,https://open.spotify.com/track/1GUxtL2cLMXrtkBgjDevOp
99,LALIGERA,Lali,297292,https://open.spotify.com/track/1ThWuqpphgu4N5yi5FbBiR
100,"Te Soñé De Nuevo",Ozuna,290011,https://open.spotify.com/track/5s8LepdwU0THzpd0M7nLsa
101,Hitboy,Duki,289495,https://open.spotify.com/track/624AL3EwsrgGIp6bdwmXgo
102,"bad guy","Billie Eilish",283938,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
103,Disfruto,"Ke Personajes",279344,https://open.spotify.com/track/1v4ggzkdNysd77L7oJ6GmU
104,Bonita,Juanes,278466,https://open.spotify.com/track/0gcOnIUKIG6JF56iFUfE0p
105,"Pekeño 77: Bzrp Music Sessions, Vol. 5",Bizarrap,273812,https://open.spotify.com/track/1j44jBqva5YwRKsbYF3tPA
106,"No Te Debí Besar","C. Tangana",273450,https://open.spotify.com/track/1KdwnsWOvhM53vezy5ROuf
107,"Uno más uno","DJ Alex",273016,https://open.spotify.com/track/56HBkP5mBsUALQnstFiqIY
108,"La Cobra","j mena",269072,https://open.spotify.com/track/1tyJADhbLubvWFsRmmojMj
109,"Calle 2 - Remix",FMK,269053,https://open.spotify.com/track/45qpVdZAbONKliwh1ZD8nK
110,"Cuando Te Besé","Becky G",266767,https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy
111,Secreto,"Anuel AA",266624,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0
112,"Mírame - Remix","Nio Garcia",264899,https://open.spotify.com/track/53uKGbcMjEc2gIWbfmvpdS
113,"Traje unos tangos","Ysy A",264860,https://open.spotify.com/track/2fY4RMsZUohBLEIH308TDT
114,Criminal,"Neo Pistea",264576,https://open.spotify.com/track/0eo85yo2kaUvjBHOa4iQX6
115,"Me Gusta","Ciro y los Persas",260553,https://open.spotify.com/track/3pMo77B4r1NwwIK78lO4xf
116,"Trátame Suavemente - Remasterizado 2007","Soda Stereo",258897,https://open.spotify.com/track/65DBZofI0b79kfHTcWWDuU
117,"Cristina Remix","DJ Alex",256899,https://open.spotify.com/track/0ri6HvRxDmSXudAxwG3FiM
118,"Seguir Viviendo Sin Tu Amor","Luis Alberto Spinetta",256768,https://open.spotify.com/track/2qBirMakpTdz9ymxrZEyzg
119,"BZRP Music Sessions, Vol. 3 (feat. Paco Amoroso)",Bizarrap,255324,https://open.spotify.com/track/6GIJ1H3QklpRlRVaMG2r7j
120,PURPURA,WOS,253146,https://open.spotify.com/track/0RHazYjaRGLIYPvn6mtRWY
121,"Spaghetti del Rock",Divididos,252801,https://open.spotify.com/track/6rg1MBZqggsQ5olFGTw0rr
122,"El efecto - Remix","DJ Alex",252650,https://open.spotify.com/track/4LRYdLim72NkkWlBBgKOZG
123,Amanece,"Anuel AA",249954,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH
124,"Ella Quiere Beber - Remix","Anuel AA",248498,https://open.spotify.com/track/3f5lA8nnc4YYF1qf78WpHw
125,OUKE,CA7RIEL,246093,https://open.spotify.com/track/02vK8PPOQPDcbxNe4YHdme
126,"Consejo de Amor",TINI,245730,https://open.spotify.com/track/3za3hxbolwmy9AeUpWzuRE
127,Aleluya,Reik,245378,https://open.spotify.com/track/23CsjGOYDQiJpX44BSn9TM
128,"Contra La Pared","Sean Paul",245205,https://open.spotify.com/track/37eGbhE1xVFSvcKkqGb6i1
129,"Me Vas a Extrañar - En Vivo","Damas Gratis",244717,https://open.spotify.com/track/3CACzG9I3AoKUKA3ODE5zW
130,"Dispuestos a morir","Natos y Waor",243053,https://open.spotify.com/track/1d1N1JZfKYI0Pj5TXzs4vy
131,Crimen,"Gustavo Cerati",241925,https://open.spotify.com/track/3oqWr0jDWNXxWufNogGREp
132,ANDRÓMEDA,WOS,241284,https://open.spotify.com/track/4Pa73QAWSryyKavXNyVbUA
133,"Quiero Volver",TINI,239396,https://open.spotify.com/track/5NrIX1ozc9LGt19ISgPDIY
134,"Juntos a la Par",Pappo,237290,https://open.spotify.com/track/1Ig4pCPanhzXl7C86MmBUc
135,"Dance Monkey","Tones And I",234606,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
136,"Que Calor (with J Balvin & El Alfa)","Major Lazer",233877,https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3
137,"Date La Vuelta","Luis Fonsi",233451,https://open.spotify.com/track/5lwVd35Zg6DJ4qibVMq99H
138,"Ya No Tiene Novio","Sebastian Yatra",231055,https://open.spotify.com/track/7uQmJ1jgNzBpATSoWKSPFu
139,"Te Vi","Piso 21",229439,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd
140,"Sin Culpa (feat. DrefQuila)",Duki,228447,https://open.spotify.com/track/3dLiBBKbeUIhzGNeuo5JGS
141,24K,Frijo,227985,https://open.spotify.com/track/1sbxPVKNi6OLUdTHRrbd5A
142,Delincuente,Farruko,227805,https://open.spotify.com/track/3TqLIW3qd4qFYkfYsBjVN6
143,"I Don't Care (with Justin Bieber)","Ed Sheeran",226518,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
144,"Nadie (feat. Sech & Sharo Towers) - Remix",Farruko,225595,https://open.spotify.com/track/6pNjmMB8FTMEcqGSgs7Mji
145,"Visto a las 00:00",Cazzu,225360,https://open.spotify.com/track/0m1zfGk4oYfj4NxBLNheHZ
146,"Mucha Data",Cazzu,224308,https://open.spotify.com/track/57x0IGrEHEdoy5QMBlcitJ
147,Zafar,"La Vela Puerca",223816,https://open.spotify.com/track/1wIUWGdTdhVk5gIPd0ULxX
148,Creo,Callejeros,223221,https://open.spotify.com/track/5Bi9Cq5oVFy1OtUgecbegZ
149,Shallow,"Lady Gaga",223013,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
150,"105 F Remix",KEVVO,215421,https://open.spotify.com/track/1aUGxXCz9QimNkKeiJtzZ7
151,"Nunca quise",Intoxicados,214111,https://open.spotify.com/track/0ZAJ660VP57lLK4U7NlGOy
152,ANIMAL,Acru,213875,https://open.spotify.com/track/06b0Au6pvZiO03eKTCvgWh
153,"La Playax","Fer Palacio",213657,https://open.spotify.com/track/40fOB5r0wfKzcKZU0SkrAI
154,"Tan Solo","Los Piojos",213193,https://open.spotify.com/track/6vNaGz1KH44XJ9zRyCE81I
155,"No Hay Nadie Más","Sebastian Yatra",210509,https://open.spotify.com/track/3IPJg1sdqLj12kFIndaonN
156,"Perreo en La Luna","Rich Music LTD",208738,https://open.spotify.com/track/0RDgqtvOHLwcI6yz9bjsZV
157,"Contando Lunares (feat. Cruz Cafuné)","Don Patricio",208626,https://open.spotify.com/track/6uW0PIRcyZLvkoonm763xD
158,"Jimmy Fallon","Lucho SSJ",208179,https://open.spotify.com/track/1QOSl4diH0WOLI1xgmTaDl
