,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Nicki Nicole: Bzrp Music Sessions, Vol. 13",Bizarrap,3051587,https://open.spotify.com/track/2S93hylQBYLndMnaJuso8S
2,China,"Anuel AA",2861505,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
3,Goteo,Duki,2630439,https://open.spotify.com/track/1EoEU4HY57qaITp06TkC6B
4,CANGURO,WOS,2547267,https://open.spotify.com/track/4wyNKAZe82BNlp2lHiR1FX
5,Callaita,"Bad Bunny",1659752,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
6,"Otro Trago - Remix",Sech,1616217,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL
7,"Soltera (Remix)",Lunay,1524650,https://open.spotify.com/track/2qMnZF5Ja2WvmfbblByQza
8,"No Me Conoce - Remix","Jhay Cortez",1442190,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
9,"LA CANCIÓN","J Balvin",1357228,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
10,Señorita,"Shawn Mendes",1300694,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
11,"Frijo: Bzrp Music Sessions, Vol. 10",Bizarrap,1160018,https://open.spotify.com/track/0m9LriWYZaNi5PesRbFqsb
12,"Kiddo Toto: Bzrp Music Sessions, Vol. 11",Bizarrap,1134724,https://open.spotify.com/track/7jJV6hcqjD76gbu7TG67k8
13,"Tal Vez","Paulo Londra",1113947,https://open.spotify.com/track/5jW3rF4URMdK7tO2xjS5EI
14,"11 PM",Maluma,1022884,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d
15,Cuaderno,Dalex,1005236,https://open.spotify.com/track/7anSoGdgtmJTAPZBzcPhO6
16,"Con Altura",ROSALÍA,994542,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM
17,"Trueno: Bzrp Freestyle Sessions, Vol. 6",Bizarrap,988937,https://open.spotify.com/track/1DckcUSLpCfYsD1htu4JnF
18,"Otro Trago",Sech,982774,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr
19,"Wapo Traketero","Nicki Nicole",936151,https://open.spotify.com/track/5ctNuquTVDsfMb9jKzsYu0
20,"Pa Mí - Remix",Dalex,918713,https://open.spotify.com/track/7g8YaUQABMal0zWe7a2ijz
21,"Nothing On You (feat. Paulo Londra & Dave)","Ed Sheeran",893758,https://open.spotify.com/track/2qRN7PWiHRLprw4FpDeI9N
22,"Que Mas Pues - Remix",Sech,879704,https://open.spotify.com/track/7fODjB7BrQTGqh0hogW6XD
23,22,TINI,871572,https://open.spotify.com/track/07L6tEZIfCX3GZAWCpGj0e
24,Runaway,"Sebastian Yatra",853444,https://open.spotify.com/track/7BuSE9uTIw931wtZYzvZcQ
25,Tutu,Camilo,843047,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ
26,"QUE PRETENDES","J Balvin",795666,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
27,"Si Se Da - Remix","Myke Towers",788518,https://open.spotify.com/track/6K5BsR04ijf3FHNzjbaagD
28,"Te Robaré","Nicky Jam",786786,https://open.spotify.com/track/6v0lAdFF4haL8xjBIUjtOw
29,"Yo x Ti, Tu x Mi",ROSALÍA,754234,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
30,"Por Eso Vine","Paulo Londra",750388,https://open.spotify.com/track/5qN1G8fSHq4Sv5FRoOkNGu
31,"Verte Ir","DJ Luian",721473,https://open.spotify.com/track/4lzxJ4jCuFDXXGkE1LmpKR
32,"El Efecto","Rauw Alejandro",684679,https://open.spotify.com/track/4SJHHpKhcuXwDsCsPqshXj
33,"Rebota - Remix",Guaynaa,665638,https://open.spotify.com/track/3dWpRjCmaHbroNahuSeX11
34,Bellacoso,Residente,622488,https://open.spotify.com/track/1kMUGCt7XLDc5Q64Vl0H8S
35,"Con Calma","Daddy Yankee",600760,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
36,"Solo Pienso En Ti (feat. De La Ghetto & Justin Quiles)","Paulo Londra",581157,https://open.spotify.com/track/3H9GDhVVTlmFQSmpt51qiP
37,"Tumbando el Club (feat. C.R.O, Obiewanshot, Ysy A, Cazzu, Khea, Lucho SSJ, Coqeéin Montana, Marcianos Crew & Duki) - Remix","Neo Pistea",566555,https://open.spotify.com/track/0OWcpVA83HI8Pb5DybDuoX
38,"Adan y Eva","Paulo Londra",542289,https://open.spotify.com/track/132ALUzVLmqYB4UsBj5qD6
39,Hitboy,Duki,531866,https://open.spotify.com/track/624AL3EwsrgGIp6bdwmXgo
40,"Te Soñé de Nuevo",Ozuna,526588,https://open.spotify.com/track/7lR4UmEDJ1ngczVX2NiNi4
41,"La Boca - Remix","Mau y Ricky",526513,https://open.spotify.com/track/2EEmzqzM70CybVspgM7YRT
42,"Un Año","Sebastian Yatra",524318,https://open.spotify.com/track/2vrpcQNg6itmgVZWsNjWe0
43,Desconocidos,"Mau y Ricky",521893,https://open.spotify.com/track/56f5qnyAlZdlz8wrUDA50h
44,"Dillom: Bzrp Music Sessions, Vol. 9",Bizarrap,519092,https://open.spotify.com/track/1JY48zKQs16W0necdEl0M8
45,Cristina,"Sebastian Yatra",515672,https://open.spotify.com/track/703iVQrfbQsXt7Uzgy1h8k
46,"La Cobra","j mena",508395,https://open.spotify.com/track/1tyJADhbLubvWFsRmmojMj
47,HP,Maluma,507159,https://open.spotify.com/track/1LIqNVhaIgxXUt2eVoIQJ3
48,"Suéltate El Pelo",TINI,506794,https://open.spotify.com/track/7dK9ncfHtROhbYCtElBqfU
49,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",499458,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
