,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Con Calma","Daddy Yankee",2360681,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
2,"Pa Mí - Remix",Dalex,1803522,https://open.spotify.com/track/224EVTFiLsdQignUFLvDeH
3,Secreto,"Anuel AA",1671472,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0
4,"Calma - Remix","Pedro Capó",1535203,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
5,"Adan y Eva","Paulo Londra",1231733,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk
6,"Un Año","Sebastian Yatra",1145777,https://open.spotify.com/track/5BDP2tky8oMQJPS33frKVp
7,Desconocidos,"Mau y Ricky",1132893,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ
8,"Baila Baila Baila",Ozuna,1051646,https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG
9,HP,Maluma,1050445,https://open.spotify.com/track/31UjYv5vLsDkzchJOtUMtW
10,"Forever Alone","Paulo Londra",913634,https://open.spotify.com/track/5NPzbTzFxIQPaheZuPhn4f
11,Amanece,"Anuel AA",910501,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH
12,Adictiva,"Daddy Yankee",899233,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP
13,"Sin Culpa (feat. DrefQuila)",Duki,864710,https://open.spotify.com/track/3dLiBBKbeUIhzGNeuo5JGS
14,Reggaeton,"J Balvin",863599,https://open.spotify.com/track/2D3z17LBMJ2HEHeBFFjTLi
15,"Te Vi","Piso 21",830248,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd
16,Cristina,"Sebastian Yatra",724506,https://open.spotify.com/track/1Kjer1JoWuJGNwGV6Pbgv1
17,"7 rings","Ariana Grande",687156,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
18,"MIA (feat. Drake)","Bad Bunny",684137,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
19,"Ta To Gucci (Remix)",Cauty,646753,https://open.spotify.com/track/7kuRvjpeUcn6qNV9IBXC2C
20,"Puntos Suspensivos","Piso 21",627651,https://open.spotify.com/track/04cd1MHVq1D8v1nuTZoCdv
21,"Ya No Tiene Novio","Sebastian Yatra",626672,https://open.spotify.com/track/7uQmJ1jgNzBpATSoWKSPFu
22,"Me Voy",Rombai,623834,https://open.spotify.com/track/22sESxzbY1O1E19xjOTaYf
23,PPP,"Kevin Roldan",612607,https://open.spotify.com/track/1DcxnVNFAyVl2sDQ646pXS
24,"Ella Quiere Beber - Remix","Anuel AA",602853,https://open.spotify.com/track/3f5lA8nnc4YYF1qf78WpHw
25,"Esclavo de Tus Besos","Manuel Turizo",601408,https://open.spotify.com/track/3g4UyIcQwutiG0TfW32GnX
26,Créeme,"KAROL G",596249,https://open.spotify.com/track/1mT47pKLXUwPYGwB91GcNz
27,Shallow,"Lady Gaga",586609,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
28,Baby,Amenazzy,568569,https://open.spotify.com/track/2IA8cFA46DkjgbsRG7kKbp
29,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",554866,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
30,"Cuando Te Besé","Becky G",535792,https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy
31,Imposible,"Luis Fonsi",533011,https://open.spotify.com/track/4cuGZb0iFyHtwaSKdKrJkF
32,"Te Robaré","Nicky Jam",526456,https://open.spotify.com/track/6v0lAdFF4haL8xjBIUjtOw
33,Bubalu,"Becky G",515491,https://open.spotify.com/track/7dNwJbsT0sg1le5kVugGJb
34,TERRAZA,WOS,505659,https://open.spotify.com/track/6cLWKCBNawunqBHmyzdG7v
35,"NI BIEN NI MAL","Bad Bunny",502091,https://open.spotify.com/track/278kSqsZIiYp8p3QjYAqa8
36,"Amigos Con Derechos",Reik,493044,https://open.spotify.com/track/2zDj4WjbNDmrRL6Z4YjjCA
37,"TRAP.N.EXPORT (feat. Duki, Ysy A & Neo Pistea)","Modo Diablo",490072,https://open.spotify.com/track/3aozFlnbP7zhcJKi9O0FUz
38,Aullando,"Wisin & Yandel",467491,https://open.spotify.com/track/7BuHdm4lQqcyG3qTwdkxus
39,"Me Vas a Extrañar - En Vivo","Damas Gratis",454238,https://open.spotify.com/track/3CACzG9I3AoKUKA3ODE5zW
40,"R.I.P. (feat. Rita Ora & Anitta)","Sofia Reyes",447267,https://open.spotify.com/track/6JqpFboOH2bq9pzaYbkKBn
41,"Pa Olvidarte (feat. Manuel Turizo) - Remix",ChocQuibTown,444881,https://open.spotify.com/track/2ktoFujjJtantyMoVdBJlX
42,BEBE,6ix9ine,432226,https://open.spotify.com/track/4KkUjFkcQvGvWekl8RATDn
43,"Tan Bien (feat. Agus Padilla)","Lit Killah",425186,https://open.spotify.com/track/43Q1jBoHh3pQkh3Oy7TA1g
44,"Buenos Aires (feat. Khea, Bhavi)","Seven Kayne",422741,https://open.spotify.com/track/42NACeANuRucHuCOFL5umq
45,"Que Le De","Rauw Alejandro",415341,https://open.spotify.com/track/08aYFNUTIOMGq93e2VSArQ
46,"Parte de Mi (feat. Lit Killah)",FMK,415016,https://open.spotify.com/track/4OocfNloIRk77ncIKBdYwb
47,Sola,"Manuel Turizo",394174,https://open.spotify.com/track/675w3ACw5xZR3ODhUJlEVN
48,"A Solas - Remix",Lunay,355324,https://open.spotify.com/track/3T5QSIgoaPIh07SwixRDp7
49,"PPP - Remix","Kevin Roldan",347077,https://open.spotify.com/track/3jOn1ZdPldABfKQY4JBhov
50,Soltera,Lunay,344651,https://open.spotify.com/track/4T4CZ3Q4z3GG7lU720YYhM
51,"Vaina Loca",Ozuna,340887,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
52,"Solo de Mi","Bad Bunny",334009,https://open.spotify.com/track/4uP3pUP18ennmz0tb3GphR
53,"Asesina - Remix",Brytiago,328286,https://open.spotify.com/track/59PYgzOiOjGDzjDT5N5oOX
54,Sucker,"Jonas Brothers",319129,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO
55,"No Lo Entiendo",Bhavi,318098,https://open.spotify.com/track/2pfV8fZZdLRsZYatVGKlUq
56,"Si Se Da","Myke Towers",310890,https://open.spotify.com/track/5KbBGUpIZd6gVFUU8tqYiQ
57,Culpables,"KAROL G",305784,https://open.spotify.com/track/6q8Lb50EtqNeeJXXe8mMAH
58,"break up with your girlfriend, i'm bored","Ariana Grande",303620,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
59,"Bohemian Rhapsody - 2011 Mix",Queen,300362,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
60,"Si Estuviésemos Juntos","Bad Bunny",297201,https://open.spotify.com/track/35wvL50xvKpCHEJPxLOLPI
61,"thank u, next","Ariana Grande",292969,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
62,"Chica Paranormal","Paulo Londra",292553,https://open.spotify.com/track/7zAGi1cps7yYhAajGXlFTH
63,Money,C.R.O,291666,https://open.spotify.com/track/4b0BTBQAQ6vLItEy7j9uLC
64,"Quiero Volver",TINI,289350,https://open.spotify.com/track/5NrIX1ozc9LGt19ISgPDIY
65,"Lindo Pero Bruto",Thalía,280137,https://open.spotify.com/track/5RLBZePs33aN2F8uCzcSeo
66,"No Te Creas Tan Importante - En Vivo","Damas Gratis",276717,https://open.spotify.com/track/3trowLiYwwOoiwapLISNyk
67,Caro,"Bad Bunny",264726,https://open.spotify.com/track/6it15CsDlkqB7N4lF0C1qM
68,"Sin Pijama","Becky G",263979,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
69,Controla,Brytiago,261514,https://open.spotify.com/track/4AKWHLChPxYdXAB2cHmZB7
70,"No Es Justo","J Balvin",258120,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7
71,Recalienta,Emilia,249993,https://open.spotify.com/track/2O0WiTabKj4e5CdY1mIFe4
72,"Por Que Te Vas",TINI,246865,https://open.spotify.com/track/70c9sdkTnDiehSDOCxCnDc
73,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)","benny blanco",243164,https://open.spotify.com/track/1WSGTYKLEpKfNQYYW5Oymt
74,"Contra La Pared","Sean Paul",241988,https://open.spotify.com/track/37eGbhE1xVFSvcKkqGb6i1
75,"Si Te Vas","Lit Killah",240170,https://open.spotify.com/track/5VsHkOtg0Llpa6mTGZhp5e
76,"Te Boté - Remix","Nio Garcia",239960,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
