,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Goteo,Duki,2207215,https://open.spotify.com/track/1EoEU4HY57qaITp06TkC6B
2,China,"Anuel AA",2167154,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
3,Fresa,TINI,1953982,https://open.spotify.com/track/4BCPItsB94KDLuERZT3aNM
4,Tutu,Camilo,1768992,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ
5,CANGURO,WOS,1760242,https://open.spotify.com/track/4wyNKAZe82BNlp2lHiR1FX
6,"Nicki Nicole: Bzrp Music Sessions, Vol. 13",Bizarrap,1500085,https://open.spotify.com/track/2S93hylQBYLndMnaJuso8S
7,"No Me Conoce - Remix","Jhay Cortez",1387113,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
8,Callaita,"Bad Bunny",1366597,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
9,"Adicto (with Anuel AA & Ozuna)",Tainy,1317610,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
10,"Otro Trago - Remix",Sech,1308896,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL
11,"LA CANCIÓN","J Balvin",1253934,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
12,"Soltera - Remix",Lunay,1250683,https://open.spotify.com/track/1c0hsvHLELX6y8qymnpLKL
13,"Yo x Ti, Tu x Mi",ROSALÍA,1215250,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
14,"MELÓN VINO",WOS,1208105,https://open.spotify.com/track/7xQgtdHA1NHFTmomE2XHhi
15,Señorita,"Shawn Mendes",1170931,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
16,"11 PM",Maluma,1088040,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d
17,"Con Altura",ROSALÍA,962542,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM
18,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix","Justin Quiles",942621,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6
19,"Frijo: Bzrp Music Sessions, Vol. 10",Bizarrap,935992,https://open.spotify.com/track/0m9LriWYZaNi5PesRbFqsb
20,"Tal Vez","Paulo Londra",932115,https://open.spotify.com/track/5jW3rF4URMdK7tO2xjS5EI
21,Cuaderno,Dalex,884454,https://open.spotify.com/track/7anSoGdgtmJTAPZBzcPhO6
22,"Si Se Da - Remix","Myke Towers",861471,https://open.spotify.com/track/6K5BsR04ijf3FHNzjbaagD
23,"El Favor (with Nicky Jam & Sech, feat. Farruko, Zion & Lunay)","Dímelo Flow",827129,https://open.spotify.com/track/684EjRHwNsZQ9hCQxL4NYL
24,22,TINI,823597,https://open.spotify.com/track/07L6tEZIfCX3GZAWCpGj0e
25,"Pa Mí - Remix",Dalex,807338,https://open.spotify.com/track/7g8YaUQABMal0zWe7a2ijz
26,"Que Mas Pues - Remix",Sech,805987,https://open.spotify.com/track/7fODjB7BrQTGqh0hogW6XD
27,"Años Luz","Nicki Nicole",781568,https://open.spotify.com/track/4SQFu2eDYHTD9DdRVG3vU3
28,Diavla,"Chris Viz",778533,https://open.spotify.com/track/1KfrcxnOLyDhd3p4hGrhVe
29,"QUE PRETENDES","J Balvin",768279,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
30,"Wapo Traketero","Nicki Nicole",754211,https://open.spotify.com/track/5ctNuquTVDsfMb9jKzsYu0
31,"Trueno: Bzrp Freestyle Sessions, Vol. 6",Bizarrap,743076,https://open.spotify.com/track/1DckcUSLpCfYsD1htu4JnF
32,"El Efecto","Rauw Alejandro",730815,https://open.spotify.com/track/4SJHHpKhcuXwDsCsPqshXj
33,"Te Robaré","Nicky Jam",728930,https://open.spotify.com/track/6v0lAdFF4haL8xjBIUjtOw
34,"La Boca - Remix","Mau y Ricky",726432,https://open.spotify.com/track/2EEmzqzM70CybVspgM7YRT
35,"Aleman: Bzrp Music Sessions, Vol. 15",Bizarrap,724569,https://open.spotify.com/track/7xRWmHZ2wt3zDgM5mAL0JU
36,Runaway,"Sebastian Yatra",722207,https://open.spotify.com/track/7BuSE9uTIw931wtZYzvZcQ
37,"Por Eso Vine","Paulo Londra",683251,https://open.spotify.com/track/5qN1G8fSHq4Sv5FRoOkNGu
38,Atrévete,"Nicky Jam",678126,https://open.spotify.com/track/3KekO5WUfJsh7kYU9o2w50
39,Indeciso,Reik,658305,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14
40,"Kiddo Toto: Bzrp Music Sessions, Vol. 11",Bizarrap,654959,https://open.spotify.com/track/7jJV6hcqjD76gbu7TG67k8
41,"Rebota - Remix",Guaynaa,604827,https://open.spotify.com/track/3dWpRjCmaHbroNahuSeX11
42,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",603362,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
43,"Verte Ir","DJ Luian",602093,https://open.spotify.com/track/4lzxJ4jCuFDXXGkE1LmpKR
44,"Otro Trago",Sech,598084,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr
45,Quizás,"Rich Music LTD",588911,https://open.spotify.com/track/4AjWbAwRpxk2worpjNH5CS
46,"Nothing On You (feat. Paulo Londra & Dave)","Ed Sheeran",581807,https://open.spotify.com/track/2qRN7PWiHRLprw4FpDeI9N
47,Bellaquita,Dalex,567221,https://open.spotify.com/track/1tpbAGsGpZee5jDHMcLrUJ
48,"Adan y Eva","Paulo Londra",547894,https://open.spotify.com/track/132ALUzVLmqYB4UsBj5qD6
49,Bellacoso,Residente,520842,https://open.spotify.com/track/1kMUGCt7XLDc5Q64Vl0H8S
50,Cristina,"Sebastian Yatra",508960,https://open.spotify.com/track/703iVQrfbQsXt7Uzgy1h8k
51,"Solo Pienso En Ti (feat. De La Ghetto & Justin Quiles)","Paulo Londra",486392,https://open.spotify.com/track/3H9GDhVVTlmFQSmpt51qiP
52,"Ya No Mas","Fer Palacio",485431,https://open.spotify.com/track/4dqoJHdxf9Ez4DDqGh2PBc
53,"Dillom: Bzrp Music Sessions, Vol. 9",Bizarrap,484776,https://open.spotify.com/track/1JY48zKQs16W0necdEl0M8
