,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Goteo,Duki,2336591,https://open.spotify.com/track/1EoEU4HY57qaITp06TkC6B
2,China,"Anuel AA",2256939,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
3,CANGURO,WOS,1945957,https://open.spotify.com/track/4wyNKAZe82BNlp2lHiR1FX
4,Fresa,TINI,1914896,https://open.spotify.com/track/4BCPItsB94KDLuERZT3aNM
5,Tutu,Camilo,1840998,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ
6,"Nicki Nicole: Bzrp Music Sessions, Vol. 13",Bizarrap,1663428,https://open.spotify.com/track/2S93hylQBYLndMnaJuso8S
7,"Otro Trago - Remix",Sech,1405681,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL
8,"MELÓN VINO",WOS,1401017,https://open.spotify.com/track/7xQgtdHA1NHFTmomE2XHhi
9,Callaita,"Bad Bunny",1400588,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
10,"No Me Conoce - Remix","Jhay Cortez",1363350,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
11,"Soltera - Remix",Lunay,1285084,https://open.spotify.com/track/1c0hsvHLELX6y8qymnpLKL
12,"LA CANCIÓN","J Balvin",1277923,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
13,Señorita,"Shawn Mendes",1271283,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
14,"Adicto (with Anuel AA & Ozuna)",Tainy,1262622,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
15,"Yo x Ti, Tu x Mi",ROSALÍA,1232104,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
16,"11 PM",Maluma,1088306,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d
17,"Frijo: Bzrp Music Sessions, Vol. 10",Bizarrap,996483,https://open.spotify.com/track/0m9LriWYZaNi5PesRbFqsb
18,"Tal Vez","Paulo Londra",953472,https://open.spotify.com/track/5jW3rF4URMdK7tO2xjS5EI
19,"Con Altura",ROSALÍA,952755,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM
20,Cuaderno,Dalex,900573,https://open.spotify.com/track/7anSoGdgtmJTAPZBzcPhO6
21,"Si Se Da - Remix","Myke Towers",879735,https://open.spotify.com/track/6K5BsR04ijf3FHNzjbaagD
22,22,TINI,836012,https://open.spotify.com/track/07L6tEZIfCX3GZAWCpGj0e
23,"Wapo Traketero","Nicki Nicole",831098,https://open.spotify.com/track/5ctNuquTVDsfMb9jKzsYu0
24,"Años Luz","Nicki Nicole",824894,https://open.spotify.com/track/4SQFu2eDYHTD9DdRVG3vU3
25,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix","Justin Quiles",822900,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6
26,"Pa Mí - Remix",Dalex,818803,https://open.spotify.com/track/7g8YaUQABMal0zWe7a2ijz
27,"Trueno: Bzrp Freestyle Sessions, Vol. 6",Bizarrap,810458,https://open.spotify.com/track/1DckcUSLpCfYsD1htu4JnF
28,"Que Mas Pues - Remix",Sech,807157,https://open.spotify.com/track/7fODjB7BrQTGqh0hogW6XD
29,"QUE PRETENDES","J Balvin",806626,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
30,"El Favor (with Nicky Jam & Sech, feat. Farruko, Zion & Lunay)","Dímelo Flow",785043,https://open.spotify.com/track/684EjRHwNsZQ9hCQxL4NYL
31,Diavla,"Chris Viz",759390,https://open.spotify.com/track/1KfrcxnOLyDhd3p4hGrhVe
32,"Kiddo Toto: Bzrp Music Sessions, Vol. 11",Bizarrap,755197,https://open.spotify.com/track/7jJV6hcqjD76gbu7TG67k8
33,"El Efecto","Rauw Alejandro",744851,https://open.spotify.com/track/4SJHHpKhcuXwDsCsPqshXj
34,Runaway,"Sebastian Yatra",741967,https://open.spotify.com/track/7BuSE9uTIw931wtZYzvZcQ
35,"La Boca - Remix","Mau y Ricky",731650,https://open.spotify.com/track/2EEmzqzM70CybVspgM7YRT
36,"Te Robaré","Nicky Jam",724667,https://open.spotify.com/track/6v0lAdFF4haL8xjBIUjtOw
37,"Por Eso Vine","Paulo Londra",714615,https://open.spotify.com/track/5qN1G8fSHq4Sv5FRoOkNGu
38,Atrévete,"Nicky Jam",654390,https://open.spotify.com/track/3KekO5WUfJsh7kYU9o2w50
39,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",641866,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
40,"Otro Trago",Sech,631340,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr
41,"Verte Ir","DJ Luian",620635,https://open.spotify.com/track/4lzxJ4jCuFDXXGkE1LmpKR
42,"Rebota - Remix",Guaynaa,620601,https://open.spotify.com/track/3dWpRjCmaHbroNahuSeX11
43,"Nothing On You (feat. Paulo Londra & Dave)","Ed Sheeran",619228,https://open.spotify.com/track/2qRN7PWiHRLprw4FpDeI9N
44,"Aleman: Bzrp Music Sessions, Vol. 15",Bizarrap,618572,https://open.spotify.com/track/7xRWmHZ2wt3zDgM5mAL0JU
45,"Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey)","Ariana Grande",586536,https://open.spotify.com/track/3NkJNL3WqO1Lqc3uNDxvCN
46,Indeciso,Reik,572740,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14
47,"Adan y Eva","Paulo Londra",567425,https://open.spotify.com/track/132ALUzVLmqYB4UsBj5qD6
48,Bellacoso,Residente,557242,https://open.spotify.com/track/1kMUGCt7XLDc5Q64Vl0H8S
49,Cristina,"Sebastian Yatra",536670,https://open.spotify.com/track/703iVQrfbQsXt7Uzgy1h8k
50,"Solo Pienso En Ti (feat. De La Ghetto & Justin Quiles)","Paulo Londra",529022,https://open.spotify.com/track/3H9GDhVVTlmFQSmpt51qiP
51,"Suéltate El Pelo",TINI,490781,https://open.spotify.com/track/7dK9ncfHtROhbYCtElBqfU
52,"No Puedo","Paulo Londra",479284,https://open.spotify.com/track/6MbSMSXrSlvsyHf4kcaLQi
53,"Dillom: Bzrp Music Sessions, Vol. 9",Bizarrap,472898,https://open.spotify.com/track/1JY48zKQs16W0necdEl0M8
54,"Con Calma","Daddy Yankee",463141,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
55,Desconocidos,"Mau y Ricky",462435,https://open.spotify.com/track/56f5qnyAlZdlz8wrUDA50h
56,"Te Quemaste","Manuel Turizo",454681,https://open.spotify.com/track/4fj7e6Tc48Bmomwyz2Z2XC
57,HP,Maluma,452775,https://open.spotify.com/track/1LIqNVhaIgxXUt2eVoIQJ3
58,"Tumbando el Club (feat. C.R.O, Obiewanshot, Ysy A, Cazzu, Khea, Lucho SSJ, Coqeéin Montana, Marcianos Crew & Duki) - Remix","Neo Pistea",449607,https://open.spotify.com/track/0OWcpVA83HI8Pb5DybDuoX
59,Velitas,Darell,435795,https://open.spotify.com/track/7q3NthaBqFI6s0WnAlnIvq
60,"Un Año","Sebastian Yatra",434321,https://open.spotify.com/track/2vrpcQNg6itmgVZWsNjWe0
61,"La Boca","Mau y Ricky",429169,https://open.spotify.com/track/0UQwlF2pRkr1lMN6kNNUj3
62,Lalala,Y2K,427389,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
63,"Ya No Mas","Fer Palacio",426626,https://open.spotify.com/track/4dqoJHdxf9Ez4DDqGh2PBc
64,Bellaquita,Dalex,420091,https://open.spotify.com/track/1tpbAGsGpZee5jDHMcLrUJ
65,DOLLAR,"Becky G",411790,https://open.spotify.com/track/4ziiAuFyXiY1HNSLGM1xv8
66,"Calma - Remix","Pedro Capó",403313,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
67,"Te Olvidaré",MYA,402572,https://open.spotify.com/track/4jrZI0XdexLjrHlBwLbhzL
68,"Te Soñé de Nuevo",Ozuna,397245,https://open.spotify.com/track/7lR4UmEDJ1ngczVX2NiNi4
69,"No Soy Yo",Emilia,395094,https://open.spotify.com/track/67OKX8DNYygddabwIjExsp
70,Secreto,"Anuel AA",390057,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0
71,"Baila Conmigo (feat. Kelly Ruiz)",Dayvi,385321,https://open.spotify.com/track/4Clmg1g8n2yBYG13Z1oSdG
72,"Mesita: Bzrp Music Sessions, Vol. 12",Bizarrap,383746,https://open.spotify.com/track/3HxP2g1l2jc9r1QgrA3dmf
73,TERRAZA,WOS,382108,https://open.spotify.com/track/6cLWKCBNawunqBHmyzdG7v
74,"Si Supieras","Daddy Yankee",381567,https://open.spotify.com/track/7MRU4vOkywuhZ9kbFiPuiu
75,Hitboy,Duki,369169,https://open.spotify.com/track/624AL3EwsrgGIp6bdwmXgo
76,"Traje unos tangos","Ysy A",368669,https://open.spotify.com/track/2fY4RMsZUohBLEIH308TDT
77,"Quien Empezó","j mena",364652,https://open.spotify.com/track/1GUxtL2cLMXrtkBgjDevOp
78,"Pekeño 77: Bzrp Music Sessions, Vol. 5",Bizarrap,360154,https://open.spotify.com/track/1j44jBqva5YwRKsbYF3tPA
79,"BZRP Music Sessions, Vol. 3 (feat. Paco Amoroso)",Bizarrap,356900,https://open.spotify.com/track/6GIJ1H3QklpRlRVaMG2r7j
80,"No Se Me Quita (feat. Ricky Martin)",Maluma,354428,https://open.spotify.com/track/1GBLO0NFODuL31A5fgw0uR
81,"La Cobra","j mena",350881,https://open.spotify.com/track/1tyJADhbLubvWFsRmmojMj
82,"Contra La Pared","Sean Paul",340232,https://open.spotify.com/track/37eGbhE1xVFSvcKkqGb6i1
83,"Cuerpo en Venta",Noriel,339455,https://open.spotify.com/track/2B94bbI1a4LyBpK1439oP7
84,Fantasias,"Rauw Alejandro",334064,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
85,"bad guy","Billie Eilish",333672,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
86,"Cristina (feat. Shelow Shaq)",Maffio,325600,https://open.spotify.com/track/2egI1hFZDAYrkCgtepoore
87,"La Playa","Myke Towers",318666,https://open.spotify.com/track/0jeS8PyyIRAG0A3t5DtL71
88,Amanece,"Anuel AA",316454,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH
89,OUKE,CA7RIEL,306269,https://open.spotify.com/track/02vK8PPOQPDcbxNe4YHdme
