,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Con Calma","Daddy Yankee",2659205,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
2,"Calma - Remix","Pedro Capó",2096994,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
3,Secreto,"Anuel AA",1817371,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0
4,"Adan y Eva","Paulo Londra",1616600,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk
5,Desconocidos,"Mau y Ricky",1314984,https://open.spotify.com/track/0s5DNDV6LAKn2u2Ufa3VjQ
6,Adictiva,"Daddy Yankee",1143335,https://open.spotify.com/track/6MJUCumnQsQEKbCy28tbCP
7,"Un Año","Sebastian Yatra",1127556,https://open.spotify.com/track/5BDP2tky8oMQJPS33frKVp
8,"Sin Culpa (feat. DrefQuila)",Duki,1086317,https://open.spotify.com/track/3dLiBBKbeUIhzGNeuo5JGS
9,"Baila Baila Baila",Ozuna,1077070,https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG
10,Reggaeton,"J Balvin",1069054,https://open.spotify.com/track/2D3z17LBMJ2HEHeBFFjTLi
11,"Forever Alone","Paulo Londra",1050683,https://open.spotify.com/track/5NPzbTzFxIQPaheZuPhn4f
12,Amanece,"Anuel AA",1022579,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH
13,"MIA (feat. Drake)","Bad Bunny",935613,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
14,"Me Voy",Rombai,879589,https://open.spotify.com/track/22sESxzbY1O1E19xjOTaYf
15,"Ya No Tiene Novio","Sebastian Yatra",798982,https://open.spotify.com/track/7uQmJ1jgNzBpATSoWKSPFu
16,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",788803,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
17,Imposible,"Luis Fonsi",745685,https://open.spotify.com/track/4cuGZb0iFyHtwaSKdKrJkF
18,"7 rings","Ariana Grande",739382,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF
19,"Puntos Suspensivos","Piso 21",737826,https://open.spotify.com/track/04cd1MHVq1D8v1nuTZoCdv
20,"Te Vi","Piso 21",732732,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd
21,"Ella Quiere Beber - Remix","Anuel AA",723826,https://open.spotify.com/track/2cYnZNzFRFK0H7vSNxPsUq
22,"Cuando Te Besé","Becky G",678010,https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy
23,"NI BIEN NI MAL","Bad Bunny",644645,https://open.spotify.com/track/278kSqsZIiYp8p3QjYAqa8
24,"Ta To Gucci (Remix)",Cauty,644448,https://open.spotify.com/track/7kuRvjpeUcn6qNV9IBXC2C
25,Shallow,"Lady Gaga",632457,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
26,Créeme,"KAROL G",622211,https://open.spotify.com/track/1mT47pKLXUwPYGwB91GcNz
27,Bubalu,"Becky G",606401,https://open.spotify.com/track/7dNwJbsT0sg1le5kVugGJb
28,PPP,"Kevin Roldan",595089,https://open.spotify.com/track/1DcxnVNFAyVl2sDQ646pXS
29,Baby,Amenazzy,579151,https://open.spotify.com/track/2IA8cFA46DkjgbsRG7kKbp
30,"Amigos Con Derechos",Reik,563060,https://open.spotify.com/track/2zDj4WjbNDmrRL6Z4YjjCA
31,"Me Vas a Extrañar - En Vivo","Damas Gratis",558466,https://open.spotify.com/track/3CACzG9I3AoKUKA3ODE5zW
32,"TRAP.N.EXPORT (feat. Duki, Ysy A & Neo Pistea)","Modo Diablo",556713,https://open.spotify.com/track/3aozFlnbP7zhcJKi9O0FUz
33,BEBE,6ix9ine,550543,https://open.spotify.com/track/4KkUjFkcQvGvWekl8RATDn
34,"Solo de Mi","Bad Bunny",520136,https://open.spotify.com/track/4uP3pUP18ennmz0tb3GphR
35,"Tan Bien (feat. Agus Padilla)","Lit Killah",496434,https://open.spotify.com/track/43Q1jBoHh3pQkh3Oy7TA1g
36,"Parte de Mi (feat. Lit Killah)",FMK,492944,https://open.spotify.com/track/4OocfNloIRk77ncIKBdYwb
37,"Asesina - Remix",Brytiago,450923,https://open.spotify.com/track/59PYgzOiOjGDzjDT5N5oOX
38,"Pa Olvidarte (feat. Manuel Turizo) - Remix",ChocQuibTown,444014,https://open.spotify.com/track/2ktoFujjJtantyMoVdBJlX
39,"No Lo Entiendo",Bhavi,443137,https://open.spotify.com/track/2pfV8fZZdLRsZYatVGKlUq
40,Sola,"Manuel Turizo",434245,https://open.spotify.com/track/675w3ACw5xZR3ODhUJlEVN
41,"Vaina Loca",Ozuna,414829,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
42,"Chica Paranormal","Paulo Londra",414410,https://open.spotify.com/track/7zAGi1cps7yYhAajGXlFTH
43,"Mala Mía",Maluma,411950,https://open.spotify.com/track/62o8KoI44JfN7aYxgTnPvh
44,"Dile la Verdad","The Rudeboyz",409252,https://open.spotify.com/track/6qP73DRFGojLuIk1siIhNE
45,"thank u, next","Ariana Grande",403919,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ
46,"break up with your girlfriend, i'm bored","Ariana Grande",386372,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS
47,"Pa Mí - Remix",Dalex,381628,https://open.spotify.com/track/224EVTFiLsdQignUFLvDeH
48,"No Te Creas Tan Importante - En Vivo","Damas Gratis",373826,https://open.spotify.com/track/3trowLiYwwOoiwapLISNyk
49,"Quiero Volver",TINI,368015,https://open.spotify.com/track/5NrIX1ozc9LGt19ISgPDIY
50,Culpables,"KAROL G",363302,https://open.spotify.com/track/6q8Lb50EtqNeeJXXe8mMAH
51,"Bohemian Rhapsody - 2011 Mix",Queen,344037,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J
52,"Que Le De","Rauw Alejandro",343825,https://open.spotify.com/track/08aYFNUTIOMGq93e2VSArQ
53,"A Solas - Remix",Lunay,336307,https://open.spotify.com/track/3T5QSIgoaPIh07SwixRDp7
54,"Pim Pum Pam Mamucha","DJ Alex",326913,https://open.spotify.com/track/1qJyfiELp10LE7I3PTf1Xp
55,"Sin Pijama","Becky G",325714,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
56,LeBron,Duki,307421,https://open.spotify.com/track/0mAkTqg7vQ8YmpQ7o1I6gR
57,"Lindo Pero Bruto",Thalía,304344,https://open.spotify.com/track/5RLBZePs33aN2F8uCzcSeo
58,"Esclavo de Tus Besos","Manuel Turizo",301743,https://open.spotify.com/track/3g4UyIcQwutiG0TfW32GnX
59,"No Es Justo","J Balvin",293578,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7
60,"Cama Vacia",Ozuna,291568,https://open.spotify.com/track/6sR4WtcYJOCXzDsDfY9PwV
61,"PPP - Remix","Kevin Roldan",289896,https://open.spotify.com/track/3jOn1ZdPldABfKQY4JBhov
62,Hipócrita,"Anuel AA",286793,https://open.spotify.com/track/6XBjCetHKdO5L9cwMDVffw
63,Caro,"Bad Bunny",284404,https://open.spotify.com/track/6it15CsDlkqB7N4lF0C1qM
64,"Girls Like You (feat. Cardi B)","Maroon 5",281259,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
65,"bury a friend","Billie Eilish",274643,https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP
66,"Sigo Fresh",Fuego,273695,https://open.spotify.com/track/4qajjURlmtTy1dRrZ3qowl
67,"Shape of You","Ed Sheeran",272403,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
68,"Nena Maldición (feat. Lenny Tavárez)","Paulo Londra",271974,https://open.spotify.com/track/2aMVyJSuDFFL1sTjJnvk7X
69,"Si Te Vas","Lit Killah",268860,https://open.spotify.com/track/5VsHkOtg0Llpa6mTGZhp5e
70,Aullando,"Wisin & Yandel",267587,https://open.spotify.com/track/7BuHdm4lQqcyG3qTwdkxus
71,MALA,6ix9ine,260440,https://open.spotify.com/track/0LQ1J0BCzA2qnAgp9MkkNE
72,"Por Que Te Vas",TINI,258885,https://open.spotify.com/track/70c9sdkTnDiehSDOCxCnDc
73,"Duro y Suave","Leslie Grace",257611,https://open.spotify.com/track/31M5m42C3EGlbydf9XB5to
74,"No Me Acuerdo",Thalía,256198,https://open.spotify.com/track/1G586ld1gbaECg4Bc6w40O
75,"Ella es una G",C.R.O,255732,https://open.spotify.com/track/1uARbfg2RXPtyr6sqVQUif
76,"Te Boté - Remix","Nio Garcia",253804,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
77,"Llegaste Tú",CNCO,249836,https://open.spotify.com/track/6tT4Ks1N04Ut0lSQ3xjSaZ
78,"Mala Mía - Remix",Maluma,245303,https://open.spotify.com/track/6sAwJPgaSQ9Q4XGnbx1gZb
79,"No Me Llores",Duki,245137,https://open.spotify.com/track/4DNzemGNnckcJSr8DVk8Uj
80,Sola,"Luis Fonsi",244731,https://open.spotify.com/track/0mtdxzBRDbueLFpiwpbHKO
81,"Another One Bites The Dust - Remastered 2011",Queen,243848,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
82,"Quiere Beber","Anuel AA",240432,https://open.spotify.com/track/3rPAD722s5FFNnwjC91t7Z
83,Perfect,"Ed Sheeran",240191,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
84,"Luz Apaga",Ozuna,235521,https://open.spotify.com/track/5Q3e16qE1RE5oilN3ukasm
85,C14Torce,Cazu,230348,https://open.spotify.com/track/600DLzUOFjrOLoHVfJ052f
86,Happier,Marshmello,225447,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
87,Déjalo,Nacho,224446,https://open.spotify.com/track/4VTTpwcAxVSQNzEZLi75d0
88,Ibiza,Ozuna,223792,https://open.spotify.com/track/1h9P5WJwyvK8OB7O2YiXgp
89,"Me Rehúso","Danny Ocean",222666,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl
90,Bye,Ecko,222085,https://open.spotify.com/track/0TYtHWzASro5sMrV1UvpUC
91,"Reggaetón en lo Oscuro","Wisin & Yandel",219832,https://open.spotify.com/track/7LLXLd0pisbEAdIVK502VM
92,"Te Amo","Piso 21",216160,https://open.spotify.com/track/2RVrdr062uLFxXwIxwdXPH
93,"Sin Querer Queriendo (feat. Mau y Ricky)",Lali,215975,https://open.spotify.com/track/5rUNrHC5b0oYanaw370Ncz
94,Perdóname,FMK,215612,https://open.spotify.com/track/6jwcchNlcoMZFa0EwfKga6
95,"Ella Fuma","Plan B",212903,https://open.spotify.com/track/4IYxcqhcFFJ025qfWJeulF
96,"Me Niego (feat. Ozuna & Wisin)",Reik,212039,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
97,Vuelve,"Sebastian Yatra",210321,https://open.spotify.com/track/6WSAPEkvEfcEUgSTAo1D3S
98,Nadie,Farruko,209386,https://open.spotify.com/track/2VRVV7cvAGPJ2EBU4FIVCz
99,"Don't Stop Me Now - 2011 Mix",Queen,207694,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7
100,Controla,Brytiago,206855,https://open.spotify.com/track/4AKWHLChPxYdXAB2cHmZB7
101,Control,"Agus Padilla",203568,https://open.spotify.com/track/6r9zwDnLXcLWcNgx9SDy3Y
102,"Under Pressure - Remastered",Queen,201704,https://open.spotify.com/track/2fuCquhmrzHpu5xcA1ci9x
103,"Nunca quise",Intoxicados,200781,https://open.spotify.com/track/0ZAJ660VP57lLK4U7NlGOy
104,Booty,"C. Tangana",200661,https://open.spotify.com/track/4W3FJapn5CD6Fnrlfj4HFe
105,Caliente,Darell,195399,https://open.spotify.com/track/4pN7yDeBmmAud5lBtuCsVs
106,Intento,"Ulises Bueno",193820,https://open.spotify.com/track/66ggNhGinVQLTYJODy6P74
107,"Thinking out Loud","Ed Sheeran",193238,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg
108,"La player (Bandolera)","Zion & Lennox",192500,https://open.spotify.com/track/0VKkyBKCXyR99navhVRqcP
109,"Mi Cama - Remix","KAROL G",191543,https://open.spotify.com/track/38QmUDpkoYlNbMKvpvAsrE
110,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofia Reyes",191429,https://open.spotify.com/track/4QtiVmuA88tPQiCOHZuQ5b
111,Árabe,Papichamp,190765,https://open.spotify.com/track/7o6Pj4IxNUCtMVStkNfmZt
112,Dímelo,"Paulo Londra",188952,https://open.spotify.com/track/68NhevkESo24f9nTL8fDFP
113,"Somebody To Love - 2011 Mix",Queen,188651,https://open.spotify.com/track/4rDbp1vnvEhieiccprPMdI
114,"Spaghetti del Rock",Divididos,188517,https://open.spotify.com/track/6rg1MBZqggsQ5olFGTw0rr
115,Ponle,Rvssian,187005,https://open.spotify.com/track/28O1p0bQXH2F6Qn8jBZZR4
116,"Always Remember Us This Way","Lady Gaga",185979,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
