,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,China,"Anuel AA",2730527,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
2,"Nicki Nicole: Bzrp Music Sessions, Vol. 13",Bizarrap,2655736,https://open.spotify.com/track/2S93hylQBYLndMnaJuso8S
3,Goteo,Duki,2540934,https://open.spotify.com/track/1EoEU4HY57qaITp06TkC6B
4,CANGURO,WOS,2487799,https://open.spotify.com/track/4wyNKAZe82BNlp2lHiR1FX
5,"Otro Trago - Remix",Sech,1725546,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL
6,Callaita,"Bad Bunny",1615814,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
7,"Soltera (Remix)",Lunay,1514808,https://open.spotify.com/track/2qMnZF5Ja2WvmfbblByQza
8,"No Me Conoce - Remix","Jhay Cortez",1435044,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
9,"LA CANCIÓN","J Balvin",1408064,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
10,Señorita,"Shawn Mendes",1327832,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
11,Tutu,Camilo,1279276,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ
12,"Frijo: Bzrp Music Sessions, Vol. 10",Bizarrap,1179218,https://open.spotify.com/track/0m9LriWYZaNi5PesRbFqsb
13,"Tal Vez","Paulo Londra",1077151,https://open.spotify.com/track/5jW3rF4URMdK7tO2xjS5EI
14,"11 PM",Maluma,1069747,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d
15,"Wapo Traketero","Nicki Nicole",1045755,https://open.spotify.com/track/5ctNuquTVDsfMb9jKzsYu0
16,"Kiddo Toto: Bzrp Music Sessions, Vol. 11",Bizarrap,1036736,https://open.spotify.com/track/7jJV6hcqjD76gbu7TG67k8
17,"Con Altura",ROSALÍA,1003765,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM
18,"Trueno: Bzrp Freestyle Sessions, Vol. 6",Bizarrap,1003555,https://open.spotify.com/track/1DckcUSLpCfYsD1htu4JnF
19,"Yo x Ti, Tu x Mi",ROSALÍA,982675,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
20,Cuaderno,Dalex,980724,https://open.spotify.com/track/7anSoGdgtmJTAPZBzcPhO6
21,"Pa Mí - Remix",Dalex,907249,https://open.spotify.com/track/7g8YaUQABMal0zWe7a2ijz
22,"Años Luz","Nicki Nicole",881716,https://open.spotify.com/track/4SQFu2eDYHTD9DdRVG3vU3
23,"Que Mas Pues - Remix",Sech,873058,https://open.spotify.com/track/7fODjB7BrQTGqh0hogW6XD
24,22,TINI,869617,https://open.spotify.com/track/07L6tEZIfCX3GZAWCpGj0e
25,"Si Se Da - Remix","Myke Towers",841125,https://open.spotify.com/track/6K5BsR04ijf3FHNzjbaagD
26,Runaway,"Sebastian Yatra",836554,https://open.spotify.com/track/7BuSE9uTIw931wtZYzvZcQ
27,"QUE PRETENDES","J Balvin",834124,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
28,"Nothing On You (feat. Paulo Londra & Dave)","Ed Sheeran",796861,https://open.spotify.com/track/2qRN7PWiHRLprw4FpDeI9N
29,"Te Robaré","Nicky Jam",775648,https://open.spotify.com/track/6v0lAdFF4haL8xjBIUjtOw
30,"Otro Trago",Sech,734514,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr
31,"Por Eso Vine","Paulo Londra",733241,https://open.spotify.com/track/5qN1G8fSHq4Sv5FRoOkNGu
32,"Verte Ir","DJ Luian",732380,https://open.spotify.com/track/4lzxJ4jCuFDXXGkE1LmpKR
33,"El Efecto","Rauw Alejandro",702429,https://open.spotify.com/track/4SJHHpKhcuXwDsCsPqshXj
34,"Adicto (with Anuel AA & Ozuna)",Tainy,679336,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
35,"Rebota - Remix",Guaynaa,665059,https://open.spotify.com/track/3dWpRjCmaHbroNahuSeX11
36,Bellacoso,Residente,628190,https://open.spotify.com/track/1kMUGCt7XLDc5Q64Vl0H8S
37,"La Boca - Remix","Mau y Ricky",594758,https://open.spotify.com/track/2EEmzqzM70CybVspgM7YRT
38,"Solo Pienso En Ti (feat. De La Ghetto & Justin Quiles)","Paulo Londra",558880,https://open.spotify.com/track/3H9GDhVVTlmFQSmpt51qiP
39,Atrévete,"Nicky Jam",554658,https://open.spotify.com/track/3KekO5WUfJsh7kYU9o2w50
40,"Tumbando el Club (feat. C.R.O, Obiewanshot, Ysy A, Cazzu, Khea, Lucho SSJ, Coqeéin Montana, Marcianos Crew & Duki) - Remix","Neo Pistea",552522,https://open.spotify.com/track/0OWcpVA83HI8Pb5DybDuoX
41,"Suéltate El Pelo",TINI,534578,https://open.spotify.com/track/7dK9ncfHtROhbYCtElBqfU
42,"Adan y Eva","Paulo Londra",526647,https://open.spotify.com/track/132ALUzVLmqYB4UsBj5qD6
43,"Dillom: Bzrp Music Sessions, Vol. 9",Bizarrap,517603,https://open.spotify.com/track/1JY48zKQs16W0necdEl0M8
44,"Loco Contigo (feat. J. Balvin & Tyga)","DJ Snake",515171,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
45,"Con Calma","Daddy Yankee",514800,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
46,Cristina,"Sebastian Yatra",510422,https://open.spotify.com/track/703iVQrfbQsXt7Uzgy1h8k
47,"Te Soñé de Nuevo",Ozuna,509802,https://open.spotify.com/track/7lR4UmEDJ1ngczVX2NiNi4
48,HP,Maluma,505904,https://open.spotify.com/track/1LIqNVhaIgxXUt2eVoIQJ3
49,"Si Supieras","Daddy Yankee",496385,https://open.spotify.com/track/7MRU4vOkywuhZ9kbFiPuiu
50,Hitboy,Duki,494684,https://open.spotify.com/track/624AL3EwsrgGIp6bdwmXgo
51,Diavla,"Chris Viz",480022,https://open.spotify.com/track/1KfrcxnOLyDhd3p4hGrhVe
52,"La Cobra","j mena",476489,https://open.spotify.com/track/1tyJADhbLubvWFsRmmojMj
53,"BZRP Music Sessions, Vol. 3 (feat. Paco Amoroso)",Bizarrap,467490,https://open.spotify.com/track/6GIJ1H3QklpRlRVaMG2r7j
54,Secreto,"Anuel AA",449000,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0
55,"Te Olvidaré",MYA,444939,https://open.spotify.com/track/4jrZI0XdexLjrHlBwLbhzL
56,Desconocidos,"Mau y Ricky",436744,https://open.spotify.com/track/56f5qnyAlZdlz8wrUDA50h
57,"Quien Empezó","j mena",434277,https://open.spotify.com/track/1GUxtL2cLMXrtkBgjDevOp
58,"Un Año","Sebastian Yatra",433216,https://open.spotify.com/track/2vrpcQNg6itmgVZWsNjWe0
59,"Pekeño 77: Bzrp Music Sessions, Vol. 5",Bizarrap,426643,https://open.spotify.com/track/1j44jBqva5YwRKsbYF3tPA
60,"La Boca","Mau y Ricky",417146,https://open.spotify.com/track/0UQwlF2pRkr1lMN6kNNUj3
61,"Calma - Remix","Pedro Capó",412627,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
62,"bad guy","Billie Eilish",405551,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
63,"Mesita: Bzrp Music Sessions, Vol. 12",Bizarrap,404637,https://open.spotify.com/track/3HxP2g1l2jc9r1QgrA3dmf
64,Velitas,Darell,402323,https://open.spotify.com/track/7q3NthaBqFI6s0WnAlnIvq
65,"Contra La Pared","Sean Paul",397832,https://open.spotify.com/track/37eGbhE1xVFSvcKkqGb6i1
66,"Ya No Mas","Fer Palacio",386843,https://open.spotify.com/track/4dqoJHdxf9Ez4DDqGh2PBc
67,"Visto a las 00:00",Cazzu,386533,https://open.spotify.com/track/0m1zfGk4oYfj4NxBLNheHZ
68,DOLLAR,"Becky G",382303,https://open.spotify.com/track/4ziiAuFyXiY1HNSLGM1xv8
69,"Se Acabó","j mena",377308,https://open.spotify.com/track/1v3eFFhvARF8pHEDiCeRQI
70,"Mucha Data",Cazzu,368625,https://open.spotify.com/track/57x0IGrEHEdoy5QMBlcitJ
71,OUKE,CA7RIEL,368362,https://open.spotify.com/track/02vK8PPOQPDcbxNe4YHdme
72,ANIMAL,Acru,363771,https://open.spotify.com/track/06b0Au6pvZiO03eKTCvgWh
73,"Homerun (Intro)","Paulo Londra",353894,https://open.spotify.com/track/7kh95COsNZjnTmc6aF76n7
74,TERRAZA,WOS,341427,https://open.spotify.com/track/6cLWKCBNawunqBHmyzdG7v
75,"Si Se Da","Myke Towers",337380,https://open.spotify.com/track/5KbBGUpIZd6gVFUU8tqYiQ
76,"I Don't Care (with Justin Bieber)","Ed Sheeran",335515,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
77,Amanece,"Anuel AA",335454,https://open.spotify.com/track/1LiN0Z98FkR1t0m8KmLcAH
78,"No Puedo","Paulo Londra",326455,https://open.spotify.com/track/6MbSMSXrSlvsyHf4kcaLQi
79,"La Playa","Myke Towers",323516,https://open.spotify.com/track/0jeS8PyyIRAG0A3t5DtL71
80,Delincuente,Farruko,321997,https://open.spotify.com/track/3TqLIW3qd4qFYkfYsBjVN6
81,"Mírame - Remix","Nio Garcia",320359,https://open.spotify.com/track/53uKGbcMjEc2gIWbfmvpdS
82,"TRAPPERZ A Mafia Da Sicilia (feat. MC Davo & Fuego)","Felp 22",318233,https://open.spotify.com/track/1KfIZjptrvN6jUpUzzRYiD
83,"Sin Culpa (feat. DrefQuila)",Duki,298478,https://open.spotify.com/track/3dLiBBKbeUIhzGNeuo5JGS
84,Ocean,"KAROL G",295085,https://open.spotify.com/track/6qoIFQfdmaQF9A1gb67tR7
85,"Cuando Te Besé","Becky G",290301,https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy
86,"Date La Vuelta","Luis Fonsi",286890,https://open.spotify.com/track/5lwVd35Zg6DJ4qibVMq99H
87,"Te Vi","Piso 21",285168,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd
88,"Blunted Vato: Bzrp Music Sessions, Vol. 4",Bizarrap,284851,https://open.spotify.com/track/52Ihu3LJ5du5OQUXmw7Y1G
89,"Te Quemaste","Manuel Turizo",282364,https://open.spotify.com/track/4fj7e6Tc48Bmomwyz2Z2XC
90,"Baila Baila Baila - Remix",Ozuna,279360,https://open.spotify.com/track/7mWFF4gPADjTQjC97CgFVt
91,"Punto G","KAROL G",277559,https://open.spotify.com/track/2E82gORVSA7UMEz5M1IP3b
92,Lover,"Taylor Swift",270223,https://open.spotify.com/track/1dGr1c8CrMLDpV6mPbImSI
93,"Ella Quiere Beber - Remix","Anuel AA",267017,https://open.spotify.com/track/3f5lA8nnc4YYF1qf78WpHw
94,"Baila Conmigo (feat. Kelly Ruiz)",Dayvi,256747,https://open.spotify.com/track/4Clmg1g8n2yBYG13Z1oSdG
