,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,China,"Anuel AA",3022079,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK
2,Goteo,Duki,2410638,https://open.spotify.com/track/1EoEU4HY57qaITp06TkC6B
3,CANGURO,WOS,1972398,https://open.spotify.com/track/4wyNKAZe82BNlp2lHiR1FX
4,"Otro Trago - Remix",Sech,1752046,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL
5,Callaita,"Bad Bunny",1717390,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
6,"Soltera - Remix",Lunay,1574158,https://open.spotify.com/track/1c0hsvHLELX6y8qymnpLKL
7,"No Me Conoce - Remix","Jhay Cortez",1427971,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
8,"LA CANCIÓN","J Balvin",1384885,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
9,Señorita,"Shawn Mendes",1327942,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
10,"Tal Vez","Paulo Londra",1150585,https://open.spotify.com/track/5jW3rF4URMdK7tO2xjS5EI
11,"Otro Trago",Sech,1106103,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr
12,Cuaderno,Dalex,1057064,https://open.spotify.com/track/7anSoGdgtmJTAPZBzcPhO6
13,"11 PM",Maluma,1012656,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d
14,"Con Altura",ROSALÍA,998731,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM
15,"Nothing On You (feat. Paulo Londra & Dave)","Ed Sheeran",988853,https://open.spotify.com/track/2qRN7PWiHRLprw4FpDeI9N
16,"Frijo: Bzrp Music Sessions, Vol. 10",Bizarrap,947399,https://open.spotify.com/track/0m9LriWYZaNi5PesRbFqsb
17,"Pa Mí - Remix",Dalex,934239,https://open.spotify.com/track/7g8YaUQABMal0zWe7a2ijz
18,22,TINI,906830,https://open.spotify.com/track/07L6tEZIfCX3GZAWCpGj0e
19,Runaway,"Sebastian Yatra",889727,https://open.spotify.com/track/7BuSE9uTIw931wtZYzvZcQ
