Position,Track Name,Artist,Streams,URL,Week,Region
1,quando a bad bater - ao vivo,Luan Santana,3756698,https://open.spotify.com/track/5gvrBqNFFEWcxYPt3mamvJ,2019-09-06,Brazil
2,Tijolão - Ao Vivo,Jorge & Mateus,3471482,https://open.spotify.com/track/6QwFUcPc5nhsqZuhXUYtV7,2019-09-06,Brazil
3,Lençol Dobrado,João Gustavo e Murilo,3405350,https://open.spotify.com/track/72xB2J9ZeBl0Rzxq2XmzdY,2019-09-06,Brazil
4,Supera - Ao Vivo,Marília Mendonça,3278887,https://open.spotify.com/track/3GmJxfnUDrIs1iCfKUELFz,2019-09-06,Brazil
5,Hit Contagiante,Felipe Original,3239764,https://open.spotify.com/track/5dKesZwp6deuhEeW8F1UEi,2019-09-06,Brazil
6,Sentou e Gostou,MC JottaPê,3155653,https://open.spotify.com/track/6V43u5SCjkfMpxMAXRPifr,2019-09-06,Brazil
7,Ferida Curada,Zé Neto & Cristiano,2965858,https://open.spotify.com/track/1U3tv41tFRgOfbytpuYQrR,2019-09-06,Brazil
8,Te Amo Sem Compromisso,MC Doni,2845306,https://open.spotify.com/track/4mkagJJ8AM1hzeyrgAJc3x,2019-09-06,Brazil
9,Todo Mundo Vai Sofrer - Ao Vivo,Marília Mendonça,2789058,https://open.spotify.com/track/4E6RdcCWMiHTu7zy1VTNDo,2019-09-06,Brazil
10,Quando a vontade bater (Participação especial de PK Delas),Pk,2625228,https://open.spotify.com/track/26WpOBpHiIMoBuMEIwtOCH,2019-09-06,Brazil
11,Quarta Cadeira - Ao Vivo,Matheus & Kauan,2561837,https://open.spotify.com/track/5q0NlM6Pm8Pp3orq7zGiRn,2019-09-06,Brazil
12,Milu,Gusttavo Lima,2433305,https://open.spotify.com/track/1nqaSoiLuqevDes4S18sO7,2019-09-06,Brazil
13,Cobaia,Lauana Prado,2356493,https://open.spotify.com/track/1xyVMQx51Kab6eLVtE6twx,2019-09-06,Brazil
14,Vou Ter Que Superar - Ao Vivo,Matheus & Kauan,2296717,https://open.spotify.com/track/6sRLrSetyIwIKhW1eMlUNP,2019-09-06,Brazil
15,Gaiola É o Troco,MC Du Black,2287101,https://open.spotify.com/track/3Uq45ipGutypFPmETfaoaH,2019-09-06,Brazil
16,Señorita,Shawn Mendes,2255841,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,2019-09-06,Brazil
17,Uma nora pra cada dia,MC Kevinho,2240761,https://open.spotify.com/track/2bbFhnxYjeb9jYEX2MDKLQ,2019-09-06,Brazil
18,Evoluiu,MC Kevin o Chris,2195919,https://open.spotify.com/track/0WhDotK0QXigmsrlw0DxKK,2019-09-06,Brazil
19,Espaçosa Demais - Ao Vivo,Felipe Araújo,2190570,https://open.spotify.com/track/4lEw9Id7kLDSJ6KRdaenM9,2019-09-06,Brazil
20,Pupila,ANAVITÓRIA,2093767,https://open.spotify.com/track/7Gk5OrMYaMRtT2JmgJVAfk,2019-09-06,Brazil
21,Invocada (Participação especial de Léo Santana) - Ao vivo,Ludmilla,2037907,https://open.spotify.com/track/4k20Ie47EcWtS4wMBn8w8S,2019-09-06,Brazil
22,A Culpa é do Meu Grau (feat. Zé Neto & Cristiano) - Ao Vivo em Brasília,Diego & Victor Hugo,1956408,https://open.spotify.com/track/4gDvg62vG96w0qJaF6wzcd,2019-09-06,Brazil
23,Algo Mais (Amante) - Ao Vivo,Xand Avião,1831464,https://open.spotify.com/track/4jGzR5Vri06Y5T9SxM7m5P,2019-09-06,Brazil
24,"Para, Pensa e Volta - Ao Vivo",Yasmin Santos,1776137,https://open.spotify.com/track/2KyXyTrp3kp1Fsg7B1osYD,2019-09-06,Brazil
25,Serenata - Ao Vivo,Marília Mendonça,1752707,https://open.spotify.com/track/5fY9bVl1Wj4PIM3wnduWop,2019-09-06,Brazil
26,Bebi Liguei - Ao Vivo,Marília Mendonça,1724431,https://open.spotify.com/track/3RbXsVQr4jeTxvT35Hssq3,2019-09-06,Brazil
27,Baile da Colômbia (Brega Funk) - Remix,MC Ysa,1692388,https://open.spotify.com/track/2qiqXQ2Suc253bR7k9AKVD,2019-09-06,Brazil
28,Fingindo Maturidade - Ao Vivo,Mano Walter,1625509,https://open.spotify.com/track/3tU3UAasaDA9OixXGC3O33,2019-09-06,Brazil
29,Lalala,Y2K,1622902,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo,2019-09-06,Brazil
30,Old Town Road - Remix,Lil Nas X,1598242,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG,2019-09-06,Brazil
31,Sei Lá,Projota,1550325,https://open.spotify.com/track/6l1PdE7lQbodewVQh16GCM,2019-09-06,Brazil
32,Malemolência,Dynho Alves,1548238,https://open.spotify.com/track/5rwdmpN5eMWIIwK4R96vv1,2019-09-06,Brazil
33,Não Abro Mão - Ao Vivo,Maiara & Maraisa,1513860,https://open.spotify.com/track/3L2uyIJoJPjYkSETVNSPBQ,2019-09-06,Brazil
34,Solteiro Não Trai - Ao Vivo,Gustavo Mioto,1501371,https://open.spotify.com/track/7oEr56KG6odStlQH0nvdyr,2019-09-06,Brazil
35,Péssimo Negócio (Ao Vivo),Dilsinho,1452513,https://open.spotify.com/track/5MMrkwK6AgNAsgHVdC7daZ,2019-09-06,Brazil
36,Bebaça - Ao Vivo,Marília Mendonça,1422585,https://open.spotify.com/track/6YjyT6MEMsMc41NNWk2dYg,2019-09-06,Brazil
37,Vai menina,PEDRO SAMPAIO,1417565,https://open.spotify.com/track/1oQppEGTHYN53xfEaTz4ua,2019-09-06,Brazil
38,Estado Decadente - Acústico,Zé Neto & Cristiano,1416625,https://open.spotify.com/track/4eB8rsNNm5791m3uvEBNLR,2019-09-06,Brazil
39,Flor Que Se Cheira - Ao Vivo,Guilherme & Benuto,1376795,https://open.spotify.com/track/49pu85144Xir6PgWjeyJhG,2019-09-06,Brazil
40,Um Pedido,Hungria Hip Hop,1372203,https://open.spotify.com/track/3CgZi8DMUftJHK6WL2gKc1,2019-09-06,Brazil
41,Ela Vem,MC G15,1369967,https://open.spotify.com/track/31yFXM26dazFnWI2eoOM5R,2019-09-06,Brazil
42,Notificação Preferida - Ao Vivo,Zé Neto & Cristiano,1365031,https://open.spotify.com/track/3tA0vALUwrzkTgHcm9j6oJ,2019-09-06,Brazil
43,Ela É do Tipo,MC Kevin o Chris,1351902,https://open.spotify.com/track/2x8TNY9KwNvD19gVGs4WOP,2019-09-06,Brazil
