Position,Track Name,Artist,Streams,URL,Week,Region
1,Dance Monkey,Tones And I,279843,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,2019-11-29,Austria
2,Roller,Apache 207,274522,https://open.spotify.com/track/6hw1Sy9wZ8UCxYGdpKrU6M,2019-11-29,Austria
3,Skifahren (feat. Joshi Mizu),The Cratez,191159,https://open.spotify.com/track/1E1YyZjbteIz2XQyLvtRxD,2019-11-29,Austria
4,110,Capital Bra,159766,https://open.spotify.com/track/67ojvEGRPAUCOohuMPqoRC,2019-11-29,Austria
5,everything i wanted,Billie Eilish,152726,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,2019-11-29,Austria
6,Wieso tust Du dir das an?,Apache 207,148502,https://open.spotify.com/track/6dNB3XdAzx7kTf5wa8Rg89,2019-11-29,Austria
7,KARMA,Nimo,144636,https://open.spotify.com/track/6oX9RuILbVIglevEhbg8iM,2019-11-29,Austria
8,200 km/h,Apache 207,138015,https://open.spotify.com/track/2PGA1AsJal6cyMNmKyE56q,2019-11-29,Austria
9,Puta Madre - Bonustrack,RAF Camora,137121,https://open.spotify.com/track/0bg9us6qbMWTAMSF3y4egO,2019-11-29,Austria
10,Falling,Trevor Daniel,129770,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa,2019-11-29,Austria
11,2002,Sido,123667,https://open.spotify.com/track/2u8AXJyk8pICzj2wyPBL0b,2019-11-29,Austria
12,ROXANNE,Arizona Zervas,122533,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK,2019-11-29,Austria
13,Circles,Post Malone,118579,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,2019-11-29,Austria
14,All I Want for Christmas Is You,Mariah Carey,117787,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,2019-11-29,Austria
15,Lose You To Love Me,Selena Gomez,117135,https://open.spotify.com/track/1HfMVBKM75vxSfsQ5VefZ5,2019-11-29,Austria
16,hot girl bummer,blackbear,114274,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,2019-11-29,Austria
17,Unnormal,RAF Camora,112742,https://open.spotify.com/track/7CzSP7spDpZBP8edbtPIwI,2019-11-29,Austria
18,Memories,Maroon 5,109725,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,2019-11-29,Austria
19,Last Christmas,Wham!,105377,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78,2019-11-29,Austria
20,Adriana,RAF Camora,105228,https://open.spotify.com/track/5YbcMbH4xHRfep9rSxLRDt,2019-11-29,Austria
21,Swish,Summer Cem,104609,https://open.spotify.com/track/4ktwDUoKdVlk50lUlSIMEY,2019-11-29,Austria
22,Honda Civic,The Cratez,103165,https://open.spotify.com/track/0WFgtxiLNr99YaoSdYR3Ud,2019-11-29,Austria
23,Ride It,Regard,102241,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ,2019-11-29,Austria
24,HIGHEST IN THE ROOM,Travis Scott,101255,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,2019-11-29,Austria
25,Seele,Azet,100432,https://open.spotify.com/track/0b9tA3TNHCzfbTh9mGloNx,2019-11-29,Austria
26,Pompa,Summer Cem,97873,https://open.spotify.com/track/5xrnFdas2cJEA7RVun9BGA,2019-11-29,Austria
27,Keine Liebe,RIN,96893,https://open.spotify.com/track/41wZE5FpxbPaZqXtlmBhPG,2019-11-29,Austria
28,Someone You Loved,Lewis Capaldi,96578,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,2019-11-29,Austria
29,Don't Start Now,Dua Lipa,96467,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg,2019-11-29,Austria
30,Tilidin,Capital Bra,92371,https://open.spotify.com/track/0Dlcu2fgHklOnajVu2dUNU,2019-11-29,Austria
31,Doch in der Nacht,Apache 207,92176,https://open.spotify.com/track/3uhTOxvu2h2YEm0uPNF2vi,2019-11-29,Austria
32,bad guy,Billie Eilish,87101,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2019-11-29,Austria
33,Better,Lena,81473,https://open.spotify.com/track/5Pwu8NkDhEkObPp8TvHMUn,2019-11-29,Austria
34,Señorita,Shawn Mendes,78675,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,2019-11-29,Austria
35,Beautiful People (feat. Khalid),Ed Sheeran,76870,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,2019-11-29,Austria
36,Eiskalt,Loredana,74980,https://open.spotify.com/track/5sMugAU31Ug5SAUUbhBIKU,2019-11-29,Austria
37,Ayy Macarena,Tyga,74308,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX,2019-11-29,Austria
38,Fratello,Ghetto Phénomène,74224,https://open.spotify.com/track/1WqsQ3hjFZ1JOWWklngh5T,2019-11-29,Austria
39,Renegade,Bushido,72808,https://open.spotify.com/track/2ROeNgkjxZJE3LJhlkZVGo,2019-11-29,Austria
40,500 PS,Bonez MC,72307,https://open.spotify.com/track/4UOXo3xWnxYdTf3sFyRaUG,2019-11-29,Austria
41,Santa Tell Me,Ariana Grande,71346,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb,2019-11-29,Austria
42,Summer Cem (feat. Luciano),Summer Cem,70899,https://open.spotify.com/track/1hrHUEYoVBC1hNCXkX7tIA,2019-11-29,Austria
43,Wieder Lila,Samra,70832,https://open.spotify.com/track/2kkcJ8tSDV42LdWcPjy6We,2019-11-29,Austria
44,Kafa Leyla,BRADO,70180,https://open.spotify.com/track/1BEo3epznRQuYhuQH8bZu9,2019-11-29,Austria
45,Outnumbered,Dermot Kennedy,69199,https://open.spotify.com/track/4Ta3PhWmY50ZLU1uhKFKPE,2019-11-29,Austria
46,PHANTOM (feat. Summer Cem),reezy,68523,https://open.spotify.com/track/1s0nANz8q6gEZOms034GbU,2019-11-29,Austria
47,Huracan,Samra,66612,https://open.spotify.com/track/6AFIVhbJLR7YVvW9fLFMu1,2019-11-29,Austria
48,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,65933,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk,2019-11-29,Austria
49,Stars,VIZE,64377,https://open.spotify.com/track/0TId5TSbdcBP32haUV4Aet,2019-11-29,Austria
50,Castles,Freya Ridings,63057,https://open.spotify.com/track/5tZWtGT65sMrDVPB5H444n,2019-11-29,Austria
51,Driving Home for Christmas - 2019 Remaster,Chris Rea,62733,https://open.spotify.com/track/27qAMKrDdKEs8HDXcvR24R,2019-11-29,Austria
52,Ibis Hotel,SSIO,62698,https://open.spotify.com/track/72rWRIcu1REHb8jbLZzBxH,2019-11-29,Austria
