Position,Track Name,Artist,Streams,URL,Week,Region
1,China,Anuel AA,885099,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK,2019-08-09,Colombia
2,Callaita,Bad Bunny,632273,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI,2019-08-09,Colombia
3,LA CANCIÓN,J Balvin,560425,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18,2019-08-09,Colombia
4,No Me Conoce - Remix,Jhay Cortez,512466,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P,2019-08-09,Colombia
5,Otro Trago - Remix,Sech,486336,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL,2019-08-09,Colombia
6,QUE PRETENDES,J Balvin,468583,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt,2019-08-09,Colombia
7,Soltera - Remix,Lunay,399390,https://open.spotify.com/track/1c0hsvHLELX6y8qymnpLKL,2019-08-09,Colombia
8,11 PM,Maluma,395817,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d,2019-08-09,Colombia
9,Otro Trago,Sech,372618,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr,2019-08-09,Colombia
10,Señorita,Shawn Mendes,315241,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,2019-08-09,Colombia
11,Atrévete,Nicky Jam,303749,https://open.spotify.com/track/3KekO5WUfJsh7kYU9o2w50,2019-08-09,Colombia
12,Cuaderno,Dalex,301826,https://open.spotify.com/track/7anSoGdgtmJTAPZBzcPhO6,2019-08-09,Colombia
13,Si Se Da - Remix,Myke Towers,300167,https://open.spotify.com/track/6K5BsR04ijf3FHNzjbaagD,2019-08-09,Colombia
14,Verte Ir,DJ Luian,296686,https://open.spotify.com/track/4lzxJ4jCuFDXXGkE1LmpKR,2019-08-09,Colombia
15,Te Robaré,Nicky Jam,283245,https://open.spotify.com/track/6v0lAdFF4haL8xjBIUjtOw,2019-08-09,Colombia
16,Que Mas Pues - Remix,Sech,269317,https://open.spotify.com/track/7fODjB7BrQTGqh0hogW6XD,2019-08-09,Colombia
17,Tal Vez,Paulo Londra,265679,https://open.spotify.com/track/5jW3rF4URMdK7tO2xjS5EI,2019-08-09,Colombia
18,Con Altura,ROSALÍA,264283,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM,2019-08-09,Colombia
19,La Lá,Mike Bahía,263598,https://open.spotify.com/track/4kitLAHbmBBXYHt9g22md3,2019-08-09,Colombia
20,Pa Mí - Remix,Dalex,258296,https://open.spotify.com/track/7g8YaUQABMal0zWe7a2ijz,2019-08-09,Colombia
21,La Boca - Remix,Mau y Ricky,242002,https://open.spotify.com/track/2EEmzqzM70CybVspgM7YRT,2019-08-09,Colombia
22,Destino,Greeicy,241294,https://open.spotify.com/track/041Kcvnw8nOdq8xiRibPTG,2019-08-09,Colombia
23,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,233848,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx,2019-08-09,Colombia
24,Si Se Da,Myke Towers,230949,https://open.spotify.com/track/5KbBGUpIZd6gVFUU8tqYiQ,2019-08-09,Colombia
25,Una Vida Para Recordar,Piso 21,222286,https://open.spotify.com/track/7pxL0DzPpCjjcdfQccvnus,2019-08-09,Colombia
26,Desconocidos,Mau y Ricky,221850,https://open.spotify.com/track/56f5qnyAlZdlz8wrUDA50h,2019-08-09,Colombia
27,Si Supieras,Daddy Yankee,215464,https://open.spotify.com/track/7MRU4vOkywuhZ9kbFiPuiu,2019-08-09,Colombia
28,Bellacoso,Residente,210272,https://open.spotify.com/track/1kMUGCt7XLDc5Q64Vl0H8S,2019-08-09,Colombia
29,La Boca,Mau y Ricky,202395,https://open.spotify.com/track/0UQwlF2pRkr1lMN6kNNUj3,2019-08-09,Colombia
30,Solita,Sech,202337,https://open.spotify.com/track/0tJCo71s7HT9Mu5Z4juuLw,2019-08-09,Colombia
31,Runaway,Sebastian Yatra,201187,https://open.spotify.com/track/7BuSE9uTIw931wtZYzvZcQ,2019-08-09,Colombia
32,Te Vi,Piso 21,192251,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd,2019-08-09,Colombia
33,Con Calma,Daddy Yankee,191983,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m,2019-08-09,Colombia
34,HP,Maluma,182208,https://open.spotify.com/track/1LIqNVhaIgxXUt2eVoIQJ3,2019-08-09,Colombia
35,Nada Ha Cambiado,Manuel Turizo,181883,https://open.spotify.com/track/0uv14vi55Evco7lDLDj87P,2019-08-09,Colombia
36,Adan y Eva,Paulo Londra,179376,https://open.spotify.com/track/132ALUzVLmqYB4UsBj5qD6,2019-08-09,Colombia
37,Calma - Remix,Pedro Capó,176224,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019-08-09,Colombia
38,Cúrame (feat. Manuel Turizo),Prince Royce,175657,https://open.spotify.com/track/6rXxAohZzTDsP5KT3IDFIU,2019-08-09,Colombia
39,Rebota - Remix,Guaynaa,174356,https://open.spotify.com/track/3dWpRjCmaHbroNahuSeX11,2019-08-09,Colombia
40,Un Año,Sebastian Yatra,173309,https://open.spotify.com/track/2vrpcQNg6itmgVZWsNjWe0,2019-08-09,Colombia
41,Esclavo de Tus Besos,Manuel Turizo,172513,https://open.spotify.com/track/3g4UyIcQwutiG0TfW32GnX,2019-08-09,Colombia
